NUM, PINYIN, EXPECTED
74,so2ji5jau5si4ngo5gok3dak1san1wai4hoeng1gong2jan4kei4sat6bun2loi4hou2giu1ngou6ge3hoeng1gong2kei4sat6hai6ngo5hai6hou2zung1ji3hoeng1gong2,所以有時我覺得身為香港人其實本來好驕傲嘅香港其實係我係好鐘意香港
75,daan6hai6jau5jau5jau5siu2siu2jing2hoeng2dou3hoeng1gong2ji4gaa1go3zing3zi6zing3zi6hei3fan1aa3ling6dou3ling6dou3ling6dou3ngo5go3si1soeng2hoi1ci2jau5siu2siu2goi2bin3,但係有有有少少影響到香港而家個政治政治氣氛呀令到令到令到我個思想開始有少少改變
76,heoi3haa5leoi5hang4aa3,去下旅行呀
77,zeoi6haa5caan1aa3,聚下餐呀
78,king1haa5gai2aa3,傾下偈呀
79,jau5si4hau6zan1hai6jiu3heoi3ceot1haa5ceot1haa5heoi3heoi3waan2haa5gam2joeng2do1sou3dou1hai6gam2joeng2,有時真係要去出下出下去去玩下咁樣多數都係咁樣
80,sik6si3laa1jau4kei4si6heoi3heoi3heoi3heoi3heoi3zau1wai4heoi3sik6m4tung4ge3gwok3gaa1ge3ge3ge3ge3ge3caan1teng1laa1,食肆啦尤其是去去去去去周圍去食唔同嘅國家嘅嘅嘅嘅嘅餐廳啦
81,tung4maai4ngo5dei6dou1heoi3hou2zung1ji3heoi3heoi3ban2soeng4kei4taa1mui5go3gwok3gaa1ge3ge3mei5sik6,同埋我地都去好鐘意去去品嘗其他每個國家嘅嘅美食
82,gam2ngo5dei6dou1wui5dou1wui5heoi3ge3,咁我地都會都會去嘅
83,zung2zi1jau5bin1dou6hou2dei6fong1ngo5dei6zau6wui5heoi3sik6gaa3laa3,總之有邊度好地方我地就會去食㗎啦
84,haa6gam2zau6dong1jin4sik6jyun4ze1hai6jat1lou6sik6jat1lou6jat1lou6jat1lou6jat1lou6jat1lou6king1gai2hai6dak6bit6dak6bit6gwaan1hai6dak6bit6hai6gaau2dak1hoi1sam1di1ge3,嗄咁就當然食完啫係一路食一路一路一路一路一路傾偈係特別特別關係特別係搞得開心啲嘅
86,mou5co3ngo5hai2hoeng1gong2,冇錯我喺香港
87,saa1si2kei4sat6go2go3si4kei4dou1kei4sat6dou1gei2dim2joeng2gong2gong2dou3gong2dou3hoeng1gong2hai6jyun4cyun4hai6jat1go3dai1ciu4laa1,沙士其實嗰個時期都其實都幾點樣講講到講到香港係完全係一個低潮啦
88,jat1go3hai6jat1go3hai6jan4dou1jiu3daai3ceot1gaai1dou1jiu3daai3hau2zaau3ge3,一個係一個係人都要載出街都要載口罩嘅
89,ling6ngoi6ling6ngoi6ling6ngoi6jau6jiu3mui5ci3dou1jiu3mui5ci3dou1jiu3ze1hai6hou2ci5hou2ci5gin6hong1gim2caa4gam2joeng2,另外另外另外又要每次都要每次都要啫係好似好似健康檢查咁樣
90,jyun4cyun4hai6mui5ze1hai6ceot1can1gaai1zau6jiu3heoi3heoi3heoi3hou2ci5zau1wai4dou1m4heoi3dak1heoi3gaai1zeon6leong6zau6zeon6zeon6loeng6dou1hai6lau4faan1hai2uk1kei5,完全係每啫係出親街就要去去去好似周圍都唔去得去街盡量就盡盡量都留番喺屋企
91,so2ji5so2ji5lin4ngo5dei6ge3ze1hai6gung1zok3aa3dou1jau5si4wui5ting4deon6ting4deon6zo2hou2do1dong1jin4saang1wut6jik6dou1hai6zeoi3kwan3naan4ge3si4kei4laa1,所以所以連我地嘅啫係工作呀都有時會停頓停頓咗好多當然生活亦都係最困難嘅時期啦
92,gam2joeng2so2ji5dou1hai6gei2gei2soeng1gam2gaa3go2go2dyun6si4gaan3,咁樣所以都係幾幾傷感㗎嗰嗰段時間
94,ngo5zau6hou2coi2jat1go3dou1m4sik1,我就好彩一個都唔識
95,jan1wai6zan1hai6ngo5di1pang4jau5zau1bin1ge3pang4jau5dou1hou2gin6hong1,因為真係我啲朋友周邊嘅朋友都好健康
96,ze1hai6mou5ze1hai6je5dou3saa1si2go2go3go2go3go2go3go3zing1zong6syun3hou2coi2,啫係冇啫係惹到沙士嗰個嗰個嗰個個徵狀算好彩
98,ji1go3dong1jin4laa1,依個當然啦
99,jan1wai6jau5ji1go3jau5ji1go3saa1si2ling6dou3hoeng1gong2dat6jin4gaan1bin3zo2jat1go3jat1go3hou2ngai4him2ge3sing4si5,因為有依個有依個沙士令到香港突然間變咗一個一個好危險嘅城市
100,jat6jin4gaan1hou2jau5jyun4git3zo2zi1hau6dong1jin4daai6gaa1wui5tyun4git3hei2loi4,突然間好有完結咗之後當然大家會團結起來
101,dou1m4wui5dou1m4wui5jau5zoi3zoi3faat3saang1le1di1gam2ge3si6hei1mong6m4wui5jau5faat3saang1gam2ge3si6so2ji5daai6gaa1dou1daai6gaa1dou1hou2gwaan1sam1daai6gaa1,都唔會都唔會有再再發生呢啲咁嘅事希望唔會有發生咁嘅事所以大家都大家都好關心大家
102,m4tung4ji5cin4m4ji5cin4ze1hai6si6bat1gwaan1gei2gei2bat1lou4sam1daan6hai6ji1gin6si6hai2hoeng1gong2faat3saang1zo2zau6dong3daai6gaa1dou1wui5bei2gaau3bei2gaau3gwaan1zyu3di1,唔同以前唔以前啫係事不關己己不勞心但係依件事喺香港發生咗就當大家都會比較比較關注啲
103,so2ji5kei4sat6jan4go2go3jan4jyu5jan4ge3gwaan1hai6jing1goi1hai6jing1goi1wui5hou2di1aa3,所以其實人嗰個人與人嘅關係應該係應該會好啲呀
104,m4wui5waa6m4wui5gam3caa1,唔會話唔會咁差
105,ze1hai6bei2zi1cin4wui5hou2hou2do1,啫係比之前會好好多
106,gam2lo1,咁囉
107,sai3go3zoeng2daai6laa3,細個長大啦
108,sai3go3ngo5dei6hou2dak1ji3ge3,細個我地好得意嘅
109,ngo5dei6uk1kei5dou1m4seoi1jiu3so2mun4,我地屋企都唔需要鎖門
110,so2mun4heoi3ze1hai6zi6gei2hai2uk1kei5jap6min6,鎖門去啫係自己喺屋企入面
111,ngo5dei6jyun4cyun4hai6maak3hoi1ze1hai6hoi1saai3daai6mun4aa3zung1ji3zau1wai4zau1wai4zau2aa3,我地完全係擘開啫係開哂大門呀鐘意周圍周圍走呀
112,fan3gaau3aa3hoi1saai3daai6mun4zi6gei2zi6gei2zi6gei2zi6gei2zau1wai4zau1saan1zau2aa3zau1wai4heoi3hou2ci5hoeng1gong2zi6on1hai6fei1soeng4zi1hou2gaa3sai3go3go2zan6si4sai3go3go2zan6si4aa3haa5,瞓覺呀開哂大門自己自己自己自己周圍周山走呀周圍去好似香港治安係非常之好㗎細個嗰陣時細個嗰陣時呀吓
113,haa6jyun4cyun4hai6mou5man6tai4ge3,嗄完全係冇問題嘅
114,hai6jyun4cyun4m4wui5daam1sam1jau5caak2aa3wui5daa2gip3aa3sam6zi3jau5kei4taa1bat1faat3ge3bat1faat3zi1tou4hai2dou6hai2dou6hai2dou6hai2dou6hai2nei5uk1kei5fu6gan6zok3gaan1faan6fo1,係完全唔會擔心有賊呀會打劫呀甚至有其他不法嘅不法之徒喺度喺度喺度喺度喺你屋企附近作奸犯科
115,m4wui5jau5sai3go3zyut6deoi3m4wui5jau5di1gam2ge3si6jyun4cyun4m4wui5daam1sam1le1joeng6je5ge3,唔會有細個絕對唔會有啲咁嘅事完全唔會擔心呢樣野嘅
116,haa6daai6gaa1dou1wai6zo2zi6gei2ge3saang1wut6ji4heoi3nou5lik6,嗄大家都為咗自己嘅生活而去努力
117,m4wui5jau5ji1go3cing4fong3faat3saang1aa3m4wui5zi6on1m4wui5hou2m4wui5m4hou2ge3,唔會有依個情況發生呀唔會治安唔會好唔會唔好嘅
118,hai6fei1soeng4zi1hou2ge3sai3go3go2si4,係非常之好嘅細個嗰時
120,dong1jin4hai6m4tung4zo2zyut6deoi3hai6m4tung4ji4gaa1hoeng1gong2ji1go3ji1go3ji1go3si4doi6tung4ji5cin4go3si4doi6hai6jyun4cyun4ling6ngoi6jat1wui4si6,當然係唔同咗絕對係唔同而家香港依個依個依個時代同以前個時代係完全另外一回事
121,jan1wai6ji5cin4ge3hoeng1gong2tung4ji4gaa1ge3hoeng1gong2hai6jat1go3fan1bit6zan1hai6fei1soeng4zi1daai6,因為以前嘅香港同而家嘅香港係一個分別真係非常之大
122,jan1wai6naa4wui4gwai1zo2laa1gau2cat1nin4zi1hau6zau6wui4gwai1zo2laa1,因為嗱回歸咗啦九七年之後就回歸咗啦
123,daan6hai6gau2cat1nin4zi1cin4ge3hoeng1gong2hai6fei1dong1jin4hai6zik6man4dei6tung2zi6laa1,但係九七年之前嘅香港係非當然係殖民地統治啦
124,go2zan6si4mui5go3jan4dou1jau5gung1hoi1jau5gung1faan1tung4cin2dou1m4sai2daam1sam1ge3,嗰陣時每個人都有工開有工返同錢都唔使擔心嘅
125,ji4gau2cat1zi1hau6go3go3dou1hou2daam1sam1zung1gung6hai6dim2joeng2deoi3hoeng1gong2ji4go3go3dou1heoi3ji4man4,而九七之後個個都好擔心中共係點樣對香港而個個都去移民
126,ji4man4zi1hau6faan1faan1lei4hoeng1gong2jik6dou1hai6jat1go3jat1go3jat1go3jat1go3jat1go3jat1go3zyun2gei1laa1jat1go3zyun2gei1laa1,移民之後返返嚟香港亦都係一個一個一個一個一個一個轉機啦一個轉機啦
127,haa6hoeng1gong2ci2zung1hai6keoi5dei6zi6go3gaa1laa1,嗄香港始終係佢地自個家啦
128,gam2faan1dou3lei4hoeng1gong2keoi5dei6keoi5dei6keoi5dei6dim2heoi3wan2wan2zi6gei2ge3saang1wut6le1,咁返到嚟香港佢地佢地佢地點去搵搵自己嘅生活呢
129,jau6jau6jau6ling6jat1go3m4tung4,又又又另一個唔同
130,daan6hai6zeoi3gan6jau6waa6zing3hoeng1gong2zing3fu2ge3gam2joeng2ge3jiu3waa6jiu3zing3goi2le1so2ji5ling6dou3jau6hou2do1jan4sam1wong4wong4laa1,但係最近又話政香港政府嘅咁樣嘅要話要政改呢所以令到又好多人心惶惶啦
131,tung4maai4keoi5deoi3nin4cing1jan4le1ji5ging1hoi1ci2jau5di1jau5di1dim2joeng2gong2aa3m4hai6heoi3gu2lai6heoi3gu2lai6heoi3heoi3keoi5dei6heoi3hoeng3soeng6paa4wo3,同埋佢對年青人呢已經開始有啲有啲點樣講呀唔係去鼓勵去鼓勵去去佢地去向上爬喎
132,hai6jyun4cyun4hai6hai6hai6hou2ci5aat3zai3zyu6keoi5dei6,係完全係係係好似壓制住佢地
133,m4bei2keoi5dei6heoi3faat3sit3keoi5dei6ge3so2jau5ge3so2jau5ge3ji3gin3,唔比佢地去發泄佢地嘅所有嘅所有嘅意見
134,so2ji5ji4gaa1gam1si4ge3hoeng1gong2m4tung4wong5jat6ge3hoeng1gong2,所以而家今時嘅香港唔同往日嘅香港
136,kei4sat6ngo5dei6ge3ji5cin4sai3sai3go3ge3hoeng1gong2kwai1zak1,其實我地嘅以前細細個嘅香港規則
137,kei4sat6mou5gaa3uk1kei5jan4uk1kei5jan4deoi3ngo5dei6ngo5dei6le1dou1kei4sat6dou1gei2gei2fong3fun1,其實冇㗎屋企人屋企人對我地我地呢都其實都幾幾放寬
138,ngo5nei5tai2nei5tau4sin1teng1dou3ngo5tau4sin1gam2gong2laa1ngo5dei6ngo5dei5sai3sai3go3zau1saan1zau2go3mun4dou1m4so2ge3,我你睇你頭先聽到我頭先咁講啦我地我地細細個周山走個門都唔鎖嘅
139,hai6ze1hai6hou2zi6jau4zi6zoi6jyun4cyun4mou5daam1sam1gwo3kei4taa1ge3je5,係啫係好自由自在完全冇擔心過其他嘅野
140,daan6hai6ji4gaa1m4hai6gam1si4ge3hoeng1gong2zau6m4hai6laa3,但係而家唔係今時嘅香港就唔係啦
141,zau6go3ze1hai6saan1maai4mun4zau6zi6sing4jat1gaa1,就個啫係閂埋門就自成一家
142,zau6m4wui5waa6hou2ci5ji5cin4gam2joeng2gam3gam3,就唔會話好似以前咁樣咁咁
143,haa6gaan2zik6hai6hai6hai6ze1hai6ji5cin4gaak3lei4leon4se3jat1giu3dou3aa3jat1fu1baak3jing3ge3,嗄簡直係係係啫係以前隔離鄰舍一叫到呀一呼百應嘅
144,daan6hai6ji4gaa1zau6m4tung4laa3ji4gaa1ge3se5wui5ji4gaa1ge3hoeng1gong2jik6dou1hai6m4tung4zo2,但係而家就唔同啦而家嘅社會而家嘅香港亦都係唔同咗
145,ze1hai6ze1hai6bin3zat1taai3taai3taai3do1laa3,啫係啫係變質太太太多啦
146,so2ji5gam1si4zan1hai6m4tung4wong5jat6laa3ho2ji5gam2gong2,所以今時真係唔同往日啦可以咁講
148,dong1jin4hai6tai2fat6laa1dong1jin4hai6bei2aa3maa1zeoi1sap6tiu4gaai1lei4heoi3daa2heoi3heoi3heoi3heoi3heoi3heoi3heoi3tang4tiu2man1zyu1juk6laa1,當然係體罰啦當然係比呀媽追十條街嚟去打去去去去去去去籐條炆豬肉啦
149,m4sai2gong2gaa3ji1joeng6je5jat1ding6hai6,唔使講㗎依樣野一定係
150,gam1si4gam1jat6ge3ji4gaa1ngo5di1zai2zou6co3je5ngo5jik6dou1m4wui5heoi3jung6ji1joeng6ji1joeng6je5heoi3heoi3tai2fat6keoi5dei6gaa3laa3,今時今日嘅而家我啲仔做錯野我亦都唔會去用依樣依樣野去去體罰佢地㗎啦
151,jan1wai6si4doi6bin3cin1si4doi6m4tung4zo2,因為時代變遷時代唔同咗
152,so2ji5daai6gaa1zi6gei2ging1lik6gwo3go2go3go2go3gam2sau6m4tung4zo2so2ji5ling6dou3dou1m4soeng2zi6gei2haa6jat1doi6dou1wui5jau5gam2ge3gam2gam2ge3gam2ge3git3gwo2,所以大家自己經歷過嗰個嗰個感受唔同咗所以令到都唔想自己下一代都會有咁嘅咁咁嘅咁嘅結果
154,kei4sat6mau5go3cing4dou6ge3tai2fat6hai6hai6jau5jau5haau6ge3,其實某個程度嘅體罰係係有有效嘅
155,jan1wai6dim2gaai2le1nei5nei5jiu3bei2keoi5ging2tik1dou3wai3nei5zan1hai6zou6co3si6,因為點解呢你你要比佢警剔到喂你真係做錯事
156,nei5m4hai6zou6co3si6dim2wui5jau5tai2fat6le1,你唔係做錯事點會有體罰呢
157,hai6mai6aa3jyu4gwo2nei5jyu4gwo2nei5mou5zou6co3si6jau5tai2fat6gam2zau6zan1hai6zan1hai6ji1go3gaa1zoeng2hai6jyun4cyun4hai6m4zing3soeng4laa1hai6mai6aa3,係咪呀如果你如果你冇做錯事有體罰咁就真係真係依個家長係完全係唔正常啦係咪呀
158,gam2dong1jin4hai6nei5zou6co3si6sin1jau5tai2fat6laa1,咁當然係你做錯事先有體罰啦
159,tung4maai4nei5go3nei5go3nei5go3nei5nei5m4bei2sam1gei1heoi3heoi3zi6gei2hoeng3hoeng3hoeng3zyu6hok6zaap6fong1hoeng3heoi3heoi3zau2jik6dou1hai6jik6dou1hai6jat1go3hou2daai6ge3man6tai4so2ji5kei4sat6mau4cing4dou6ge3tai2fat6ngo5hai6zaan3sing4ge3,同埋你個你個你個你你唔比心機去去自己向向向住學習方向去去走亦都係亦都係一個好大嘅問題所以其實某程度嘅體罰我係贊成嘅
160,ngo5maa4maa1hai6jat1go3dim2joeng2gong2le1,我媽媽係一個點樣講呢
161,noi6noi6jyun5ngoi6gong1ge3ge3ge3jan4dim2joeng2gong2le1,內內軟外剛嘅嘅嘅人點樣講呢
162,hai2biu2min6soeng6hai6hou2ok3hou2ok3hou2ok3kei4sat6noi6sam1le1hai6hou2bat1nau1zi6gei2zai2neoi5jat1ding6hai6tung3sek3ge3,喺表面上係好惡好惡好惡其實內心呢係好不嬲自己仔女一定係痛錫嘅
163,ze1hai6daa2zoi6nei5san1tung3zoi6ngo5sam1,啫係打在你身痛在我心
164,haa6haa6ji1ji1ji1go3ji1go3fei1soeng4zi1zung6jiu3ge3ze1hai6ngo5maa4maa1jik6dou1hai6ngo5ze1hai6ze1hai6gam3do1nin4laa1gam3do1nin4tai2faan1tai2ze1hai6zi6gei2lam2faan1soeng5lei4dou1hai6dou1hai6mui5go3maa4maa1dou1sek3zi6gei2zi6gei2ge3zai2neoi5ge3,嗄嗄依依依個依個非常之重要嘅啫係我媽媽亦都係我啫係啫係咁多年啦咁多年睇反睇啫係自己諗反上嚟都係都係每個媽媽都錫自己自己嘅仔女嘅
165,m4wui5m4sek3ge3jat1ding6sek3ge3,唔會唔錫嘅一定錫嘅
166,so2ji5zau6syun3keoi5daa2nei5keoi5dou1hai6jau5keoi5zi6gei2ge3ge3fu2cung1,所以就算佢打你佢都係有佢自己嘅嘅苦衷
167,ming4m4ming4aa3,明唔明呀
168,hai6ng6ng6zau6gam2,係嗯嗯就咁
170,ngo5baa4baa1hai6jat1go3m4do1ceot1seng1ge3jan4m4do1ceot1seng1ge3jan4,我爸爸係一個唔多出聲嘅人唔多出聲嘅人
171,hai6zi2hai6wai6zo2saang1wut6,係只係為咗生活
172,wai6zo2saang1wut6heoi3ziu3heoi3heoi3zaan6di1saang1wut6fai3faan1lei4bei2zi6gei2ge3zai2neoi5heoi3gwo3gwo3wut6,為咗生活去照去去去賺啲生活費返嚟俾自己嘅仔女去過過活
173,keoi5hai6jat1go3kan4fan5ge3kan4fan5ge3baa4baa1,佢係一個勤奮嘅勤奮嘅爸爸
174,haa6ze1hai6zung2zi1zau6hai6nou5lik6gung1zok3,嗄啫係總之就係努力工作
175,haa6heoi3daan6kau4daan6kau4dang2dou3nei5dei6jau5jau5faan6sik6,嗄去但求但求等到你地有有飯食
176,saang1wut6hou2hou2gam2zau6keoi5zau6keoi5zau6jyun4sing4keoi5ge3zaak3jam6,生活好好咁就佢就佢就完成佢嘅責任
177,ming4m4ming4aa3,明唔明呀
178,tung1soeng4zai2jat1ding6hoeng3maa4maa1gong2gaa3laa3,通常仔一定向媽媽講㗎啦
