NUM, PINYIN, EXPECTED
112,hai6,係
113,ngo5heoi3hai6heoi3go3coeng3go1gam3ngo5zing6hai6zi1dou6ngo5di1tung4hok6go2di1jan4,我去係去個唱歌咁我淨係知道我啲同學嗰啲人
117,jau5si4jan1wai4hoeng1gong2go2dou6hai6,有時因為香港嗰度係
118,hai6jau5laa1,係有啦
119,jau5hou2do1m4tung4ge3je5,有好多唔同嘅嘢
120,ngo5loeng5go3dou1zung6zung1ji3,我兩個都仲鐘意
121,hoeng1gong2dou1jat1joeng6,香港都一樣
122,jau5di1hou2m4tung4ge3bat1gwo3hou2ngo5zung1ji3,有啲好唔同嘅不過好我鍾意
125,m4zi1m4zi1,唔知唔知
126,mei6,未
127,jau5,有
128,hou2siu2,好少
130,ngo5tai2hou2do1go2di1gam3,我睇好多嗰啲咁
132,ngo5mou5jat1go3hou2zung1ji3ge3,我冇一個好鍾意嘅
133,tai2jyun4,睇完
134,ngo5gong2m4dou3,我講唔到
135,mou5,冇
136,m4zi1,唔知
137,jau5,有
138,ngo5gok3dak1tai2go3faai3di1,我覺得睇個快啲
139,ngo5heoi3ngo5zung1ji3heoi3,我去我鍾意去
140,hai6,係
141,m4zi1,唔知
142,ngo5go3jan1wai4wui2ceot1zing6hai6jau5bat1gwo3ji5ging1go3,我個因為會出淨係有不過已經個
146,mou5gam3,冇咁
147,mou5,冇
148,sei3seoi3waak6ze2jyu4gwo2nei5gong2gan2hai6saam1seoi3,四歲或者如果你講緊係三歲
149,siu2siu2ze1,少少啫
150,ngo5m4gei3dak1aa1,我唔記得呀
151,heoi3gan1cat1,去跟七
153,ngo5soeng2heoi3bat1gwo3jyu4gwo2ngo5jan1wai4jiu3jyu4gwo2m4dou3ngo5ho2ji5zau6gam3jan1wai4ngo5go3jau5,我想去不過如果我因為要如果唔到我可以就咁因為我個有
154,gam3nei5di1pang4jau5ne1keoi5dei2wui2do1sou3heoi3bin1gaa3,我諗佢哋會
157,jau5bat1gwo3ngo5m4heoi3gok3dak1taai3do1cin2,有不過我唔去覺得太多錢
158,jau5si4ji1gaa1m4heoi3gam3do1bat1gwo3zung1ji3heoi3,有時依家唔去咁多不過鍾意去
161,ngo5jiu3heoi3,我要去
164,jau5si4hou2maan6ngo5gok3dak1hoeng1gong2go2go3faai3di1,有時好慢我覺得香港嗰個快啲
165,hoeng1gong2go2go3mou5m4zi1dim2gaai2bat1gwo3hou2siu2ngo5mei6ting3gwo3jau5,香港嗰個冇唔知點解不過好少我未聽過有
166,jau5si4ze1,有時啫
167,ngo5m4gei3dak1laa1,我唔記得啦
168,saam1sap6fan1zung1,三十分鐘
169,zi6gei2daap3hai6jau5ngo5pui4maa1mi1heoi3lok6heoi3soeng5heoi3jau5si4pui4maa1mi1jau5si4pui4de1dei2jau5si4zi6gei2jau5si4pui4ngo5pang4jau5,自己搭係有我陪媽咪去落去上去有時陪媽咪有時陪爹哋有時自己有時陪我朋友
172,hai6,係
173,de1di1maa1mi1jau5si4jyu4gwo2keoi5dei2m4hai6dou3ngo5zau6man6ze2ze2waak6ze2go1go1,爹啲媽咪有時如果佢哋唔係到我就問姐姐或者哥哥
178,zan1hai6m4zi1,真係唔知
180,ngo5m4zi1,我唔知
182,ngo5wui2saat3,我會殺
183,waak6ze2ngo5wui2lo2ceot1heoi3,或者我會攞出去
184,hai6hai6daai6gaa1hai6daai6gaa1ge3,係係大家係大家嘅
189,jau5si4,有時
190,ngo5lam2ngo5wui2mun6,我諗我會悶
191,mou5zan1hai6mou5jyu4gwo2jau5ngo5zau6gam3,冇真係冇如果有我就咁
193,ngo5zung1ji3waak6ze2,我鍾意或者
194,go2di1,嗰啲
195,wun2sik6,碗食
196,ze2ze2zung1ji3ngo5m4zi1go1go1,姐姐鍾意我唔知哥哥
200,jiu3hok6ge3,要學嘅
201,m4hai6gam3do1,唔係咁多
202,siu2siu2ze1,少少啫
203,cat1dim2luk6dim2gei2,七點六點幾
204,jau5si4maa1mi1hei2san1hai6waak6ze2ngo5zi6gei2,有時媽咪起身係或者我自己
205,ngo5m4zi1ngo5mei6ngo5m4hai6gam3do1,我唔知我未我唔係咁多
207,jau5si4,有時
209,jau5si4ze1,有時啫
210,gam3nei5gei3m4gei3dak1keoi5dei2gong2gwo3di1me1,有時係
213,ngo5ting3gan2,我聽緊
214,jau5si4hai6ngo5go1go1go2di1zung1man4go2di1go1,有時係我哥哥嗰啲中文嗰啲歌
215,m4zi1,唔知
216,mou5,冇
217,ngo5m4zi1jan1wai4hou2siu2ze1,我唔知因為好少啫
218,mou5so2wai6ze1,冇所謂啫
220,zau6gam3jau5zau6gam3go2di1je5,就咁有就咁嗰啲嘢
221,mou5,冇
222,nei5soeng2m4soeng2jiu3jat1bou6aa1,冇所謂啫
223,mou5,冇
224,hai6ngo5dei2jat1cai4jung6ge3,係我哋一齊用嘅
227,mou5,冇
231,hou2noi6mou5jung6ge3,好耐冇用嘅
232,jau5,有
233,go2di1,嗰啲
238,bat1gwo3ngo5dei2zung6jau5hou2do1,不過我哋仲有好多
239,ji5cin4ngo5ji1gaa1m4gei3dak1zo2jan1wai4hou2noi6mou5jung6,以前我依家唔記得咗因為好耐冇用
240,zung1ji3ji4gaa1go2di1,鍾意而家嗰啲
241,ngo5gok3dak1jau5di1faai3di1bat1gwo3jau5di1dou1maan6di1,我覺得有啲快啲不過有啲都慢啲
244,m4tung4di1,唔同啲
245,sai3,細
247,m4zi1ngo5dei2wui2heoi3gan1zyu6gan1,唔知我哋會去跟住跟
248,heoi3gan1zyu6,去跟住
250,ting3jat6,聽日
251,keoi5ji5ging1hai6keoi5hai2go2dou6ji4gaa1,佢已經係佢喺嗰度而家
252,hou2m4tung4hai2ji1dou6keoi5m4hai2ji1dou6,好唔同喺依度佢唔喺依度
253,m4zi1,唔知
254,ze2ze2hai6ji6ling4ling4ji6,姐姐係二零零二
255,go1go1hai6saam1jyut6ji6ling4ling4ling4ling4,哥哥係三月二零零零零
256,saam1jyut6hou6ji6ling4ling4sei3,三月號二零零四
258,jau5si4wui2ngo5dei2saam1go3jat1cai4ji5cin4hai6,有時會我哋三個一齊以前係
259,ngo5m4gei3dak1zo2taai3noi6,我唔記得咗太耐
260,ngo5mei6si3gwo3zi6gei2,我未試過自己
261,mou5so2wai6ze1,冇所謂啫
262,ngo5m4gei3dak1zo2laa1,我唔記得咗啦
264,saang1gwo2go2di1zung1ji3mong4gwo2,生果嗰啲鍾意芒果
267,ngo5zan1hai6mou5so2wai6ze1,我真係冇所謂啫
268,naai5gan1zyu6seoi2jau5si4jam2caa4ze1,奶跟住水有時飲茶啫
269,jau5di1caa4zung1ji3jau5di1m4hai6gam3zung1ji3,有啲茶鍾意有啲唔係咁鍾意
270,jau5di1fu2jau5di1taam5di1jau5di1tim4,有啲苦有啲淡啲有啲甜
271,ngo5mou5so2wai6,我冇所謂
273,m4zi1,唔知
275,jau5go2di1je5zau6gam3wan2haa6jiu3wan2haa6jan1wai4jau5si4m4zi1dou6sik6me1,有嗰啲嘢就咁搵下要搵下因為有時唔知道食咩
276,bat1gwo3noi6di1jiu3zing2noi6di1,不過耐啲要整耐啲
280,zing2ngau4juk6,整牛肉
282,jiu3sai2wun2,要洗碗
283,jau5si4keoi5dei2man6gwo2zan6si4wui2,有時佢哋問果陣時會
284,jau5si4wui2zip3saam1gwo2di1je5,有時會摺衫果啲嘢
285,mou5so2wai6ze1,冇所謂啫
287,haau6fuk6ge3,校服嘅
288,jau4si4,有時
290,m4gei3dak1ge3,唔記得嘅
291,m4gei3dak1,唔記得
292,jau5dim2m4ming4baak6ge3,有點唔明白嘅
293,jau5si4,有時
294,m4zi1,唔知
295,loeng5go3dou1gong2ge3,兩個都講嘅
