NUM, PINYIN, EXPECTED
31,Wu4seoi1bong1zo4dou1m4dou1m4wui6ge2zei1o5dei6dou1m4hai6sing4jat6dou1king1gai2zing6hai6daa2ziu1fu1za3hai6lo1,互相幫助都唔都唔會嘅即係我哋都唔係成日都傾計剩係打招呼咋係囉
32,dou1hai6ge2hai6lo1,都係嘅係囉
33,Ze1,即係
34,gwaai3ge3si6a3,好怪嘅事啊
37,zei1m4ji4gaa1m4lam2dou2lo1,即係唔而家唔諗到囉
38,Ngo5zung1ji3ngo5keoi1ze1hai6gan4la1,我鍾意我佢即係近啦
39,zei1m4haang4lou6zau6ho2ji3ng5fan1zung1zau6ho2ji3daap3dou2lo1,即係唔行路就可以五分鐘就可以搭到囉
40,Tung4maai6ze1hai6dou1gei2zing3ge2zei1zi3on1dou1gei2dou1ga3hai6lo1,同埋即係都幾靜嘅即係治安都幾都㗎係囉
41,Bun1a3,搬啊
42,hai6lo1daai6go3di1zau6,啊係囉大個啲就
43,hai6lo1dou1wui6lam2gwo3bun1ge2Bat1gwo3,係囉都會諗過搬嘅不過
44,hai6lo1bun1jing1goi1ngo5zung1ji3zyu6hai6lo1,係囉搬應該喔鍾意住係囉
45,Hai6lo1jan1wai6kan5do1di1je5zau6ngo5zung1ji3zyu6lo1,係囉因為近多啲嘢就喔鍾意住囉
46,Tung4di1pang4jau5a3,同啲朋友啊
48,ceot1gaai1sik6faan6lo1,出街食飯囉
49,ze1hia6go3meng2a4,即係個名啊
50,Go3meng2hai6giu3zou6,個名係叫做
51,Zung1hok6hai6giu3zau6,中學係叫做
52,dak6bit6je5a4,啊特別嘢啊
54,dak6bit6je5a4,特別嘢啊
56,dung1tin1jau5jat1ci3jau5di1jan4zei1zing2go3hou2daai6go3,啊冬天有一次有啲人即係整個好大個
57,ze1hai6dei6fong1jung6syut3zing2ge3,即係地方用雪整嘅
58,m2zau6ze1hai6di1sai3lou6hou2cit3ngo5ho2ji3gyun1lei4gyun1heoi3lo1hou2waan2hai6lo1,就即係啲細路好似我可能捐嚟捐去囉好玩係囉
60,jing1goi1dou1gei2hou2ge2ngo5gok3dak1hai6lo1,應該都幾好嘅我覺得係囉
61,siu2hok6jing1goi1dou1dou1gei2zung1ji3ge2,啊小學應該都都幾鍾意嘅
62,Jan1wai6ngo5si3gwo3ze1hai6daai6go3di1zau6lyun4lok6faan1go3di1siu2hok6di1hok6saang1lo1gam2zau6hai6lo1,因為我試過即係大個啲就聯絡返嗰啲小學啲學生囉咁就係囉
63,M4hou2aa4,唔好啊
65,Jing1goi1siu2hok6dou1mou5ge2hai6lo1dou1gei2hou2ga3,應該小學都冇嘅係囉都幾好㗎
66,Zung1hok6di1a4Dou1ge2hai6lo1,中學啲啊都嘅係囉
67,M4hai6jing1goi1mou5,唔好應該冇
68,di1waai4go2di1a3,啲壞嗰啲啊
69,Jat1loeng5ci3lo1dou1m4hai6gei2daai6wok6ge2hai6lo1ze1hai6,一兩次囉都唔係幾大鑊嘅係囉即係
70,hai6lo1waan2lei4waan2heoi3zau6hai6lo1,係囉玩嚟玩去就係囉
71,dou1m4hai6gei2jim4zung6ze1,都唔係幾嚴重啫
72,dou1m4gei3dak1lo1Jing1goi1dou1hai6sing4baan1fat3ge2m4hai6zing6hai6zi4gei2jat1go3,都唔記得囉應該都係成班罰嘅唔係剩係自己一個
74,Wui6m4wui6taai3sai3jyun5a3,會唔會太細遠啊
78,O1ze1hai6Do1leon4Do1a4,哦即係多倫多啊
79,daai6si6a4,大事啊
80,lok6syut3lo1,落雪囉
81,Lok6syut3ze1hai6jat1loeng5ci3zau6lok6dak1hou2daai6gam2zau6ze1hai6m4faan1dak1hok6a3ze1hai6,落雪即係一兩次就落得好大咁就即係唔返得學啊即係
82,Hai6lo1caan2syut3dou1m4caan1dak1a3jan1wai6hou2gou1lo1,係囉鏟雪都唔鏟得啊因為好高囉
83,jau5ge2Ngo5zung6gei3dak1jau5jat1ci3ze1hai6,啊哈啊哈有嘅我仲記得有一次即係
84,m4hai6zing6hai6Do1leon4Do1ga3ze1hai6,唔係剩係多倫多啊即係
85,hai6lo1,係囉
86,Gon2si6a3gon2si6zau6faan1uk1kei2lo1zau6,嗰陣時啊嗰陣時就返屋企囉就
87,hai6lo1zing6hai6lau4hai2uk1kei2tung4tung4gaa1ting4lo1,係囉剩係留喺屋企同同家庭囉
88,Zau6hai6lo1dang2,就係囉等
89,M4zi1a3zing6hai6teng1haa3sau1jam1gei1aa3tung4maai6hai6lo1sik6aa3faan6aa3,唔知啊剩係聽下收音機啊同埋係囉食下飯啊
90,Faan6a4zau6,飯啊就
91,m4zi1wo3,唔知喎
92,M4hai6sik6faan6jing1goi1hai6sik6go2di1hai6lo1syut3gwai6go2di1je5lo1ze1hai6min6baau1a3go2di1la3,唔係食飯應該係食嗰啲係囉雪櫃嗰啲嘢囉即係麵包啊嗰啲啦
93,Si3gwo3ge2bat1gwo3m4hai6gei2kan5lo1hai6lo1,試過嘅不過唔係幾近囉係囉
94,hai6lo1m4hai6gei2kan5lo1Ngo5dou1m4mei6gin3gwo3ze1hai6hou2daai6ge3fo2zuk1,係囉唔係幾近囉我都唔未見過即係好大嘅火燭
95,Mou5a3ngo5dou1lam2gwo3ge2bat1gwo3mou5,冇啊我都諗過嘅不過冇
96,ze1hai6,即係
97,sai3go3zau6,哦細個就
98,mou5gong2co1hau2lo1tung4maai6,冇講粗口囉同埋
99,mou5ze1hai6sik6do1di1dai6dap6ze1hai6sik6do1di1je5lo1zau6mai6,冇即係食多啲但係特即係食多啲嘢囉就咪
100,Mou5gaan2gaan2syun2syun2ze1hai6sik6saai3di1je5lo1tung4maai6,冇揀揀選選即係食晒啲嘢囉同埋
101,mou5ceot1heoi3je6maan5gam3do1lo1hai6lo1,冇出去夜晚咁多囉係囉
102,dou1,啊都
103,mou5gam3,冇咁
104,mou5hou2do1ci3ceot1heoi3hou2je6lo1ze1hai6ngo5dou1m4gei3dak1,冇好多次出去好夜囉即係我都唔記得
105,jau5loeng2ci3zau6,有兩次就
106,hou2sai3go3lo1,啊哈好細個囉
108,m4zi1a1baak3jim3lo1uk1kei2ze1hai6,唔知啊百厭囉屋企即係
109,baak3jim3a3,百厭啊
110,ze1hai6nei5soeng2ngo5gong2dim2joeng2baak3jim3faat3,即係你想我講點樣百厭法
111,jau5jat1ci3ze1hai6tung4ze1hai6ngo5daai6lou2jat1cai6ze1hai6waan2di1hau2seon4gou1aa3ze1hai6waak4lei4waak4heoi3a3,啊有一次即係同即係我大佬一齊即係玩啲口唇膏啊即係畫嚟畫去啊
112,mai6waak3lo1hai2go2dou6waak3hai2dei6haa2go2dou6lo1hai6lo1gam2bei2maa1mi4zip3dou2gam2zau6fat3lo1,唔係畫囉喺嗰度畫喺地下嗰度囉係囉咁俾媽咪接到咁就罰囉
114,ze1hai6ngo5go3dak1ji4gaa1siu2di1ze1hai6gaa1ting4si4gaan3lo1ze1hai6di1sai3lou6wui5,即係我覺得而家少啲即係家庭時間囉即係啲細路會
115,zi4gei2heoi3zei1waan2din6nou5a3gam2zau6hai6lo1zau6,自己去玩電腦啊咁就係囉就
116,siu2di1si4gaan3tung4maa1mi4de1di4lo1ngo5gok3dak1,少啲時間同媽咪爹地囉我覺得
117,Saam1a4ngo5dou1m4hai6hou2cing1co2,衫啊我都唔係好清楚
118,Taai3dou6a3Taai3dou6dou1wui6cou1di1ge2siu2siu2m4zi1a3,態度啊態度都會粗啲嘅少少唔知啊
119,ceot1zo2si6dou1m4,出咗事都唔
120,dou1m4wui6ge2ze1hai6m4wui6gam3faai3gong2ge3hai6lo1,啊都唔會嘅即係唔會咁快講嘅係囉
122,dou1m4hai6,都唔係
123,zing6di1lo1hai6lo1tung4maai6,啊靜啲囉係囉同埋
125,m4zi1aa3zei1wui5jat1si6si6zau6,唔知啊即係會一時時就
126,laau6ze1hai6daai6lou2ge3,鬧即係大佬嘅
127,maa4maa1zau6,媽媽就
128,wan1jau6di1lo1m4zi1a3,溫柔啲囉唔知啊
131,dou1,都
132,lo1do1,啊囉多
133,dou1wui5hai6lo1ji4gaa1dou1wui5ge2jan1wai6zei1hou2do1,都會係囉而家都會嘅因為即係好多
136,jing1goi1sei3seoi3ng5seoi3lo1,啊應該四歲五歲囉
137,hou2kan5ga3ze1hai6ng5fan1zung1haan4lou6zau6dou3ga3,恩好近㗎即係五分鐘行路就到㗎
138,me1jan4dou1jau5lo1,咩人都有囉
139,Hei1lip6jan4a3jan3dou6jan4a3a4,希臘人啊印度人啊啊
140,haak1jan4a3,黑人啊
141,dou1gei2hou2ge2ze1hai6ngo5dei6ho2ji3jat1cai6waan2a3hai6lo1,都幾好嘅即係我哋可以一齊玩啊係囉
142,jat1cai4king1gai2a3sik6je5a3,一齊傾計啊食嘢啊
143,si3go3jat1loeng5ci3ga3,試過一兩次㗎
145,M4zi1a3aau1aau1aau1gaau1,唔知啊詏詏詏交
146,jim6,嚴
147,jim6m4jim6a3,嚴唔嚴啊
149,jat1loeng5go3lo1,一兩個囉
151,ze1hai6daai6seng1a3tung4maai6keoi5waa6mou5zou6li1di1je5mou5zou6go2di1je5lo1hai6lo1,即係大聲啊同埋佢話唔好做呢啲嘢唔好做嗰啲嘢囉係囉
152,Mou5a3,冇啊
153,Ngo5dou1m4ngo5m4gei3dak1la3,我都唔我唔記得啦
154,Soeng2me1sai3lou6zai2,想咩細路仔
157,o5soeng2bei2hai6bei2dim2gaai2m4keoi5dei6,我想俾係俾點解唔佢哋
159,Bong1jan4aa3gang2hai6wui6la1ze1hai6ji4gaa1,幫人啊梗係會啦即係而家
160,ji4gaa1se5wui2hai6zei1lei5jiu3jau5go3,而家社會係即係你要有個
161,zei1bat1zo2daai6hok6sin1ho2ji3dou2gam2zau6hai6lo1duk6do1di1syu1zau6wui6jing1goi1wui6,即係畢咗大學先可以到咁就係囉讀多啲書就會應該會
162,wan2dou2gung1ga3ji6di1,搵到工㗎易啲
163,Duk6do1di1syu1duk6faai3faai3ceoi3zau6wan2gung1a4,讀多啲書讀快快脆就搵工啊
165,duk6jyun5daai6hok6faai3faai3ceoi3a3,讀完大學快快脆啊
166,duk6jyun5daai6hok6faai3faai3ceoi3lo1wan2dou2gung1Ngo5gok3dak1hou2di1ge2,哦讀完大學快快脆囉搵到工我覺得好啲嘅
167,jan1mai6daai6hok6hou2hou2gwai3lo1gam2zau6tung4mai6,啊因為大學好好貴囉咁就同埋
168,jyu4gwo2lei5wan2dou2gung1lei5zau6ho2ji3ze1hai6zou6zyu6sin1zau6zaan6do1di1cin2zau6jyu4gwo2lei5soeng2,如果你搵到工你就可以即係做住先就賺多啲錢就如果你想
169,ze1hai6jau5hing3ceoi3zoi6duk6dou2gai3zuk6duk6lo1,即係有興趣再讀繼續讀囉
170,jyu4go2jau5gei1wui6dou1wui5ge2,啊如果有機會都會嘅
171,M4zi1a3jing1goi1wui5,唔知啊應該會
172,di1hok6saang1wui5gwaai1di1ga3m4zi1a3lo1,啲學生會乖啲㗎唔知啊係囉
174,wui5,會
175,Ji4gaa1hai6zou6gan2je5,而家係做緊嘢
176,Zou6,做
178,Dim2meon1wan2a4o5ze1hai6bat1jyun5jip6zau6kat1zik1kat1daa2daa2din6waa2ze1hai6daa2lei4daa2heoi3gam2zau6,點樣搵啊我即係畢完業就即刻打打電話即係打嚟打去咁就
179,hai6lo1ze1hai6,係囉即係
180,go3zau6gei3dak1ngo5daa2bei2keoi5gam2zau6keoi5go3jau5,個就記得我打俾佢咁就佢個有
181,soeng2zau6daa2faan1bei2o5zau6hai6lo1gam2zau6jau5a3hai6lo1,想就打返俾我就係囉咁就有啊係囉
182,Zau6wan2dou2lo1,就搵到囉
183,Zou6zo2ji4gaa1zau6lei4saang1go3jyut6lo1,做咗而家就嚟三個月囉
184,du1gei2zung1ji3ga3jan1mai6hai6lo1ze1hai6hok6zo2di1je5hai2daai6hon6zou6,啊都幾鍾意㗎因為係囉即係學咗啲嘢喺大學就
185,hai6lo1dou1jau5gei2hing3ceoi3,係囉都有幾興趣
186,Di1je5lo1,啲嘢囉
187,dai6jat1go3fan6gung1a4Hai6zou6,第一個份工啊係做
188,ze1hai6ji4gaa1lo1hai6mai6,即係而家囉係咪
190,Sai2wun2lo1,洗碗囉
191,Hai6daai6hok6,喺大學
192,sai2wun2,洗碗
193,Zeoi3gwaai3a4,最怪啊
195,dou1m4hai6gwaai3ge2bat1gwo3zou6,都唔係怪嘅不過就
196,ze1zou6kei5toi2a3go2di1lo1jan2mai6lei5wui5,即係做企台啊嗰啲囉咁咪你會
197,gin3dou2hou2do1di1dak6bit6go2di1aa3hai6lo1gam2zau6,見到好多啲特別嗰啲啊係囉咁就
198,zei1dou1m4hai6hou2gwaai3bat1go3ho2ji3gin3dou2hou2do1sik6mat6a3di1dak6bit6sik6mat6a3hai6lo1,即係都係好怪不過可以見到好多食物啊啲特別食物啊係囉
199,Zeoi3lei5seon2hai6,最理想係
200,ze1hai6hai6lo1gai3zuk6,即係係囉繼續啊
201,gai3zuk6zo2lo1ngo5go3gung1zau6hai6lo1,繼續做囉我個工就係囉
202,zau6,就
203,a3zei1hai6lo1lo1,啊即係係囉囉
205,Dou1ge2jan1mai6ngo5ngo5maa1mi4de1di4ngo5maa1mi4dou1keoi5,都嘅因為我我媽咪爹哋我媽咪都佢
206,joeng4o5daai6zo2keoi5dou1ho2ji3ceot1heoi3zou6gung1lo1,養我大咗佢都可以出去做工囉
207,Hai6lo1,係囉
208,Jyu4gwo2ngo5dei6,如果我哋
209,ze1hai6jan4gung1gam2zau6dou1,即係人工咁就都
210,ho2ji3giu3go3leoi5jan2lau4uk1kei2ge2hai6lo1,可以叫個女人留屋企嘅係囉
211,M4seoi1jiu3cin2a4,唔需要錢啊
212,M4seoi1jiu3cin2zau6m4zou6gung1lo1,唔需要錢就唔做工囉
214,jyu4go2m4sai2cau3zai2leoi2zau6hai6lo1dou1ho2ji3zou6haa5ge2,如果唔係湊仔女就係囉都可以做下嘅
215,mai6jyu4gwo2lei5m4zou6gung1lei5zou6me1a1,咪如果你唔做工你做咩啊
216,co5hai2dou6uk1kei2go2dou6,坐喺到屋企嗰到
217,Jau5,有
219,gong2saai3di1gong2jat1jat1go3,啊講晒定係講一一個啊
221,sai3go3zau6tai2di1zung1man2di1goeng1si1go2di1,啊細個就睇嗰啲中文啲殭屍嗰啲
222,hai6lo1tiu3lei4tiu3heoi3go2di1lo1,係囉跳嚟跳去嗰啲囉
223,Gam1zau6faat3mung6zau6faat3dou2ze1hai6goeng1zi1zeoi1gan2ngo5a3zau6hou2geng1lo1,咁就發夢就發到即係殭屍追緊我啊就好驚囉
224,Ngo5,我
225,dou1wui5ge2,都會嘅
226,jing1goi1mou5ge2,應該冇嘅
227,Ngo5m4gei3dak1lo3,我唔記得囉
229,Jing1goi1hai6coi2sik1ge2,應該係彩色嘅
230,M4wui5a3,唔會啊
231,Jan1wai6ngo5m4wui5ngo5m4zi1dou3ngo5hai2faat3gan2mung6lo1,應該我唔會我唔知道我係發緊夢囉
232,Jyu4go2zi1dou3aa3gam2zau6,如果知道啊咁就
233,go3mung6hai6lo1,個夢係乜
234,ngo5dou1lam2go3ge2bat1gwo3jing1goi1mou5mat1ji3si1ge2hai6lo1,我都諗過嘅不過應該冇乜意思嘅係囉
235,dou1si3go3ge2bat1gwo3fa3m4fan3zoek6gei2loi6a3Lei5soeng2man6,都試過嘅不過訓唔訓著幾耐啊你想問
236,ze1hai6jat1loeng5go3zung1tau4a3,即係一兩個鐘頭啊
237,dou1si3gwo3ge2,都試過嘅
238,Loi6di1aa3,耐啲啊
240,dou1m4gei3dak1lo1dou1m4ngo5dou1m4gok3dak1mou5a3,都唔記得囉都唔我都唔覺得冇啊
242,hou2geng1aa4ngo5dou1,好驚啊我都
243,ji5cin4sai3go3zau6geng1haak1lo1,以前細個就驚黑囉
244,Ji4gaa1a4dou1m4hai6hou2geng1di1je5ge2,而家啊都唔係好驚啲嘢嘅
245,Sik1jan4a4,識人啊
246,Mou5wo3,冇喎
248,Ngo5dou1mou5lam2gwo3dou1mou5man6gwo3gam2zau6jing1goi1mou5me1,我都冇諗過都冇問過咁就應該冇嘅
249,jau5di1je5jan4dei6wui5geng1ge2,有啲嘢人哋會驚嘅
250,o5zaa1ce1ga3,啊哈我揸車㗎
251,Zaa1zo2saam1go3jyut6lo1,揸咗三個月囉
252,zaa1ce1dou1jyu4go2m4sak1ce1zau6dou1ge2,啊揸車都如果唔塞車都嘅
253,Hai6lo1,係囉
255,dou1gei2hou2ge2ze1hai6jat1za1hai6,都幾好嘅即係一即係
256,jat6gei2go3ze1hai6m4sik1dak1zaa1ce1lo1,幾個即係唔識得揸車囉
259,Faan1hok6zau6daap3baa1si2lo1,返學就搭巴士囉
261,dou1ngo5gok3dak1gei2aa1dou1gei2hou2a3,都我覺得幾啊都幾好啊
262,ze1hai6,即係
263,ze1hai6m4hai6dang2gam3loi6lo1jan1mai6ngo5zyu6hai2zau6wui5gok3dak1hai6lo1,即係唔係等咁耐囉因為我住喺就會覺得係囉
264,ze1hia6hou2fong1bin6o1daap3zau6heoi3a3zou1ji3,即係好方便囉搭就去啊即係可以
265,hou2faai3heoi3dou3lo1,好快去到囉
266,o5dou1hing3zuk1ge2doe1,我哋都慶祝嘅都
267,san1nin4zau6wui5,新年就會
268,dou1giu3di1aa3di1aan2zau6jat1cai6sik6faan6lo1,都叫啊啲啊啲啊就一齊食飯囉
269,san1,新年
270,Zung1cau1zit3zau6,中秋節就
271,m4hai6hing3zuk1gam3do1lo1hai6lo1,唔係慶祝咁多囉係囉
272,ze1hai6wui5maai5go2di1jyut6beng2a3bat1gwo3dou1m4wui5hai6hing3zuk1gam3do1lo1,即係會買嗰啲月餅啊不過都唔會係慶祝咁多囉
273,Sing3daan3zit3aa3jat1loeng5ci3zau6jau5go3o5dei6go3ze1,聖誕節啊一兩次就有個我哋個即係
274,di1syu6lo1bat1go3jat1loeng5ci3ze1hai6lo1,啲數囉不過一兩次啫係囉
276,ah1jat1si4si4wui5ge2hai6lo1,啊一時時會嘅係囉
278,m4wui5ge2,唔會嘅
279,m4wui5ge2,唔會嘅
281,aa3heoi3gaau3wui2lo1,啊去教會囉
282,sik6haa5je5lo1,食下嘢囉
283,jing1man2a1zung1man2me1gong2dung1waa2laa1tung4maai6siu2siu2faat3man2o1,英文啦中文即係廣東話啦同埋少少法文囉
284,dou1wui5ge2,啊都會嘅
285,ze1hai6,啊哈即係
286,Zan1ge3zau6wui5jing1jiu3sik1duk6aa3sik1gon2aa3sik1ten1aa3sik6se2aa3go2di1lo1,真嘅就會應要識讀啊識講啊識聽啊識寫啊嗰啲囉
288,Ji6di1a3jau5si6tung4maa1mi4de1di4a3daai6lou2king1ze1hai6aa3di1wui5jung6zung1man2,易啲啊有時同媽咪爹哋啊大佬傾即係啊啲會用中文
289,ji6di1lo1dou1m4zi1dim2gaai2,易啲囉都唔知點解
290,Sik6mat6ze1hai6dim2sam1go2di1hai6hai6lo1zung1zung1man2wui5ji6di1lo1,食物哦即係點心嗰啲係係囉中中文會易啲囉
291,Heoi3bin1ou6,去邊度
292,Me1dei6fong1aa3,乜地方啊
293,ngo5dou1m4wui5ge2jan1wai6ngo5dou1hai6lo1jyu4go2ngo5hai6,哦我都唔會嘅因為我都係囉如果我係
294,dou1gan2zyu6maa1mi4de1di4gan1keoi5dei6wui5ze1hai6wui5gon2Ngo5dou1m4sai2gong2gam3do1ge3,都跟住媽咪爹哋跟佢哋會即係會講我都唔係講咁多嘅
297,du1wui5ge3ze1hai6tou2saang1go2di1a3hai6lo1,都會嘅即係土生嗰啲啊係囉
298,bat1go3di1ji4man4go2di1aam1aam1lei4go2di1zau6wui5nei5wui5ten1dou6di1,不過啲啊移民嗰啲啱啱嚟嗰啲就會你會聽到啲
299,keoi5dei6di1jau5di1jam1lo1,啊佢哋啲有啲音囉
302,dou1jat1si6si6wui5ge2hai6lo1,都一時時會嘅係囉
303,zei1,即係
304,zung1man2go2di1lo1hai6lo1,中文嗰啲囉係囉
305,hai6lo1hai6lo1hoeng1gong2a3daai6luk6a3hon4hong4gok3aa3,係囉係囉香港啊大陸啊韓韓國啊
307,Ngo5gok3dak1m4wui5ge2hai6lo1,我覺得唔會嘅係囉
308,Ngo5gok3dak1jat1joeng6o1,我覺得一樣囉
310,dou1wui5ge2,都會嘅
311,de1,即係
312,hai6hoeng1gon2ji4man4lei5li1dou6go2di1wui5goi2lo1,係香港移民嚟嗰啲會改囉
314,Jan1mai6ngo5gok3dak1ngo5zung1man2dou1m4hai6gei2hou2gam2zau6jyu4gwo2waa6jan4dei6waa6hoeng1gong2hai6,因為我覺得我中文都唔係幾好咁就如果話人哋話香港係
315,Hoeng1Gong2di1zung1man2zau6ze1hai6di1keoi5dei6go2di1zung1man2hai6hou2hou2aa3,香港啲中文就即係啲佢哋嗰啲中文係好好啊
317,jan1wai6hai6lo1ni1loeng5go3Hoeng1Gong2jan4zou6zung1man2wui5zaa2jing1man2wui5zaa2di1lo1gam2zau6jyu4go2waa6,啊因為係囉呢兩個香港人就中文會渣英文會渣啲囉咁就如果話
318,keoi5dei6waa6ngo5hai6,佢哋話我係
319,hou2ci5hoeng1gong2jing1man2dou6zau6wui5hai6lo1dou1m4hai6wui5gei2hou2lo1ten1dou6,好似香港英文都就會係囉都唔係會幾好囉聽到
324,Go3keoi1aa3hai6,個區啊係
325,m4zi1a3,唔知啊
326,Wui5baak6jan4wui5,會白人會
327,jau5baak6jan4jau5zung1zung1gwok3jan4lo1,啊有白人有中中國人囉
328,ze1hai6di1pang4jau5wui5hai6dou1hai6,即係啲朋友會係都係
329,zung1gok3jan4tung4maai6baak6jan4lo1,中國人同埋百人囉
330,din6si6lo1,啊電視囉
331,tung4maai6maa1mi4de1di4lo1,同埋媽咪爹哋囉
332,jing1man2,英文
333,m4sik1,唔識
334,Jing1man2,英文
335,Jing1man2jau5si4si4zau6zung1man2,英文有一時時就中文
336,Jing1man2,英文
337,dou1jing1man2ga3,都英文㗎
338,dou1jing1man2ga3,啊都英文㗎
339,Zung1man2,中文
340,aa3hou2sai3go3zau6faan1gwo3lo1bat1gwo3m4gei3dak1lo3,啊好細個就返過囉不過唔記得囉
341,Ngo5dou1m4zi1aa3ngo5dou1m4gei3dak1,我都唔知啊我都唔記得
348,Sik1,識
349,M4hou2siu2m4sik1,好少唔識
350,jaa6gei2seoi3jaa6gei2seoi3lo1,啊廿幾歲廿幾歲囉
351,Jing1goi1,應該
352,jing1goi1a1,啊應該啊
355,dim2gaai2a4jiu3,點解啊要
356,di1sai3lou6wui5leng3di1lo1,啊啲細路會靚啲囉
357,du1m4wui5ge2,啊都唔會嘅
358,m4gok3dak1lo1,唔覺得囉
359,dou1jau5ge2,啊都有嘅
360,M4zi1a3,唔知啊
363,dou1jau5ge2bat1gwo3m4wui5ze1hai6gin3dou2gam3do1lo1,都有嘅不過唔會即係見到咁多囉
