NUM, PINYIN, EXPECTED
135,ngo5jau5hou2faai3tung4aa1duk6syu1seng4maan5,我有好快同呀讀書成晚
136,duk6ji1di1leoi6,讀依啲類
137,ngo5wui2,我會
138,seng4jat6wui2,成日會
139,yau5,有
140,ngo5gei3dak1cin4jat6faat3mung6hai6me1aa1,我記得前日發夢係咩呀
141,jau5go2go3go3si4gaan3ngo5faat3zo2mung6,有嗰個個時間我發左夢
142,jau5hou2do1jan4dei2,有好多人哋
143,ngo5sik1dak1heoi5go3lim5,我識得佢個臉
144,ngo5wui2tung4heoi5gong2gan1zyu6ngo5,我會同佢講跟住我
145,ngo5wui2heoi3ji1dou3heoi3go2dou2dei6fong1,我會去依到去嗰到地方
146,nei5ho2ng4ho2ji5,你可唔可以
147,nei5ho2ng4ho2ji5,你可唔可以
148,gan1zyu6ngo5heoi3ji1min6go2min6,跟住我去依面嗰面
149,heoi5jau5tung4ngo5gong2ho2ji5,佢有同我講可以
150,mou5mat1je5,冇乜嘢
151,hai6gam2,係咁
152,jau5ngaan4sik1,有顏色
153,jau5,有
154,heoi5dei6gong2jing1man5,佢地講英文
155,mou5aa1,冇呀
156,ngo5go3ngo5gei3dak1ngo5go3lou5dau6man6ngo5,我個我記得我個老竇有問我
157,jat1ci3nei5soeng2ng4soeng2hok6zung1man5,一次你想唔想學中文
158,hai2ngo5sai3lou6zai2go3si4gaan3ngo5lam2zo2,喺我細路仔個時間我諗咗
159,ngo5hai2ji1dou3gaa1naa4daai6zyu6,我喺依到加拿大住
160,jau5me1dim2gaai2jiu3hok6zung1man5,有咩點解要學中文
161,ngo5tung4ngo5di1pang4jau5ng4hai6gong2zung1man5,我同我啲朋友唔係講中文
162,dim2ho2ji5tung4heoi5dei6gong2je5hai6mai1,點可以同佢地講嘢係咪
163,gam2ngo5ji4gaa1,咁我而家
164,ngo5jau5jat1go3neoi5pang4jau5jau5gaai3siu6ngo5jiu3hok6zung1man5,我有一個女朋友有介紹我要學中文
165,heoi5seng4jat6tung4ngo5gong2,佢成日同我講
166,nei5faai3di1hok6zung1man4,你快啲學中文
167,ngo5go3zai2neoi5wui2dim2ho2nang4sik1gong2zung1man5,我個仔女會點可能識講中文
168,so2ji5lam2zo2ngo5lam2jat1lam2,所以諗咗我諗一諗
169,kei4sat6ngo5hai2ji1dou3hou2do1nin4zyu6,其實我喺依到好多年住
170,ngo5hai6ngo5hai6ji4gaa1duk6gan2syu1,我係我係而家讀緊書
171,so2ji5ngo5jau5,所以我有
172,wan2hou2do1baan6faat3dim2joeng6gaau3ngo5zi6gei2hok6zung1man5,搵好多辦法點樣教我自己學中文
173,ngo5jung6,我用
174,ngo5jung6ngo5din6waa2,我用我電話
175,di1gwai2lou2jau5zing2jat1go3,啲鬼佬有整一個
176,hou2ci5ngo5dei6wui2ho2ho2ji5lin6,好似我哋會可可以練
177,ho2ji5lin6go2di1jam1tung4maai4ho2ji5lin6gong2je5,可以練嗰啲音同埋可以練講嘢
178,tung4maai4tai2zi6,同埋睇字
179,bat1gwo3hai6gei2naan4aa3,不過係幾難呀
180,ngo5gok3dak1jau5hou2do1jung6,我覺得有好多用
181,bat1gwo3jan4dei6gong2nei5sik1di1zi6bat1gwo3,不過人地講你識啲字不過
182,nei5dim2joeng6ho2ji5sik1,你點樣可以識
183,go2di1leoi6hai6naan4di1,嗰啲類係難啲
184,jing1goi1hok6aa3,應該學呀
185,ji1dou3gaa1naa4daai6jau5hou2do1jan4dei6gong2zung1man5tung4maai4pou2tung1waa2ngo5gok3dak1ji1go3sai3gaai3jau5hou2do1zung1gwok3jan4,依到加拿大有好多人哋講中文同埋普通話我覺得依個世界有好多中國人
186,daai6dou6fan6wui2gong2pou2tung1waa2,大部份會講普通話
187,bat1gwo3ngo5di1,不過我啲
188,hai6mai6can1cik1heoi5dei6cyun4bou6gong2zung1man5tung4maai4ngo5go3maa4maa4,係咪親戚佢地全部講中文同埋我個嫲嫲同埋咩人對人會講中文
189,hai6aa3,係呀
191,heoi5dei2zik1gon2,佢哋識講
192,heoi5dei2hou2sai3lou6si4gaan3wui2seng4jat6tung4ngo5go3lou5dau3gong2,佢哋好細路時間會成日同我個老竇講
193,zung1mun5,中文
194,so2ji5heoi5dei6go3zung1man5jing1goi1hai6hou2gwo3ngo5,所以佢哋個中文應該係好過我
196,lam5mei5ngo5bat1gwo1lam4mei5ngo5go3si4gaan3heoi5dei2mou5mat1dim2tung4ngo5gong2zung1men5,臨尾我不過臨尾我個時間佢哋冇乜點同我講中文
197,so2ji5ngo5go3zung1man5caa1di1,所以我個中文差啲
198,jau5,有
199,san1nin4,新年
200,ngo5dei6wui2seng4jat6bei2go2di1hung4baau1,我哋會成日俾嗰啲紅包
201,lei6si6go2di1je5,利是嗰啲嘢
202,tung4maai4ngo5dei6wui2sik6,同埋我哋會食
203,tung4maai4wui2ngo5dei6wui2hoi1go2di1dang1lung4hai6mai6,同埋會我哋會開嗰啲燈籠係咪
204,go2di1si4gaan3,嗰啲時間
205,bat1gwo3ngo5dei6ngo5mou5heoi5dei2mou5gaau3ngo5aa3,不過我哋我冇佢哋冇教我呀
206,go2di1zeoi3dim2dim2gaai2heoi5dei6wui2zou6ji1di1je5gam2seng4jat6,嗰啲最點點解佢哋會做依啲嘢咁成日
207,jat1nin4wui2zou6ji1di1je5hai6dim2gaai2,一年會做依啲嘢係點解
208,ngo5mou5mat1zi1dou3ji1go3je5,我冇乜知道依個嘢
209,sing3daan3zit3ngo5dei6wui2bei2jan4dei2lai5mat6,聖誕節我哋會俾人哋禮物
210,hou2ci5go2gaa1naa4daai6jan4ngo5dei6wui2seng4jat6maai5go3syu6baai2lok6go3nguk1kei5,好似嗰啲加拿大人我哋會成日買個樹擺落個屋企
211,maai5hou2do1dang1ngo5dei6go3nguk1kei5ceot1min6,買好多燈我哋個屋企出面
212,tung4maai4ceot1gaai1sik6faarn6,同埋出街食飯
213,tung4maai4ngo5dei6can1cik1zung6jau5hou2do1pang4jau5,同埋我哋親戚仲有好多朋友
214,jan1wai6mou5cyun4bou6di1jan4go2go3si4gaan3go2go3jat6,因為冇全部啲人嗰個時間嗰個日
215,hai6jat1go3ngo5dei6ng4wui2zou6gung1,係一個我哋唔會做工
216,sai3lou6zai2go3si4gaan3ngo5zeoi3zung1ji3sau1dou3di1tong2,細路仔個時間我最鍾意收到啲糖
217,hou2ci5go2di1,好似嗰啲
218,tung4maai4lai5mat5hou2ci5,同埋禮物好似
219,sai3lou6zai2ngo5dei6wui2seng4,細路仔我哋會成
220,naam4zai2wui2seng4jat6jau5go2di1coeng1seoi2coeng1go2di1je5,男仔會成日有嗰啲槍水槍嗰啲嘢
222,gam2ngo5ji4gaa1mou5mat1je5,咁我而家冇乜嘢
223,sing3daan3lai5mat6,聖誕禮物
224,hou2ci5ngo5wui2bei2zeoi3kan5di1pang4jau5,好似我會俾最近啲朋友
225,mat1di1di1je5,乜啲啲嘢
226,ngo5jau5seon3,我有信
227,ngo5wui2seon3nin4nin4ngo5wui2jau5jat1go3daai6lai5mat6,我會信年年我會有一個大禮物
228,ngo5zou6jat1go3hou2jan4,我做一個好人
229,kei4sat6jat1jat1jat1nin4,其實一一一年
230,ngo5jau5gin3ngo5go3maa1baai2lok6jat1go3lai5mat6,我有見我個媽擺落一個禮物
231,hai2dou3go2go3nin4ngo5zi1dou3,喺到嗰個年我知道
232,sing3daan3go2go3me1jan4ng4hai6zan1,聖誕嗰個咩人唔係真
233,ngo5hou2haam3aa3,我好喊呀
234,sai3lou6zai2,細路仔
235,ngo5jau5seon3ngo5jau5heoi2go2di1tyun4kai3go2di1je5,我有信我有去嗰啲團契嗰啲嘢
236,ngo5jau5seon3go2di1je4sou1je5,我有信嗰啲耶穌嘢
237,bat1gwo3hai6ngo5ng4hai6gam3zi1dou3hai6me1je5,不過係我唔係咁知道係咩嘢
238,jan1wai6go2go3dei6fong1jau5hou2do1zung1gwok3jan4jau5hou2do1jing1man5jan4,因為嗰個地方有好多中國人有好多英文人
239,heoi5dei6wui2gong2mat1dou1je5ng4hai6zung1man5ngo5ng4hai6sik1teng1gam3do1,佢哋會講乜都嘢唔係中文我唔係識聽咁多
240,go2go3si4gaan3cyun4bou6di1jan4gong2gan2zung1man5so2ji1ng4hai6gam3zi1dou3heoi5wui2gong2me1,嗰個時間全部啲人講緊中文所以唔係咁知道佢會講咩
241,so2ji5nei5man6ngo5seon3me1go2go3si4gaan3ngo5ng4hai6zi1dou3ngo5seon3me1,所以你問我信咩嗰個時間我唔係知道我信咩
242,ng4hai6gam3cing1co2,唔係咁清楚
243,ping4si4sing1kei4jat6ngo5dei6wui2seng4jat6heoi3,平時星期日我哋會成日去
244,ngo5go3lou5dau6wui2daai3ngo5heoi3go2dou3,我個老豆會帶我去嗰到
245,zung1gaau3hai6me1,宗教係咩
246,jau5,有
247,ngo5go3lou5dau6jau5seon3ji1di1je5,我個老竇有信依啲嘢
248,gam2ngo5go3si4gaan3ngo5heoi3daai6hok6jan4dei6hou2cing1co2,咁我個時間我去大學人地好清楚
249,gaai3tung4ngo5gong2,介同我講
250,ji1di1je5jing1man5,依啲嘢英文
251,jung6jing1man5gong2,用英文講
252,ngo5lam2zo2cing1co2di1ngo5seon3do1di1je4sou1je5,我諗咗清楚啲我信多啲耶穌嘢
253,san1bin1hai6me1aa3,身邊係咩呀
254,jau5di1si4gaan3ja5,有啲時間有
255,bat1gwo3ping4si4go5zou6gung1go2di1si4gaan3mou5mat1jan4seon3ji1di1je5,不過平時我做工嗰啲時間冇乜人信依啲嘢
256,heoi5dei2wui2seng4jat6lam2aa6dim2joeng6ho2ji5cyu5cin2,佢哋會成日諗呀點樣可以儲錢
257,tin1hei3hai6dim2,天氣係點
258,nei5hou2ng4hou2,你好唔好
259,go2di1hou2pou2tung1je5,嗰啲好普通嘢
260,so2ji5ngo5wui2man6heoi5aa6nei5ho2ng4ho2ji5gaai3siu6nei5go3nei5jat1go3gu3si6bei2ngo5teng1,所以我會問佢呀你可唔可以介紹你個你一個故事俾我聽
261,hou2hou2hou2ci5heoi5dei2wui2gong2do1di1,好好好似佢哋會講多啲嘢
262,wui2seng4wui2zyun3nei5go3lam2gan2di1je5,會成日會轉你個諗緊啲嘢
263,hoi1sam1di1,開心啲
264,maai4,同埋
265,nei5ho2ji5lam2zo2lam2dim2gaai2nei5wui2zou6ji1go3gung1,你可以諗咗諗點解你會做依個工
266,dim2gaai2nei5wui2deoi3jan4dei6hou2di1ng4hou2di1,點解你會對人地好啲唔好啲
267,kei4sat6jau6hou2do1zung1gwok3jan4,其實有好多中國人
268,me1jan4wui2tung4ngo5gong2aa1nei5seon3ji1di1je5,咩人會同我講啊你信依啲嘢
269,nei5hai6jat1go3hou2jan4,你係一個好人
270,bat1gwo1mou5mat1je5,不過冇乜嘢
271,do1gong2hai6mai6,多講係咪
272,ngo5wui2gaai3siu6heoi5dei2dim2gaai2ngo5hai6zan1hai6wui2seon3ji1di1je5,我會介紹佢哋點解我係真係會信依啲嘢
273,hai6jan1wai6ji1go3sai3gaai3mat1dou1jan4jiu3jat1go3hai6mai6,依個世界乜都人要一個係咪
274,nei5dei6ji4gaa1zou6gan2ji1go3gung1jiu3jat1go3hai6mai6,你哋而家做緊依個工要一個係咪
275,jing1goi1hai6,應該係
276,bat1gwo1jan4dei6dak1gong2heoi5dei2hai6,不過人哋得講佢哋係
277,heoi5seon3je5,佢信嘢
278,bat1gwo1heoi5go3heoi5wui2zou6seng4dim2ngo5ng4zi1,不過佢個佢會做成點我唔知
279,heoi5go3gaan3heoi1zou6gan2gung1heoi5haang4gaai1heoi5deoi3jan4dei6,佢個時間佢做緊工佢行街佢對人地
280,ji1di1je5hai6heoi5dei6wui2zi1heoi5heoi5di1go3pang4jau5wui2zi1dou3,依啲嘢係佢地會知道佢佢啲個朋友會知道
281,ngo5wui2gin3heoi5go3min6hai6go3si4gaan3hai6zyu6gan2nguk1ngo5dei6ceot1gaai1,我會見佢個面係個時間係住緊屋我哋出街
282,hai6zeoi3do1ngo5wui5zi1dou3,係最多我會知道
283,heoi5dei5hai6dim5,佢哋係點
284,m4kei4sat6ng4hai6,唔其實唔係
285,heoi5dei6ho2nang4ho2yi5fan1,佢哋可能可以結婚
286,bat1gwo1,不過
287,heoi5dei6dim2dim2joeng6ho2yi5gam3hoi1sam1,佢哋點點樣可以咁開心
288,wui2zi1dou3jat1jat1go3jan4hai6gei1duk1tou4tung4mai4jat1go3jan4ng4hai6duk1tou4,會知道一個人係基督徒同埋一個人唔係基督徒
289,hou2ci5ngo5go3hai6hai6gam2joeng6,好似我個係係咁樣
290,jat1go3jan4hai6seon3seon3go2di1zung1gwok3jan4,一個人係信信嗰啲中國人
291,baai3saan1heoi3saan1go2di1je5,拜山去山嗰啲嘢
292,go2di1hou2gau6go2di1go2di1je5,嗰啲好舊嗰啲嗰啲嘢
293,ji4gaa1heoi5dei6daai6heoi5dei6daai6gaau1daai6gaa1,而家佢哋大佢哋大交大家
294,aau3gaau1tung4maai4,拗交同埋
295,zo2,咗
296,jan1wai6heoi5dei6go3,因為佢哋個
297,tai2sing3gaak3,睇性格
298,hai6hou2bat1tung4,係好不同
299,hou2hai6mai6,好係咪
300,ji1dou3gaa1naa4daai6hou2ngon1cyun4,依到加拿大好安全
301,ngo5dei6hou2sai3lou6zai2go3si4gaan3ngo5dei6wui2,我哋好細路仔個時間我哋會
302,seng4jat6teng1dou3jan4dei6jau5se2zyu6jau6dou3bat1gwo3hou2siu2jan4dei6,成日聽到人哋有寫住人哋會篤你又到不過好少人哋
303,ngo5cyn4bou6di1pang4jau5mat1dou1mou5ji1di1je5,我全部啲朋友乜都冇依啲嘢
304,ngo5jau5di1waai6pang4jau5heoi5dei6jau5co5gaam1,我有啲壞朋友佢哋有坐監
305,heoi5dei6jau5bei2ging2caat3laai1zo2,佢哋有俾警察拉咗
306,batt1gwo3ji1di1je5hou2pou2tung1jan1wai6heoi5dei6heoi5dei6jau5tung4ngo5gong2heoi5dei6zi1dou6heoi5zou6go2di1waai6je5jat1ding6wui2laai1gaa3,不過依啲嘢好普通因為佢哋佢哋有同我講佢哋知道佢做嗰啲壞嘢一定會拉㗎
307,hai6mai6gam2,係咪咁
308,so2ji5hai6heoi5go3si6hai6mai6,所以係佢個事係咪
309,ji4gaa1jau5haau2paai4,而家有考牌
310,ji4gaa1kei4sat6hai6,而家其實係
311,ji5cin4go2go3lai5baai3haau2paai4so2ji5ji4gaa1ngo5jau5ce1zaa1,以前嗰個禮拜考牌所以而家我有車揸
312,ngo5dei6wui2seng4jat6daap3dei6tit3daap3baa1si6,我哋會成日搭地鐵搭巴士
313,ji1dou3gaa1naa4daai6jan4mou5mat1ngo5dei6ng4wui2gok3dak1aa1ji1go3jan4hou2kung4ji1go3jan4jau5cin2hai6jan1wai6heoi5zaa1ce1mat1dou1je5,依到加拿大人冇乜我哋唔會覺得啊依個人好窮依個人有錢係因為佢揸車乜都嘢
314,so2ji5ji1di1je5hai6gok3dak1hai6hou2pou2tung1,所以依啲嘢係覺得係好普通
315,gei2zung1ji3,幾鍾意
316,bat1gwo3jau5seng4jat6hou2do1waai6je5jan1wai6jau5hou2do1jau5di1si4gaan3taai3coeng4,不過有成日好多人哋講緊啲壞嘢因為有好多有啲時間太長
317,so2ji5lam2aa3lam2bat1gwo3ngo5gok3dak1hai6hai6gam2joeng6,所以諗呀諗不過我覺得係係咁樣
318,so2ji5ngo5gok3dak1ji1go3ji1go3hai6mou5man6tai4,所以我覺得依個依個係冇問題
319,mou5mat1,冇乜
320,gaa1naa4ngo5di1cyun4bou6di1pang4jau5,加拿我啲全部啲朋友
321,ngo5jau5sik1hou3do1zung1gwok3jan4heoi5dei6hai6daai6luk6jan4,我有識好多中國人佢地係大陸人
322,zaa1go2di1hou2leng3go2di1ce1,揸嗰啲好靚嗰啲車
323,bat1gwo3ji1dou3gaa1naa4daai6gaa1naa4daai6jan4ng4wui2zaa1hou2leng3ce1,不過依到加拿大加拿大人唔會揸好靚車
324,jan1wai6,因為
325,seng4jat6wui2laan6aa3,成日會爛呀
326,ngo5zung1ji3zaa1ce1,我鍾意揸車
327,ngo5wui2zip3ngo5di1pang4jau5,我會接我啲朋友
328,ceot1gaai1sik6siu2siu2je5,出街食少少嘢
329,je6maan5haak1go2go3si4gaan3jau5di1si4gaan3ce1ngo5go3,夜晚黑嗰個時間有啲時間車我個
330,ce1ngo5go3neoi5pang4jau5,車我個女朋友
331,bat1gwo3ng4hai6gam3gan2jiu3jung6ce1,不過唔係咁緊要用車
332,zaa1haa5heoi3dei6fong1,揸下去地方
333,jan1wai6,因為
334,ping4si4ngo5dak1ngo5dak1daap3dei6tit3jat1go3zung1tau4heoi2me1dei6fong1,平時我得我得搭地鐵一個鐘頭去咩地方
335,ngo5dei6wui2ceot1gaai1sik6di1faan6hou2kan5ngo5di4dei6fong1,我哋會出街食啲飯好近我哋地方
336,ho2ji5heoi3sik6di1je5haan4gaai1,可以去食啲嘢行街
337,tai2hoi2,睇海
339,ngo5hou2zung1ji3sik6bat1tung4di1caan1,我好鍾意食不同啲餐
340,ng4hai6ng4hai6zung1gwok3caan1ngo5zeoi3zung1ji3sik6,唔係唔係中國餐我最鍾意食
341,bat1gwo3ngo5gok3dak1zung1gwok3caan1hai6ngo5go3zeoi3kan5wui2seng4jat6wui2mou5mou5so2wai6seng4jat6sik6,不過我覺得中國餐係我個最近會成日會冇冇所謂成日食
342,jan1wai6sai3lou6zai2go3si4gaan3tung4maai4ji4gaa1go3si4gaan3,因為細路仔個時間同埋而家個時間
343,ngo5dei6wui2seng4jat6nguk1kei2jan4wui2zyu2zung1gwok3coi3,我哋會成日屋企人會煮中國菜
344,caan1,餐
