NUM, PINYIN, EXPECTED
47,jau6hoeng1gong2,由香港
48,lei1zo2soeng5heoi3bun2loi6jing1goi1hoeng3hoeng1gong2ga3la3gam2keoi5zau6lei1faan1soeng6heoi3daai6luk6lo1,匿咗上去本來應該响香港噶啦咁佢就匿返上去大陸囉
49,gam2jan1wai6jat6bun2zai2daa2hoeng1gong2laa3maa3,咁因為日本仔打香港啦嘛
50,gam2zi1hau6le1daa2jyun4zoeng3jat6bun2zai2daa2jyun4le1gam2keoi5jau5zau2faan1lok6lei4lo1,咁之後咧打完仗日本仔打完咧咁佢又走返落嚟囉
51,gam2,咁
52,gon2si4hing1aa3zau2lei4zau2heoi3,嗰陣時興啊走嚟走去
53,So2ji3jau5di1can1cik1zung6hai6hoeng2daai6luk6jau1di1zung6hoeng2hoeng1gong2lo1,所以有啲親戚仲係响大陸有啲仲响香港囉
54,Ngo5lam2sap6gei2seoi3ga3ze1,我霖十幾歲噶咋
55,Hai6aa3hai6aa3,係啊係啊
56,So2ji3hoeng2hoeng1gong2hou2loi6ga3laa3,所以响香港好耐噶啦
57,Hai6laa1hoeng2hoeng1gong2zoeng2daai6,係啦响香港長大
58,Ngo5du1hai6hai2hoeng1gong2zoeng2daai6,我都係响香港長大
59,lei5gong2hoeng1gong2hok6haau6,你講香港學校
60,Gei3dak1,記得
61,ji4gaa1seng4jat6dou1faan1heoi3tai2keoi5dou1jau5tai2gaa3ging1go3,而家成日都返去睇佢都有睇㗎經過
62,Hai6aa1Hai6jat1gaan1leoi5haau6lei4ga3,係啊係一間女校嚟噶
63,cyun4bou6dou1hai6leoi5zai2lei4gaa3zoek3di1saam1le1hai6,全部都係女仔嚟㗎著啲衫咧係
64,coeng4saam1lei5zi1m4zi1mat1coeng4saam1,長衫你知唔知乜叫長衫
65,coeng4saam1hou2ci3Hoeng1Gong2,長衫好似香港
66,go2di1kei4pou2le1,嗰啲旗袍咧
67,ze1hai6hou2zaak3go2di1le1gam2le1,即係好窄嗰啲咧咁咧
68,gam2aa3haa6bin6jau5ga3caa1ge3le1hou2coeng4gam2joeng2go2di1le1,咁啊下邊有個叉嘅咧好長咁樣嗰啲咧
69,Giu3zou6coeng4saam1lo1,叫做長衫囉
70,gam2zau6zoek3laam4sik1ge3,咁啊著藍色嘅
71,gam2le1zau6hou2laan4haang4ge3jan1wai6li1leoi5zai2jiu3si1man4aa3ji5cin4,咁咧就好難行嘅因為女仔要斯文啊嘛以前
72,gam2so2ji3le1zau6jiu3haang4dak1hou2maan6lo1,哈咁所以咧就要行得好慢囉
73,m4hai6ge3jau5laam4zai2jau5leoi5zai2ge3,唔係嘅有男仔有女仔嘅
74,Gei1duk1gaau3hok6haau6lei4ge3ge3Hai6aa3haa6,基督教學校嚟嘅嘅係啊哈
75,jau5di1hou2jau5di1m4hou2lo1,有啲好有啲唔好囉
76,Gaau3jau5di1gaau3go2go3gaau3dak1hou2,教有啲教嗰個教得好
77,keoi5hai6lei4ge3daan6hai6keoi5mou5hing3ceoi3gaau3ngo5dei6so2ji3keoi5seng4jat6fan3gaau3,佢係嚟嘅但係佢冇興趣教我哋所以佢成日訓覺
78,Ngo5seng4jat6caau3seng2keoi5man6keoi5,我成日抄醒佢問佢
79,Hai6lo1hai6lo1jau5di1zau6hou2zung1ji3gaau3syu1lo1,係囉係囉有啲就好鍾意教書囉
80,hou2zung1ji3gaau3syu1go2di1zau6hou2jau5sam1gei1lo1,好鍾意教書嗰啲先生就好有心機囉
81,Gaau3sou3go2go3hou2jau5sam1gei1gaau3ngo5dei6ga3,教數學嗰個好有心機教我哋噶
82,Ngo5gau6lin4faan1heoi3,我舊年返去
83,zung6tung4keoi5jam2caa4keoi5hou2hoi1sam1aa3,仲同佢飲茶佢好開心啊
84,jing6dak1keoi5mou5mat1je5goi2bin3tim1aa3keoi5go3joeng2,認得佢冇乜改變添啊個樣
85,Hai6a3hai6a3mou5gin3keoi5caa1m4do1saam1sap6lin4la1daan6hai6keoi5mou5mat1je5goi2bin3aa3,係啊係啊冇見佢差唔多三十年啦但係佢冇乜嘢改變啊
86,Haa5Dou1zung6dung6gin3hong1,哈都仲咁健康
87,Bin1go3aa3,邊個啊
88,wui6m4wui6mat1je5hok6saang1waa2,會不會乜嘢學生話
89,Lau1di1hok6saang1mou5m4wui5ga3lou5si1dim2wui6lau1hok6saang1le1go3go3dou1caa1m4do1,嬲啲學生冇唔會㗎老師點會嬲學生咧嗰個都差唔多
90,jai2go2di1zau6gei3dak1di1lo1kei4sat6,曳嗰啲啊記得啲囉其實
91,dou1mei6bit1ga3ngo5lam2keoi5dei6,都未必㗎我霖佢哋
92,di1keoi5dei6jau5di1hai6bei2sam1gei1gaau3lo1,啲佢哋有啲係俾心機教囉
93,Haa6gam2gaau3zo2di1hok6saang1,哈咁教咗啲學生
94,m4teng1keoi5gong2gam2jau5si4wui6soeng1sam1lo1daan6hai6zau6m4wui6lau1ge3,唔聽佢講咁有時會傷心囉但係就唔會嬲嘅
95,Ngo5lam2za3Ngo5m4zi1aa3,我霖咋我唔知啊
96,Wui6aa3,會啊
97,Ngo5m4zi1aa3,我唔知啊
98,Ai1a3,哎呀
99,Lei5man6li1go3man6tai4,你問呢個問題
100,Ngo5fat6go3jat1ci3lo1,我罰過一次囉
101,Gam3loi6fat6gwo3jat1ci3lo1,咁耐罰過一次囉
102,jan1wai6ngo5go3tai2juk6lou5si1giu3ngo5tiu3muk4maa5ngo5m4hang2tiu3aa3,因為我個體育老師叫我跳木馬我唔肯跳啊
103,keoi5zung6gei3dak1aa3,佢仲記得啊
104,keoi5zung6gei3dak1pui4ngo5fat6aa3,佢仲記得陪我罰啊
105,keoi5jat1cai4pui4ngo5jat1cai4lau4tong4a3,佢一齊陪我一齊留堂啊
106,gam2aa3hai2dou6jat1mei2gaau3fan3ngo5giu3ngo5tiu3a3Ngo5waa6ngo5m4sik1tiu3m4gam2tiu3,咁啊响到一味教訓我叫我跳啊我話我唔識跳唔敢跳
107,gam2lo1,咁囉
108,m4daa2dak1ga3,唔打得㗎
109,hoeng1gong2ji4gaa1m4daa2dak1ga3la3hai6mai3aa3,香港而家唔打得噶啦係咪啊
110,Dou1m4daa2dak1ge3,都唔打得噶
111,jau5mou5daa2sai3lou6zai2,有冇打細路仔
112,jau5ga3maa4maa1jau5daa2jan4ga3,有㗎媽媽有大人噶
113,Hai6lo1,係囉
114,jau5fat6ga3jau5daa2ga3,有罰㗎有打㗎
115,Ngo5dou1m4gei3dak1le3,我都唔記得啦
116,Taai3loi6la3zung2zi1hai6zi1dou3bei2jan4daa2laa3,太耐啦總之係知道俾人打啦
117,m4zi1zi6gei2zou6zo2di1mat1m4gei3dak1zo2le3,唔知自己做咗啲乜唔記得咗啦
118,co1co1dou1hai6m4hai6hou2sik1lo1,初初都係唔係好識囉
119,Dou1hai6laau3haa2keoi5dei6a3,都係鬧下佢哋啊
120,jau5si4dou1faat3mang2zang2daa2lo1,有時都發𤷪𤺧打囉
121,gam2lau1mei1keoi5dei6jyut6lei4jyut6daai6go3laa3gam2zau6m4ho2ji3lo1zau6jiu3maan6maan1tung4keoi5king1gai2lo1,咁後尾佢哋越嚟越大個啦咁就唔可以囉就要慢慢同佢哋傾計囉
122,gam2ging1gwo3jat1go3hou2m4tung4ge3gaai1dyun6lo1,咁經過一個好唔同嘅階段囉
123,Haa6m4tung4m4tung4si4gaan3le1jau6di1m4tung4gaai1dyun6lo1,哈唔同唔同時間咧有啲唔同階段囉
124,Bat1gwo3ngo5zau6do1sou3zau6hai6pui4zyu6keoi5dei6Seng4jat6pui4zyu6keoi5dei6gam2joeng2,不過我就多數就係陪住佢哋成日陪住佢哋咁樣
125,Pui4zyu6keoi5dei6taan4kam4laa3jau6pui4zyu6keoi5dei6jat1cai4lin6kam4a3gam2joeng2,陪住佢哋彈琴啊又陪住佢哋練琴啊咁樣
126,gam2zeon4loeng6,咁盡量
128,saai1do1jung6do1di1si4gaan1tung4keoi5dei6jat1cai4lo1,嘥多用多啲時間同佢哋一齊囉
129,ji4gaa1jau5mat1je5kwai1geoi2aa3,而家有咩規矩啊
130,ji4gaa1keoi5dei6jing1goi1zi1dou3saai3ga3laa3gam2keoi5dei6dou1zi1dou3jiu3bei2sam1gei1duk6syu1la1hai6m4hai6,而家佢哋應該知道曬㗎啦咁佢哋都知道要俾心機讀書啦係咪
131,gam2zau6m4ho2ji3lyun3sai2cin2la1,咁就唔可以亂洗錢啦
132,zi6gei2hai6fu3zaak1jam6lo1zou6ge3je5,自己係負責任啦做嘅嘢
133,gam2jiu3lam2cing1co2sin1zou6je5laa1,咁要霖清楚先做嘢啦
134,gam2lo1daan6hai6lei5zi1faan1zo2daai6hok6le1,咁囉但係你知返咗大學咧
135,gam2keoi5zung6ji6heoi3dim2man2zou6lei5dou1m4zi1dou3ga3laa3,咁佢鍾意去點樣做你都唔知道㗎啦
136,gam2laa1li1di1kwai1geoi2le1zau6zeon6loeng6lo1,咁啊呢啲規矩咧就盡量囉
137,za1hai6zeon6loeng6hei1mong6keoi5dei6e4gan1dak1dou2lo1,即係盡量希望佢哋跟得到囉
138,gam2dou1jiu3gaau1bei2keoi5dei6zi6gei2lam2laa1,咁都要交俾佢哋自己霖啦
139,keoi5dei6dou1daai6go3gaa3laa3,佢哋都大個㗎啦
140,Gong2li1keoi1di1jan4aa3,講呢區啲人啊
141,Hou2a3hou2a3,哦好啊好啊
142,hoeng2ni1bin6zyu6,响呢邊住
143,m4hai6ge3zau1wai4dou1jau5ga3,唔洗噶周圍都有噶
144,haa6Lai3baai3tong4go2di1jan4zau6hou2do1dou1hoeng2li1bin6zyu6lo1,哈禮拜堂嗰啲人就好多都响呢邊住囉
145,gam2zau6jan1wai6kan5a1maa3,咁就因為近啊嘛
146,gam2zau6daan6hai6jau6jau5di1pang4jau5hoeng2si6gaa1bou2zyu6aa1,咁就但係又有啲朋友响士嘉堡住啊
147,jau6jau5di1pang4jau5hoeng2zyu6a3gam2lo1,又有啲朋友响住啊咁囉
148,Do1sou3dou1hai6zyu6hoeng2ge3sai1bin6lo1,多數都係住响嘅西邊囉
149,dung1bin6,東邊
150,Dung1bin6,東邊
151,Zung1ji3,鍾意
153,Dou1hou2fong1bin6lo1,都好方便囉
154,haa6ji4gaa1le1di1ce1le1dou1hoi1ci2hoeng2dou1jau5la1,哈而家咧啲車咧都開始响都有啦
155,gam2jau5hou2do1m4tung4ge3lo1,咁有好多唔同嘅囉
156,gam2jau6hou2do1zeoi3zyu2jiu3hai6di1ce1le1,咁又好多最主要係啲車咧
157,gam2bin3zo2di1sai3lou6zai2ceot1jap6dou1fong1bin6di1lo1,咁變咗啲細路仔出入就方便啲囉
158,za1hai6hai6hou2zung6jiu3lo3,即係係好重要囉
159,haa6,哈
160,gam2di1uk1zau6m4syun3waa6taai3gau6,咁啲屋又唔算話太舊
161,gam2ngo5dei6jau6maai2zo2zyu6zo2hang2dou6hou2loi6la3gam2zau6gwaan3saai3lo1,咁我哋又買咗住咗响度好耐啦咁就慣曬啦
162,haa6,哈
163,leon4geoi1,鄰居
165,Gaat3lei4go2go3dou1hou2loi6ga3la3,隔籬嗰個都好耐㗎啦
166,haa6gam2zau6,哈咁就
167,keoi5dou1gei2hou2ga3keoi5dei6dou1,佢都幾好嘅佢哋都
168,haa6,哈
169,Bin1zung2jan4aa3,邊種人啊
170,Ngo5lam2Zung1gok3jan4hou2do1aa3,我霖中國人好多啊
171,Bat1gwo3kei4taa1di1jan4dou1hou2dou1hou2do1lo1,不過其他啲人都好都好多囉
172,zau6m4zi1dou3hai6bin1di1jan4wo3,就唔知道係邊啲人喎
173,haa6,哈
174,Ngo5lam2Zung1gok3jan4dou1do1ga3Hai6a3,我霖中國人都多㗎係啊
175,ho2lang4gaa3m4zi1dou3gaa3ji4gaa1,可能㗎唔知道㗎而家
176,m4ho2lang4sai3lou6zai2daai6go3zo2gaan1uk1taai3daai6lo3gam2lei5m4seoi1jiu3lo1,可能細路仔大個咗間屋太大囉咁你唔需要囉
177,m4seoi1jiu3gam3daai6gaan1uk1lo1gam2lei5jau6ho2ji3bun1sai3gaan1di1lo1,唔需要咁大間屋囉咁你又可以搬細間啲囉
178,Waak6ze2ngo5lou5la3m4soeng2caan2syut3la1gam2lei5jau6bun1lo1,或者我老啦唔想鏟雪啦咁你又搬囉
179,Sai3lou6zai2m4hang2bong1sau2ga3,細路仔唔肯幫手㗎
180,Hai6a3hai6a3zung6hai6zou6gan2,係啊係啊仲係做緊啊
181,Zung1ji3,鍾意
182,Lai5baai3tong4lo1,禮拜堂囉
183,Hai6a3zing6a1zou6gan2hou2do1gaan1lai5baai3tong4lo1,係啊做緊好多間禮拜堂囉
184,haa6haa6haa6dou1hai6zau1wai4dou1jau5lo1,哈哈哈周圍都有囉
185,haa6jau5di1hoeng2a3jau5di1hoeng2a3,哈有啲响啊有啲响啊
186,gam2lo1,咁囉
187,haa6cyun4bou6dou1hai6lai5baai3tong4,哈全部都係禮拜堂
188,Ngo5zi6gei2gung1si1,我自己公司
190,Bat1gwo3jau5jan4bong1sau2,不過有人幫手
191,m4hai6zi6gei2jat1go3jan4zou6saai3,唔係自己一個人做曬
192,jat1zou6gan2zou6saai3sei2lo3,一個人做曬死囉
193,Diu3geng2dou1m4dak1,吊頸都唔得
194,jat1go3jan4aa3,一個人啊
195,Ngo5lam2ngo5wui6zip3dak1hou2maan6lo1m4gam2zip3saang1ji3lo1jan1wai6zou6m4cit3a3,我霖我會接得好慢囉唔敢接生意囉因為做唔切啊
196,Taai3san1fu2la3,太辛苦啦會
197,gam2lo1So2ji3m4gam2ga3m4wui6ga3la3haa3,敢囉所以唔敢㗎唔會㗎哈
198,ji5cin4si3gwo3daan6hai6hou2san1fu2,以前試過但係好辛苦
199,Hoi1ci2go3si4hau6jat1go3jan4zou6zou6zou6haa2jat1ding6jiu3ceng2jan4aa3gam2lo1,開始嗰時後一個人做做做下一定要請人啊咁囉
200,zou6me1gung1,做咩工
201,hai6a3zou6lo1,係啊做囉
202,Laan4wan2ga3,難搵㗎
203,Hai6a3Hou2laan4wan2ga3So2ji3ngo5dou1zou6zo2,係啊好難搵㗎所以我都做咗
204,duk6zo2ling6ngoi6jat1di1fo3cing4aa3duk6,讀咗另外一啲課程啊讀
205,Duk6zo2di1syu1la1gam2joeng2jan1wai6mei6wan2dou2gung1a3maa3,讀咗啲書啦咁樣因為未搵到工啊嘛
206,gam2duk6jyun5syu1zi1hau6gam2sin1zi3wan2dou2lo1,咁讀完書之後咁先至搵到囉
207,gam2co1co1dai6jat1fan6gung1le1hou2dai1jan4gung1ga3,咁初初第一份工咧好低人工㗎
208,gam2jin4hau6gan1zyu6le1gam2zau6maan5maan5tiu3lo1,咁然後跟住咧咁就慢慢跳囉
209,Dim2gaai2Ngo5bat1jip6go2si4le1jat1gau2baat3saam1lin4le1,點解我畢業嗰時咧一九八三年咧
210,zau6ging1zai3hou2caa1a3,就經濟好差啊
211,gam2ngo5hou2do1tung4hok6le1dou1wan2m4dou2le1zau6m4zoi3zou6la3,咁我好多同學咧都搵唔到咧就唔再做啦
212,gam2daan6hai6o5zau6jat1ding6jiu3,咁但係我就一定要
213,wan2dou2lo1jat1ding6jiu3zou6lo1gam2so2ji3ngo5zau6,搵到囉一定要做囉咁所以我就
214,zau6hou2peng3ngo5dou1zou6gam2joeng2gam2zau6hoi1ci3zo2zau6ho2ji5laa3,就好平我都做咁樣咁就開始咗就可以啦
215,Hou2kwan3naan4a3,好困難啊
216,lei5gong2daa2go3gei2do1go3tung4jan4gei5do1jan4daa2go3gung1ja1waa6hai6,你講打過幾多個同人幾多人打過工亦話係
217,Saam1go3,三個
218,Hai6a3zyun3gwo3saam1ci3gung1za3Dai6jat1ci3Dai6ji6ci3Gan1zyu6zi6gei2zou6lou5baan2dou3ji4gaa1la3,係啊轉過三次工咋第一次第二次跟住自己做老闆都而家啦
219,cyun4bou6dou1,全部都
220,Hai6lo1Hai6lo1,係囉係囉
221,zeoi3oi3,最愛
222,zeoi3gwai3,最貴
223,zeoi3gwaai3,哦最怪
224,Mou5wo3,冇喎
225,fan6fan6dou1hai6gam3soeng6haa2,份份都係咁上下
226,Mou5me1ga3,冇咩㗎
227,Dou1hai6zou6je5,都係做嘢
228,m4haa6,唔哈
229,co1co1di1lo1ji4gaa1mou5la3,初初啲囉而家冇啦
231,Mai6ji4gaa1gam2lo1,咪而家咁囉
232,zou6lo1,做囉
233,Hai6lo1ji4gaa1zau6hai6gam2lo1,係囉而家就係咁囉
234,zi4gei1zou6mou5lam2gwo3go2zan6si4,自己做冇霖過啊嗰陣時
235,jyun5cyun4mou5lam2gwo3haa6ji4gaa1sin1maan6maan5zyun2seng4gam2lo1,完全冇霖過哈而家先慢慢轉成咁囉
236,Hang2do1leon4do1,响多倫多
237,zaa1ce1,揸車
238,Hou2siu2,好少
239,haa6,哈
240,dei6tit3,地鐵
241,Dou1gei2hou2ga3,都幾好㗎
242,jyu4gwo2ngo5zyu6hang2do1leon4do1ngo5dou1,如果我住响多倫多我都
243,jau5jat1di1dei6fong1heoi3daap3dei6tit3zau6fong1bin6di1lo1,有一啲地方去搭地鐵九方便啲囉
244,Pei3jyu4hou2ci3ngo5jiu3lok6go3ngo5dou1ho2lang4daap3dei6tit3ga3,譬如好似我要落個我都可能搭地鐵㗎
245,jan1wai6jan1wai6,因為因為
246,zaa1ce1hou2san1fu2a3,揸車好辛苦啊
247,zaa1gam3coeng4gam2ngo5cing4jyun5le1fong3dai1gaa3ce1hai5zaam6,揸咁長咁我情願咧放低架車喺站
248,gam2jin4hau6zau6co2lok6heoi3dei6tit3jin4hau6gan1zyu6zoi3co2dei6tit3lok6heoi3lo1,咁然後就坐落去地鐵然後跟住再坐地鐵落去囉
249,gam2aa3tung1soeng4ngo5jyu4gwo2heoi3,咁啊通常我如果去
251,ngo5zau6wui6gam2la3,我就會咁
252,daan6hai6kei4taa1le1zau6m4wui6lo1jan1wai6ho2ji3zaa1dou2ce1heoi3jik1dou1mou5gam3laan4a1maa3,但係其他咧就唔會囉因為可以揸到車去亦都冇咁難啊嘛
253,gam2jau6jat1dei6fong1paak3ce1daan6hai6zau6mou5dei6fong1paak3ce1ge3,咁又有地方泊車但係就冇地方泊車嘅
254,za1hai6lo1jiu3gam2so2ji3tung1soeng6hang2go3le1ngo5zau6wui6co3dei6tit3lok6heoi3,即係囉要咁所以通常响個咧我就會坐地鐵落去
255,gam2lo1,咁囉
256,daan6hai6dou1kei4sat6hou2fong1bin6ge2haa6,但係都其實好方便嘅哈
257,gam2ngo5jau6m4m4hai6seng4jat6co5gam2joeng2gaan3Zung1co5zau6gok3dak1ho2ji3lo1,咁我又唔唔係成日坐咁樣間中坐就覺得可疑囉
258,daan6hai6jyu4gwo2seng4jat6co5jau6ho2lang4gok3dak1hou2bik1a3,但係如果成日坐又可能覺得佢好迫啊
259,Hai6lo1m4hai6seng4jat6co5a1maa3,係囉唔係成日坐啊嘛
260,Gaan3Zung1co5haa5gam2a3dak1lo1,間中坐下咁啊得囉
261,m4wui5ga3,唔會㗎
262,m4wui5,唔會
263,Mou5jin3so1a1maa3,冇啊嘛
264,m4wui5ze3ga3,唔會借㗎
266,m4wui5ga3,唔會㗎
267,m4wui5ga3,唔會㗎
268,cing4jyun5co5dik1si2ga3za3,情願坐的士㗎咋
269,jan1wai6zi1dou3jan4dei6gaa3ce1m4ho2ji3bei2lei5zaa1gaa1maa3,因為知道人哋架車唔可以俾你揸㗎嘛
270,jau5me1si6dou1wui6jan4dei6ga3jin3so1hou2maa4faan4so2ji3dou1m4soeng2ga3,有咩事都會人哋嘅好麻煩所以都唔想㗎
271,zeon6loeng6m4zaa1jan4ga3ce1jau6bei2gaa3ce1jan4zaa1gam2joeng2on1cyun4di1lo1,盡量唔揸人架車又唔俾架車人揸咁樣安全啲囉
272,Hai6a3hai6a3,係啊係啊
273,M3mou5me1dak6bit6je5zou6ga3za3ngo5dei6,冇咩特別嘢做㗎咋我哋
274,Pei3jyu4hou2go3la3gam2joeng2lo1,譬如好個啦咁樣囉
275,M3jau5si4sik6haa5faan6a3caa4ging1a3gam2lo1,有時食下飯啊查下經啊咁囉
276,haa6Hai6gam2hai6gam3do1ga3za3,哈係咁係咁多㗎咋
277,Mou5mat1je5,冇乜嘢
278,m4sik1tiu3mou5,唔識跳舞
279,m4sik1tiu3Ngo5zung6jau5a3Ngo5Zung1ji3heoi3zou6haa3wan6dung6jau4haa3seoi3a3gam2lo1,唔識跳舞哦我仲有啊我鍾意去做下運動游下水啊咁囉
280,dou1hai6zi6gei2heoi3a3jan1wai6m4wui6jau5jan4jat1cai4a1maa3,都係自己去啊因為唔會有人一齊啊嘛
281,Sing3daan3zit3dim2hing3zuk1aa3,聖誕節點慶祝啊
282,Mou5dak6bit6ge3za3wo3heoi3lai5baai3tong2a3tung4di1pang4jau5jat1cai4sik6faan6aa3gam2lo1,冇特別㗎咋喎去禮拜堂啊同啲朋友一齊食飯啊咁囉
283,jan1wai6mou5gaa1jan4hang2dou6aa3maa3,因為冇家人响度啊嘛
284,gam2so2ji3zau6m4wui6hou2ci3sai1jan4gam2joeng2jat1daai6baan1jan4gam2lo1,咁所以就唔會好似西人咁樣一大班人咁囉
285,haa6gam2ngo5dei6zau6tung1soeng4dou1wui6tung4di1pang4jau5jat1cai4,哈咁我哋就通常都會同啲朋友一齊
286,Tung4baan1gei2go3hou2pang4jau5jat1cai4sik6faan4,同班幾個好朋友一齊食飯
287,jau5a3jau5a3jau5,有啊有啊有
288,Ngo5gau3lin4sap6ji6jyut6heoi3gwo3,我舊年十二月去過
289,Di1sai3lou6zai2zau6zoi3zou2jat1lin4gau2cat1ji6ling6ling6cat1lin4ge3sing3syu2gaa3heoi3gwo3,啲細路仔就再早一年九七二零零七年嘅聖暑假去過
290,Hou2Zung1ji3hoeng1gong2,好鍾意香港
291,Gong2waa6wui6faan1lo1,講話會返囉
292,ji4gaa1m4zi1gaa3Tai2haa3dou3si4dim2laa3,而家唔知㗎睇下到時點啦
293,jan1wai6hoeng1gong2dou1hou2laan4wan2je5zou6ga3,因為香港都好難搵嘢做㗎
294,Tung4maai6hou2jit6a3,同埋好熱啊
295,keoi5dei6faan1heoi3waan2zau6gok3dak1hou2hoi1sam1lo1daan6hai6faan1heoi3zou6je5zau6mei6bit1hou2hoi1sam1lo1,佢哋返去玩就覺得好開心囉但係返去做嘢就未必好開心囉
296,jan1wai6go2di1jan4hou2hou2hou2daai6ngaat3lik6ga3,因為嗰啲人好好好大壓力噶
297,haa6m4tung4gaa1naa4daai6bei2gaau3mou5gam3daai6ngaat3lik6,哈唔同加拿大比較冇咁大壓力
298,m4zi1m4zi1keoi5dei6wui6m4wui6Zung1ji3daan6hai6keoi5dei6soeng2faan1heoi3lo1,唔知物質佢哋會不會鍾意但係佢哋想返去囉
299,M3deoi3hoeng1gong2jan4kei4si4aa3,對香港人歧視啊
300,Ngo5lam2ngo5jau6m4hai6hou2gok3wo3,我霖我又唔係好覺喎
301,haa6,哈
302,m4gok3,唔覺
303,M3Ngo5dou1m4hai6hou2gok3Ngo5gok3dak1do1leon4do1dou1gei2hou2wo1,我都唔係好覺我覺得多倫多都幾好啊
304,Hou2aa3,好啊
305,e3hou2do1m4tung4zuk6jeoi6ge3jan4lo1,好多唔同族裔嘅人囉
306,gam2do1sou3dou1hai6za1hai6do1sou3dou1hai6hou2zyun1zung6deoi3fong1lo1,咁多數都係即係多數都係好尊重對方囉
307,Mou5man6tai4maan6maan5la1,冇問題慢慢啦
308,Daai6si6cing4faat3sang1,大事情發生
309,Li1jat1keoi1aa3,呢一區啊
311,jan1wai6keoi5kan5go2go3aa3,因為佢近嗰個啊
312,gei2lin4cin4jau5gaa3fei1gei1zong6zo2heoi3hau6min6gaat3lei4go2go3gaai1le1za1hai6,幾年前有架飛機撞咗去後面隔籬嗰個街咧即係
314,gam2ngo5lam2zeoi3daai6gin6si6ga3laa3go2ci3,咁我霖最大件事㗎啦嗰次
315,Kei4taa1dou1gang2jau5di1waa6pei3jyu4di1ngan4hong4bei2jan4daa2gip3a3di1gam2lo3,其他都梗有啲話譬如啲銀行俾人打劫啊啲咁囉
316,gam2mou5me1dak6bit6je5faat3sang1,咁冇乜特別嘢發生
317,m4gok3dak1jau5me1faan2jing3wo3,唔覺得有咩反應喎
318,jau5mou5jan4heoi3cou4wo3Mat1dou1mou5wo3,又冇人去吵啊乜都冇喎
319,Hou2zing6wo3di1jan4,好靜喎啲人
320,m4ceot1seng1,唔出聲
321,Go3go3jan4dou1m4ceot1seng1,個個人都唔出聲
322,jau5jau5jau5jau5bou3,有有有有報
