NUM, PINYIN, EXPECTED
34,do1sou3zung1hok6gwo2di1hai6ge3bat1gwo3jau5di1san1pang4jau5,多數中學果啲係嘅不過有啲新朋友
35,zi1cin4zau6hai6lo1daan6hai6ji4gaa1hou2di1tiu4gaai1zau6lo1jyun5dik1zau6lyun6di1,之前就係囉但係而家好啲條街就囉遠的就亂啲
37,ji4gaa1ngo5zau6mei6soeng5tong4so2ji5naan4di1gong2bat1gwo3ngo5lam2jing3goi1hou2di1jan1wai4keoi5dei2jat1go3jyun4hyun1go3go3dou1hai2gwo2dou6duk6syu1ge3,而家我就未上堂所以難啲講不過我諗應該好啲因為佢哋一個圓圈個個都喺果度讀書嘅
38,keoi5ne1dou6dou1jau5hou2do1jan4,佢呢度都有好多人
39,ngo5ji4gaa1hai6go3gwo2dou6zou6gan2,我而家係個果度做緊
40,cam4m4dou3laa1hai6ngo5zi6gei2hoi1ci2zo2di1dang2dai6ji6jat6hoi1ci2duk6gwo2zan6si4wui2ji6di1zyun2lo1,尋唔到喇係我自己開始咗啲等第二日開始讀果陣時會易啲轉囉
41,ceot1heoi3jau5si4tai2hei3aa1daa2gei1aa1jau5si4waan4di1aa1,出去有時睇戲呀打機呀有時還啲呀
42,do1sou3king1gai2lo1ji4gaa1,多數傾偈囉而家
43,hai6lo1hai6lo1,係囉係囉
44,dou1wui2dou1wui2ge3jau5si4soeng2waan2keoi5dei2di1je5aa1waak6ze2soeng2syu1fuk6di1aa1,都會都會嘅有時想玩佢哋啲嘢呀或者想舒服啲呀
46,ngo5jing3goi1heoi3tai2haak3ge3hou2noi6dou1mei6tai2gwo3di1san1je5aa1bat1gwo3mei6jau5si4gaan1,我應該去睇吓嘅好耐都未睇過啲新嘢呀不過未有時間
47,dak1haan4aa1ngo5zung1ji3ting3jam1lok6aa1taan6kam4aa1duk6syu1aa1,得閒呀我鍾意聽音樂呀彈琴呀讀書呀
48,mou4mat1dak6bit6lo1,無乜特別囉
49,ngo5taan6zo2dou1sap6gei2nin4lo1,我彈咗都十幾年囉
50,hai6aa1do1sou3dou1hai6aa1,係呀多數都係呀
51,ji4gaa1zung1ji3daan6hai6ji5cin4zau6taan6go3di1bou6zau6mou4gam3hou2waan2lo1ji4gaa1zi6gei2wan2di1go1aa1,而家鍾意但係以前就彈個啲簿就無咁好玩囉而家自己搵啲歌呀
52,hai6aa1hai6aa1zik1hai6ngo5m4hai6daan6dak1taai3ging6ge3bat1gwo3zi6gei2hok6lo1,係呀係呀即係我唔係彈得太勁嘅不過自己學囉
53,zung1ji3ting3ngo5zung1ji3go2di1go2di1jam1lok6aa1zik1hai6di1di1lo1,鍾意聽我鍾意嗰啲嗰啲音樂呀即係啲啲囉
54,hai6do1sou3ngoi6gwok3,係多數外國
55,ngo5gaa1ting4zau6gong2lo1nguk1kei5zau6gong2lo1ceot1heoi3zau6siu2hou2do1,我家庭就講囉屋企就講囉出去就少好多
56,jau5hou2noi6mou5faan2daan6hai6sai3go3gwo2zan6si4faan2zo2ho2nang4luk6nin4dou3laa1bat1gwo3hou2faai3m4gei3dak1can2laa1siu2se2aa1siu2duk6aa1,有好耐冇返但係細個果陣時返咗可能六年到啦不過好快唔記得哂啦少寫呀少讀呀
57,zik1hai6zung1hok6ngo5faan2jat1gaan1giu3zou6ge3hai2fu6gan6ho2nang4jyun5siu2siu2ge3,即係中學我返一間叫做嘅喺附近可能遠少少嘅
58,haak3ne1dou6zau6hou2ci5joeng6joeng6dou1daai6hou2do1lo1do1di1jan4do1di1je5aa1,吓呢度就好似樣樣都大好多囉多啲人多啲嘢呀
59,ji1dou6ge3jau5gong2ging6di1aa1,依度嘅有講勁啲呀
60,ngo4ngo5dou1m4hai6gei2zi1ge3bat1gwo3ngo5zung1hok6ngo5zau6zung1ji3zyu2je5sik6gwo2di1tong4aa1go2di1go2di1tong4ngo5lam2zyu6jap6go2hang4ge3bat1gwo3,哦我都唔係幾知嘅不過我中學我就鍾意煮嘢食果啲堂呀嗰啲嗰啲堂我諗住入嗰行嘅不過
61,go2di1jau6sap6ji6nin4baan1jau6m4hai6gei2zi1soeng2zou6di1me1gam3syun2zo2faa3hok6jan1wai4di1aa1aa1mou5gam3gou1fan6lo1,嗰啲又十二年班又唔係幾知想做啲咩咁選咗化學因為啲呀呀冇咁高份囉
62,hai6lo1gam3gan1zyu6duk6gei2duk6duk6dak1gei2hou2mi1gai3zuk6duk6lo1,係囉咁跟住讀幾讀讀得幾好咪繼續讀囉
63,zau6gam3hai6hou2siu2je5,就咁係好少嘢
64,mou5joeng6joeng6tong4tong4dou1hai6faa3hok6gam3mi1,冇樣樣堂堂都係化學咁咪
65,bin1dou6aa1ngo5hou2noi6mou5heoi3laa1zi1cin4ngo5heoi3gwo3wan1go1waa4aa1aa1gaa1naa4daai6ge3dung1bin1aa1,邊度呀我好耐冇去啦之前我去過溫哥華呀呀加拿大嘅東邊呀
66,gaa1naa4daai6dou1zaa1gwo3ce1heoi3ge3,加拿大都渣過車去嘅
67,siu2di1lo1ji1gaa1mou5lo1,少啲囉依家冇囉
68,ngo4dung1bin1go2di1hou2do1hai6hou2do1lo1keoi5dei2hou2ge3jau5hou2do1je5sik6ge3,哦東邊嗰啲好多係好多囉佢哋好嘅有好多嘢食嘅
69,zik1hai6,即係
70,hai6lo1hai6lo1do1leon4do1daai6sing4si5mat1dou1ho2ji5sik6bat1gwo3keoi5dei2dung1bin1zau6sik6zo2di1lung4haa1aa1go2di1je5lo1,係囉係囉多倫多大城市乜都可以食不過佢哋東邊就食咗啲龍蝦呀嗰啲嘢囉
71,ngo5dou1zung1ji3sik6zung1coi3do1di1zik1hai6soeng2sik6do1di1cing1di1lo1mou5gam3do1zaa3je5aa1,我都鍾意食中菜多啲即係想食多啲清啲囉冇咁多炸嘢呀
72,ngo5dou1wui2heoi3lam2zyu6heoi3ngau1zau1lo1waak6ze2jat6bun2aa1hon4gwok3aa1go2di1dou1hou2toi4waan1aa1ting3gong2gwo2dou6dou1jau5hou2do1je5sik6,我都會去諗住去歐洲囉或者日本呀韓國呀嗰啲都好台灣呀聽講果度都有好多嘢食
73,hai6ngo4ngo5ting3gwo3ngo5di1pang4jau5heoi3gwo3gam3mi1keoi5dei2jau6hou2ci5hou2waan2gam3mi1jing3goi1hou2do1je5tai2,係哦我聽過我啲朋友去過咁咪佢哋又好似好玩咁咪應該好多嘢睇
74,mou5mat1daan6hai6ngo5jau5si4zau6wui2tai2bat1gwo3m4hai6taai3gan1zyu6keoi5dei2,冇乜但係我有時就會睇不過唔係太跟住佢哋
75,kaa1tung1pin3go2di1,卡通片嗰啲
76,go2di1dung6waa2hai6ngo5siu2tai2lo1daan6hai6di1syu1di1maan6waa2zau6jau5si4duk6lo1,嗰啲動畫係我少睇囉但係啲書啲漫畫就有時讀囉
77,jat6bun2ngo4,日本哦
78,m4hai6gei2zi1waa1zik1hai6go2di1,唔係幾知喎即係嗰啲
79,hai6lo1hai6lo1bat1gwo3ngo5dou1ting3gwo3di1sai3go3di1sing4si5dou1gei2hou2dou1heoi3dak1ge3,係囉係囉不過我都聽過啲細個啲城市都幾好都去得嘅
80,hai6aa1jau5si4lo1,係呀有時囉
81,ngo5daa2do1sou3hai6kaa1gwo2di1lo1zik1hai6aa1waak6ze2zik1hai6zau2lai4zau2heoi3gwo2di1,我打多數係卡果啲囉即係呀或者即係走嚟走去果啲
82,ngo5mou5mat1waan2ngo5si3gwo3ji5cin4si3gwo3siu2waan2,我冇乜玩我試過以前試過少玩
83,haak3dou1gei2hou2ngo5m4hai6gei2sik1waan2daan6hai6ji4gaa1hou2do1jan4waan2hou2do1pang4jau5waan2,吓都幾好我唔係幾識玩但係而家好多人玩好多朋友玩
84,go2di1zau6mou5go2di1zau6jau5di1pang4jau5waan2so2ji5ngo5dou1sik1sik1dei2lo1bat1gwo3siu2di1,嗰啲就冇嗰啲就有啲朋友玩所以我都識識哋囉不過少啲
85,hai6lo1zik1hai6faai3di1go2di1lo1,係囉即係快啲嗰啲囉
86,ngo4do1sou3nguk1kei5jan4lo1zik1hai6heoi3gaa1naa4daai6fu6gan6aa1waak6ze2mei5gwok3aa1,哦多數屋企人囉即係去加拿大附近呀或者美國呀
87,dou1syun3hou2,都算好
88,do1sou3dou1hai6ceot1heoi3sik6dim2sam1waak6ze2hang4haak3gaai1aa1hai2nguk1kei5aa1mou4mat1taai3dak6bit6ji5cin4zau6sing4jat6heoi3leoi5hang4ji4gaa1zau6gaa1ze2zi6gei2heoi3leoi5hang4lo1,多數都係出去食點心或者行吓街呀喺屋企呀無乜太特別以前就成日去旅行而家就家姐自己去旅行囉
89,jan1wai4ngo5hai2duk6jau5gam3mi1mou4syu2gaa3ge3gam3mi1mou4mat1si4gaan1heoi3lo1,因為我喺讀有咁咪無暑假嘅咁咪無乜時間去囉
90,keoi5daai6ngo5jat1nin4bun3,佢大我一年半
91,dou1gei2can1mat6,都幾親密
92,hai6zik1hai6zyu6nguk1kei5bat1gwo3ji4gaa1keoi5heoi3zo2jing1gwok3leon4deon1gwo2dou6zou6je5,係即係住屋企不過而家佢去咗英國倫敦果度做嘢
93,keoi5heoi3zo2bun3nin4ge3gam3keoi5ci4di1wui2faan1faan2lai4,佢去咗半年嘅咁佢遲啲會返返嚟
94,ngo5soeng2bat1gwo3ngo5ge3gaa1ting4jau6hai2dou6gam3mi1naan4di1lo1,我想不過我嘅家庭又喺度咁咪難啲囉
95,zou6je5aa1,做嘢吖
96,ngo5ting3gwo2dou6aa1di1aa1go2dou6zou6dou1gei2hou2ge3bat1gwo3jing1gwok3fan1zau2ne1zau6maa4faan4zo2hou2do1so2ji5ne1dou6dou1hou2di1,我聽果度呀啲呀嗰度做都幾好嘅不過英國分走呢就麻煩咗好多所以呢度都好啲
97,keoi5wui2jing2hoeng2hou2do1go2di1zik1hai6keoi5dei2wui2saan3saai3ji5cin4ne1go2di1ne1zau6wui2fan1saai3bei2di1daai6hok6ge3bat1gwo3ji1gaa1wui2saan3di1lo1so2ji5jiu3zoi6lam2gwo3,佢會影響好多嗰啲即係佢哋會散晒以前呢嗰啲呢就會分晒俾啲大學嘅不過依家會散啲囉所以要在諗過
98,dit3zo2hou2dai1hai6lo1,跌咗好低係囉
100,ngo5m4hai6gei2sik1,我唔係幾識
101,hou2paa3aa1,好怕呀
102,mou4mat1dak6bit6lo1,無乜特別囉
103,m4sik6aa1,唔食呀
104,hou2zung1ji3sik6waak6ze2m4sik6,好鍾意食或者唔食
105,hou2zung1ji3sik6zau6tim4je5do1lo1bat1gwo3m4sik6zau6ngo5dou1wui2si3ge3zau6sik6siu2di1lo1zung6jau5di1go2di1aa1syun1di1aa1fu2di1go2di1zau6maa4maa4dei6lo1,好鐘意食就甜嘢多囉不過唔食就我都會試嘅就食少啲囉仲有啲嗰啲呀酸啲呀苦啲嗰啲就麻麻地囉
106,keoi5dei2dou1hou2gaa1ting4jam6ngo5gaan2ge3keoi5dei2lam2jau5saang1wut6zau6dak1lo1zik1hai6wan2dou3cin2zau6dak1lo1,佢哋都好家庭任我揀嘅佢哋諗有生活就得囉即係搵到錢就得囉
107,bat1gwo3keoi5jau6mou5dak6bit6teoi1ngo5heoi3jat1hang4gam3dou1hou2,不過佢又冇特別推我去一行咁都好
108,mou5mat1dak6bit6jan1wai4ngo5ji5cin4sai3go3gong2gwo3soeng2duk6ji1ge3gam3keoi5dei2jau6ngo4gam3mi1hou2lo1gam3zau6mou5gong2dai6joeng6je5,冇乜特別因為我以前細個講過想讀醫嘅咁佢哋又哦咁咪好囉咁就冇講第樣嘢
109,gam3ngo5zou6gwo3hai2zou6gwo3di1go2di1je5ge3gam3ngo5jau6hai2zou6gwo3jat1ci3aa1tung4maai4zik1hai6ngo5hai6jin4gau3hung1hei3di1je5waak6ze2go2di1je5aa1,咁我做過喺做過啲嗰啲嘢嘅咁我又喺做過一次呀同埋即係我係研究空氣啲嘢或者嗰啲嘢呀
110,tung4maai4soeng5nin4ngo5hai2zou6zo2gei1coeng4go2di1aa1zik1hai6zaa3mat6waak6ze2duk6mat6go2di1,同埋上年我喺做咗機場嗰啲呀即係炸物或者毒物嗰啲
111,dou1jau5zing3fu2dou1jau5gei2do1gung1gaa3,都有政府都有幾多工架
112,hai6aa1hai6aa1,係呀係呀
113,hai6aa1hai6aa1dou1gei2hou2hai6aa1jau6syu1fuk6zing3fu2gwo2di1gung1,係呀係呀都幾好係呀又舒服政府果啲工
114,mei5gwok3dou1jau5mei5gwok3dou1hou2zau6maa4faan4di1lo1tung4maai4jyu4gwo2hai2mei5gwok3duk6syu1gam3jau6jiu3se2do1di1si3aa1,美國都有美國都好就麻煩啲囉同埋如果喺美國讀書咁又要寫多啲試呀
115,jau5gaa1ting4soeng1go2di1,有家庭相嗰啲
116,ngo5jau5jat1loeng6dou1mou4faan2sing3tong4ge3ji4gaa1jau6hoi1ci2faan2faan2lo1,我有一輛都無返聖堂嘅而家又開始返返囉
117,aa1m4hai6aa1,呀唔係呀
118,keoi5dei2jau6mou4mat1dak6bit6waa1,佢哋又無乜特別喎
119,ngo4ji4gaa1m4zi1aa1ji5cin4ngo5gaa1ze2sing4jat6giu3ngo5faan2ge3bat1gwo3ji4gaa1ngo5si3faan2do1di1lo1lam2do1di1je5lo1,哦而家唔知呀以前我家姐成日叫我返嘅不過而家我試返多啲囉諗多啲嘢囉
120,ji4gaa1dou1hai2do1leon4do1ngo5dou1sik1faan2do1di1jan4ge3,而家都喺多倫多我都識返多啲人嘅
121,ji1dou6,依度
122,sing1kei4sei3,星期四
123,jin2coeng3wui2heoi3gwo3jat1ci3ngo5ng5nin4cin4dou1heoi3zo2tai2,演唱會去過一次我五年前都去咗睇
124,ngo5tung4ngo5aa3maa1heoi3,我同我阿媽去
125,keoi5soeng2heoi3ge3keoi5gung1si1paai3zo2di1fei1gam3mi1heoi3maai4lo1,佢想去嘅佢公司派咗啲飛咁咪去埋囉
126,pang4jau5siu2di1lo1gei2go3lo1m4hai6taai3do1jan4,朋友少啲囉幾個囉唔係太多人
127,dou1waan4gei2go3zung1lo1jau5si4sing4jat6lo1siu2di1lo1,都還幾個鐘囉有時成日囉少啲囉
128,hai6hai6,係係
129,dak6bit6je5aa1,特別嘢呀
130,mou5mat1dak6bit6jiu1gwo2jau5si4gaa1ting4soeng2heoi3hang4saan1aa1ceot1heoi3,冇乜特別腰果有時家庭想去行山呀出去
131,aa1ping4si4dou1mou4mat1dak6bit6hai6nguk1kei5fan3haak3gok3,呀平時都無乜特別係屋企瞓吓覺
132,ngo5dei2zau6siu2di1lo1ngo5maa1mi1zung1ji3heoi3lo1ji4gaa1zung6wan2zo2di1pang4jau5heoi3gam3mi1jau5si4heoi3maai4lo1,我哋就少啲囉我媽咪鍾意去囉而家仲揾咗啲朋友去咁咪有時去埋囉
133,ngo5pou2tung1lo1jyu4gwo2ng4hai6taai3jit6ngo5dou1heoi3ge3,我普通囉如果吾系太熱我都去嘅
135,loeng5joeng6dou1wui2m4wui2ceot1taai3do1hon6bat1gwo3,兩樣都會唔會出太多汗不過
136,ngo5dou1jau5ngo5ne1gei2jat6dou1jau5tai2siu2siu2do1sou3tiu3seoi2aa1jau4seoi2aa1gwo2di1,我都有我呢幾日都有睇少少多數跳水呀游水呀果啲
137,jau6m4hai6dak6bit6jau5hing1bat1gwo3ci3gik1di1lo1tai2go2di1,又唔係特別有興不過刺激啲囉睇嗰啲
138,ngo5sik1daan6hai6ngo5hou2noi6mou5jau4gwo3m4zi1jau4sing4dim2lo1,我識但係我好耐冇游過唔知遊成點囉
139,siu2siu2lo1tai2haak3din6si6bo3bin1joeng6lo1do1sou3,少少囉睇吓電視播邊樣囉多數
140,hai6aa1,係呀
141,ping4si4dou1jau5maan5hak1zau6jau5,平時都有晚黑就有
142,zit3muk6aa1ngo5do1sou3tai2zyu2sik6zit3muk6aa1waak6ze2bei2coi3go2di1aa1,節目呀我多數睇煮食節目呀或者比賽嗰啲呀
143,ngo5zung1ji3sik1dim2zyu2bat1gwo3zau6siu2di1zyu2lo1,我鍾意識點煮不過就少啲煮囉
145,ngo5gong2zau6hou2lo1jan4dei2zau6m4zi1laa1pou2tung1laa1zyu2dak1,我講就好囉人哋就唔知啦普通啦煮得
146,nguk1kei5zau6zung1sik1hou2pou2tung1ge3,屋企就中式好普通嘅
147,ping4si4jau5di1zik1hai6bou1faan6aa1zyu2di1coi3aa1gam3mi1zyu2di1juk6aa1gam3mi1lou1maai4lo1,平時有啲即係煲飯呀煮啲菜呀咁咪煮啲肉呀咁咪撈埋囉
148,gam1jat6ngaan3zau3sik6saam1man4zi6,今日晏晝食三文治
149,zi6gei2zing2ge3,自己整嘅
150,hai6hai6,係係
151,ji4gaa1dou6dou6dou1bik1zo2hou2do1lo1keoi5dei2bok3ming6hei2nguk1ji4gaa1do1di1jan4lo1mat1jan4dou1jau5ji4gaa1siu2zo2di1sai1jan4lo1do1zo2di1zung1gwok3gwo2di1jan4lo1,而家度度都迫咗好多囉佢哋搏命起屋而家多啲人囉乜人都有而家少咗啲西人囉多咗啲中國果啲人囉
152,dou1jau5si4ngo5maa1mi1wui2sing4jat6waa6keoi5dei2lo1zaa1ce1m4hou2aa1waak6ze2m4sik1di1kwai1geoi2aa1gam3mi1maa4faan4di1lo1,都有時我媽咪會成日話佢哋囉揸車唔好呀或者唔識啲規矩呀咁咪麻煩啲囉
153,hai6aa1,係呀
154,ngo5wui2ngo5dou1soeng2ge3,我會我都想嘅
155,ngo5jing3goi1sap6baat3seoi3gwo2zan6si4lo2zo2zoeng1san1fan6zing3m4zi1keoi5zou6me1gam3ngo5waak6ze2haa6nin4ho2ji5faan2lo1ngo5m4hai6gei2sik1,我應該十八歲果陣時攞咗張身份證唔知佢做咩咁我或者下年可以返囉我唔係幾識
156,zou6me1aa1dou1caa1m4do1hang4gaai1maai5je5aa1sik6je5aa1,做咩呀都差唔多行街買嘢呀食嘢呀
157,jau5hai6gin3keoi5dei2dou1hou2,有係見佢哋都好
158,tai2haa6keoi5dei2gei2do1wai2jing3goi1wui2ge3,睇下佢哋幾多位應該會嘅
159,jat1di1zau6gau2lung4laa1waak6ze2zim1saa1zeoi2aa1ngo5m4hai6gei2sik1,一啲就九龍啦或者尖沙咀呀我唔係幾識
160,gwo2dou6hai6jing3goi1go3tau4ge3,果度係應該個頭嘅
161,ngo4zik1hai6di1dei6fong1,哦即係啲地方
162,go2di1go2di1ce1zai2aa1go2di1soeng5saan1ge3,嗰啲嗰啲車仔呀嗰啲上山嘅
163,fu6gan6aa1jau6mou4mat1dak6bit6jat1hai6neoi5jan4gaai1aa1,附近呀又無乜特別一係女人街呀
164,keoi5dou1jing3goi1wui2heoi3kam4saan1,佢都應該會去擒山
165,san1gaai3hou2ci5heoi3gwo3m4hai6gei2gei3dak1,新界好似去過唔係幾記得
166,zung1gwok3ngo5mei6heoi3gwo3,中國我未去過
167,jau6mou5mat1dak6bit6soeng2heoi3lo1keoi5dei2dou1jau5jat1di1daai6daan6hai6jau5hou2do1dei6fong1dou1mei6heoi3lo1,又冇乜特別想去囉佢哋都有一啲大但係有好多地方都未去囉
168,o4ngo5jau6mou4mat1hing1ceoi3lo1,哦我又無乜興趣囉
169,hai6aa1hai6aa1keoi5dei2go3go3dou1soeng2tai2ge3,係呀係呀佢哋個個都想睇嘅
170,hai6aa1hai6aa1keoi5dei2heoi3gwo3tung4maai4ji4gaa1jau5hou2do1tyun4dou1heoi3go2bin1ne1,係呀係呀佢哋去過同埋而家有好多團都去嗰邊呢
171,hai6aa1hai6aa1gam3dou1jau5wan2gung1jau6naan4di1lo1tai2haak3nei5seon3bin1go3aa1wan2pang4jau5aa1gwo2di1dou1naan4,係呀係呀咁都有搵工又難啲囉睇吓你信邊個呀搵朋友呀果啲都難
172,keoi5dei2wan2ngo5go3kau5fu6tung4maai4keoi5dei2jau5hou2do1pang4jau5hai6gwo2dou6lo1,佢哋搵我個舅父同埋佢哋有好多朋友係果度囉
173,keoi5dei2dou1sik1di1jan4hai6dou3dou1ji6siu2siu2lo1,佢哋都識啲人係到都易少少囉
174,keoi5dei2zou6wui2gai3loeng5go3dou1hai6,佢哋做會計兩個都係
175,hai6cam4m4dou3laa1zik1hai6keoi5dei2ho2nang4zyun2gwo3gei2ci3daan6hai6dou1hai6zou6go3hang4,係尋唔到喇即係佢哋可能轉過幾次但係都係做個行
176,hoeng1gong2hou2ci5dou1hai6duk6wui2gai3,香港好似都係讀會計
177,m4zi1hoeng1gong2jau5go3daai6hok6aa1,唔知香港有個大學呀
178,mi1ho2nang4go2gaan1lo1,咪可能嗰間囉
179,keoi5dei2jau6mou5mat1gung6daan6hai6ngo5lam2gwo3heoi3wan1go1waa4lo1keoi5dei2dou1jau5di1pang4jau5hai6gwo2bin1,佢哋又冇乜共但係我諗過去溫哥華囉佢哋都有啲朋友係果邊
180,dou1jau5lam2gwo3bat1gwo3ji4gaa1nguk1gaa3hou2gwai3dou1hou2naan4bun1lai4bun1heoi3lo1,都有諗過不過而家屋價好貴都好難搬嚟搬去囉
181,zyu6hai6bin1mou5mat1dak6bit6zyu6lo1waak6ze2bun1soeng5heoi3gwo2bin1lo1siu2di1jan4lo1,住係邊冇乜特別住囉或者搬上去果邊囉少啲人囉
182,hai6lo1hou2do1keoi1zai2zik1hai6gwo3do1hei2gan2hou2do1jyu4gwo2ngo5soeng2zyu6dak1daai6di1aa1bat1gwo3ngo5dou1m4gaai3ji3zyu6sai3gaan1nguk1lo1hai2fu6gan6,係囉好多區仔即係過多起緊好多如果我想住得大啲呀不過我都唔介意住細間屋囉喺附近
183,nguk1zau6zyu6dak1syu1fuk6di1lo1bat1gwo3jau6jiu3caan2syut3aa1zin2cou2aa1gam3mi1maa4faan4di1gam3dou1jing3goi1,屋就住得舒服啲囉不過又要剷雪呀剪草呀咁咪麻煩啲咁都應該
184,ngo5dou1wui2zyu6bat1gwo3gwai3di1lo1jau5si4,我都會住不過貴啲囉有時
185,hai6aa1cing1git3lo1,係呀清潔囉
186,hai6aa1hai6aa1,係呀係呀
187,o4keoi5dei2dou1wui2bong1sau2ge3,哦佢哋都會幫手嘅
188,ji1gaa1zau6mou5lam2lo1waak6ze2git3fan1gwo2zan6si4lo1m4zi1gei2noi6,依家就冇諗囉或者結婚果陣時囉唔知幾耐
189,ngo5soeng2aa1ngo5jau6mou5mat1dak6bit6ge3saa1leng4seoi3lo1go2dou6,我想呀我又冇乜特別嘅卅零歲囉嗰度
190,ngo4gam3,哦咁
191,zik1hai6ji4gaa1jyu4gwo2ngaan5gam1ceot1lai4wan2gung1aa1waak6ze2duk6syu1gam3mi1naan4di1hou2do1jan4gok3dak1nei5jat1git3fan1zau6jing3goi1bun1maai4jat1cai4gam3mi1jyu4gwo2ji4gaa1hoi1ci2wan2gung1aa1zau6m4gau3cin2maai5nguk1lo1,即係而家如果眼甘出嚟搵工呀或者讀書咁咪難啲好多人覺得你一結婚就應該搬埋一齊咁咪如果而家開始搵工呀就唔夠錢買屋囉
192,mou4mat1dak6bit6lo1mou4mat1dak6bit6ge3jyu4gwo2nei5tung4pang4jau5zyu6ge3waa6zau6jiu3di1lo1zik1hai6gei2gon1zing6aa1gei2si4cing1git3aa1go2di1,無乜特別囉無乜特別嘅如果你同朋友住嘅話就要啲囉即係幾乾淨呀幾時清潔呀嗰啲
193,hai6aa1ngo5hou2zung1ji3gaa3,係呀我好鍾意架
194,hai6aa1zau6hai6lo1ngo5do1sou3hai6tung4di1m4sik1ge3jan4zyu6ge3bat1gwo3keoi5dei2dou1m4hai6taai3wu1zou1lo1,係呀就係囉我多數係同啲唔識嘅人住嘅不過佢哋都唔係太污糟囉
195,ji4goi1hai2nguk1kei5zyu6bat1gwo3ci4di1zau6bun1ngo5gau2jyut6zau6bun1lok6lai4,而該喺屋企住不過遲啲就搬我九月就搬落嚟
196,ngo5hai6kap6go3tau4hai2deoi3min6ge3,我係及個頭喺對面嘅
197,gwo2dou6jau5di1go2di1,果度有啲嗰啲
198,hai6bat1gwo3ngo5pang4jau5ge3,係不過我朋友嘅
199,keoi5jau6sing4jat6gong2lo1bat1gwo3ngo5m4zi1keoi5gei2si4bun1lo1,佢又成日講囉不過我唔知佢幾時搬囉
200,keoi5zau6ho2nang4bun1keoi5jau5go3gung1si1hai2fu6gan6ge3gam3keoi5ho2nang4tai2haak3nei5hai6bin1dou6zou6lo1gan6gan6dei6,佢就可能搬佢有個公司喺附近嘅咁佢可能睇吓你係邊度做囉近近地
201,keoi5dou1hai6wui2gai3,佢都係會計
