NUM, PINYIN, EXPECTED
243,la6gam2gong2ngo5gok3dak1deoi3go2go3go3go3siu2pang4jau5le1zau6hou2ge3,啦咁講我覺得對嗰個個個小朋友咧就好嘅
244,hai6hou2di1ge3jyu4gwo2,係好啲嘅如果
245,kei4zung1jat1go3le1zau6m4sai2faan1gung1aa3,其中一個咧就唔洗返工啊
246,cau3daai6heoi5le1o5gok3dak1tung1soeng4go2di1sai3lou6zau6le1zau6dim2du1,湊大佢咧我覺得通常嗰啲細路咧就點都
247,mei6bit1gam3jung4ji6bin3waai6,未必咁容易變壞
248,Hai6mai6,係咪
250,daan6hai6,但係
251,tai2haa2aam1le1o5o5zi1dou3hou2do1jan4,睇下啱我我知道好多人
252,du1m4hai6lo1zi1dou6hou2do1jan4du1hai6loeng5gung1po2ceot1heoi3zou6je5a3gam2,都唔係囉知道好多人都係兩公婆出去做嘢啊咁
253,zing3sik1lei4gong2ngo5gok3dak1ho2lang4wui3deoi3go2di1zai2leoi2hou2di1,正式嚟講我覺得會對嗰啲仔女好啲
254,Ha6daan6hai6,哈但係
255,Hai6lo1,係囉
256,daan6o5zi1dou3hou2do1jan4du1hai6heoi5de1di4maa1mi4ceot1heoi3zou6je5aa3gam2zau6,但係我知道好多人都係佢爹哋媽咪出去做嘢啊咁就
257,jik6du1siu2pang4jau5aa3aa3go2di1je5aa3,亦都要朋友啊啊嗰啲嘢啊
258,zau6hai6hei2maa5du1m4sai2zou6je5la1zaam6si4,就係起碼都唔洗做嘢啦暫時
259,zoeng1loi4,將嚟
261,waa3jyu4gwo2zung3zo2luk6sei3gau2gam2a4,哇如果中咗咁啊
262,aa3jyu4gwo2zung3luk6sei3gau2o5za1ai6fan1fan1zung1m4zou6je5ga3la3lou5sat6gong2,啊如果中咗我真係分分鐘唔做嘢噶啦老實講
263,zan1hai6ga3jyu4gwo2daan6hai6m4hai6Gam2gong2ho2nang4wui5daan6hai6zau6,真係㗎如果但係唔係咁講可能會但係就
264,mou5gam3daai6ngaat3lik6lo1,冇咁大壓力囉
265,Tung4maai4zou6dak1m4zou6dak1,同埋做又得唔做又得
267,daan6hai6le6o5gok3dak1jik6du1hai6ji4gaa1o5dei6jau6m4hai6,但係咧我覺得亦都係而家我又唔係
268,jau6m4ho2ji3waa6lou2laa1haa2,又唔可以話老啦哈
269,jik6du1m4ho2waa6hau6saan1daan6o5gok3dak1,亦都唔好話後生但係我覺得
270,jyu4gwo2lei5giu3o5hai6,如果你叫我係
271,jat6jat6dou1uk1kei2a3ji1di1je5laa1seoi3jin4pei3jyu4waa6m4sai2,日日都屋企啊呢啲嘢啦雖然譬如話唔洗
272,daai6baa2cin2a3ji1dou6daai6o5du1mei6bit1,大把錢啊呢度但係我都未必
273,Mei6si3gwo3aa3daai6mei6bit1,未試過啊但係未必
274,Ho2lang4du1wui5ding2m4seon3a3gwo3jat1paai3zau6du1jyu6dou1m4siu2du1jiu3zou6di1je5daai6,可能都會頂唔順啊過一排就都要都要做啲嘢但係
275,daan6hai6mei6si3gwo3gam2Mei6si3gwo3ho2ji3jat6jat6hai5uk1kei2,但係未試過咁未試過可以日日喺屋企
276,Ha6,哈
277,Faan1jin4mou5wo3,啊反而冇喎
278,ho2ji3mou5wo3o5m4zi1o5,可以冇喎我唔知我
279,Hai6heoi5loeng5go3hai6hou2teng1waa6ngo5dou1sing4jing4Hai6zan1hai6hou2teng1waa6loeng5go3zan1hai6hou2teng1waa6,係佢兩個係好聽話我都承認係真係好聽話兩個真係好聽話
280,daan6hai6o5gok3dak1jau6mou5wo3mou5waa6Faan2ji4o5gok3dak1o5dei6jau5si4m4gau3jim4a6zan1,但係我覺得又冇喎冇話反而我覺得我哋有時唔夠嚴啊真
281,Hai6go3go3dat1o5jik6du1m4soeng2tung4o5go3zai2leoi2zong6dak1gam3hang4,係個個得我亦都唔想同我個仔女撞得咁拫
282,ja1ai6o5gok3dak1jau5si4lei5,因為我覺得有時你
283,zong6dak1gam3hang4gang3gaa1heoi3go3le1lei5tung4heoi5zong6dak1taai3hang4ga3waa2le1ho2lang4heoi5wui5,撞得咁拫更加佢個咧你同佢撞得太拫噶話咧可能佢會
284,heoi5wui3heoi5wui3zik6cing4waa3zik6cing4lei5aa3,佢會佢會直程哇直程你啊
285,M4coi2lei5,唔睬你
286,heoi5gong2mat1dou1mou5aa3de1di4,你講乜都冇啊爹哋
287,Go2zan2nei6Gam2nei5ho2lang4dai6jat6daai6zo2zik6cing4mou5go2go3,嗰陣你咁你可能第日大咗直程冇嗰個
288,So2ji3du1zeon6loeng6du1fai3si4waa6waa6heoi5gam3do1,所以都盡量都費事話佢咁多
290,daai6heoi5dei6du1du1du1gei2teng1waa6lo1o5jik6du1m4zi1hai6mai6jan1wai4,但係佢哋都都都幾聽話囉我亦都唔知係咪因為
291,heoi5ceot1sai3zau6ji4gaa1o5go3taai3taai2uk1kei2le1,佢出世到而家我個太太屋企咧
292,zau6bin3zo2o5go3o5go3uk1kei2zau6bei2gaau3m4zi1wui3m4wui3hou2di1,就變咗我個我個屋企就比較唔知會唔會好啲
293,jik6du1ho2lang4go3di1hai6se1siu2saang1ceot1ge3,亦都可能嗰啲係些少生出嘅
294,noi6du1gin3dou2jau5di1pang4jau5aa3di1can1cik1le1,耐都見到啲朋友啊啲親戚咧
295,ho2lang4go2di1zai2leoi1hai6,可能嗰啲仔女係
296,hai6hai6bei2gaau3hai6,係係比較係
297,M4zi1dim2gong2aa3M4hou2waa6jai2,唔知點講啊唔好話曳
298,daan6hai6hai6,但係係
299,wui3wui3gin3dou2hai6laan4gaau5di1no1Haa6,會會見到係難搞啲囉哈哈
300,Haa6Haa6,哈哈
301,m4zi1hou2m4hou2aa3,唔知好唔好啊
302,zoeng1loi4sin1zi1za1hai6wui3m4wui3hou2mou5haa6,將嚟先知真係會唔會好唔好啊
303,daai6o5mou5jing2zan1m4za1ai6o5o5faan2o5gok3dak1deoi3eoi5m4gau3jim4a1,但係我冇認真唔即係唔唔反而我覺得對佢唔夠嚴啊
304,o5gok3dak1zan1hai6jiu3deoi3heoi5zan1hai6di1daa6hai6syun3la1,我覺得真係要對佢真係啲但係算啦
