NUM,EXPECTED,CXM17A_qwerty,# characters,edit distance
84,噉又冇喎,噉又冇喎,4,0
85,我食完又唔記得咗,哦食完又唔記得咗,8,1
86,噉我覺得,噉哦又告得,4,3
87,我又幾慣香港嘅生活方式囉,哦又幾慣香港嘅生活方色囖,12,3
88,即係雖然話有啲快啊有啲急啊噉,機雖然話有啲快啊有啲急啊噉,14,2
89,但係好方便即係起碼喺呢一度我哋其實十幾分鐘就出到去,但係好方邊機起嗎喺U一度哦哋其實十幾分鐘就出到去,25,6
90,你想買咩都買到噉囉,李想買咩都買倒噉囖,9,3
91,即係我覺得唔同社區有唔同啦,機哦覺得唔同社區有唔同喇,13,4
92,噉我之前有去到巴里就係去交流即係,噉知前誒有去到巴梨就係去交留機,16,7
93,類似扶貧噉樣啦,對似符U噉樣喇,7,4
94,噉去咗個山區嘅地方,噉去咗個山區嘅地方,9,0
95,即係嗰度就好,飛嗰度就好,6,2
96,好靚風景同埋好靜,好靚風景同埋好靜,8,0
97,好靜好靜即係,好靜好機,6,3
98,每日都係喺啲田野嗰度跑啊森林噉樣,每日都係喺啲田嘢嗰度跑啊心淋噉樣,16,3
99,噉嗰度係,噉嗰度係,4,0
100,即係頭嗰幾日,飛頭嗰几日,6,3
101,頭一,頭一,2,0
102,即係一去到嗰一下個感覺係幾好嘅,機一去到嗰一下個噉覺係幾好𠸏,15,4
103,但係嗰度嘅設施係同呢度都唔同㗎囉,但係嗰度嘅撤斯係同醫度都唔同嘍囖,16,5
104,即係呢度係真係方便好多,飛利度係真係方便好多,11,3
105,係啊嗰度,係呀嗰度,4,1
106,係啊類似噉樣嘅感覺,係呀類似咁樣嘅感覺,9,2
107,係學後學校要學校跟,係學校學校要學校跟,9,1
108,佢係,佢係,2,0
109,因為我讀課程佢就一定要,因為哦讀個貨程佢就一定要,11,3
110,要做一啲噉嘅嘢噉,要做一啲噉嘅嘢噉,8,0
111,就飛噉年年都會有嘅噉我個我就飛咗去巴里嗰度,就飛噉連連都會有嘅噉哦個哦就飛咗去嗰度,21,6
112,噉,噉,1,0
113,學校都係同學校班同學去嘅噉,學校都係同學校班同學去嘅噉,13,0
114,噉我哋嗰幾日喺巴里其實係咗喺人哋間學校嗰度嘅,噉我哋嗰几日喺巴梨其實係咗喺人哋間學校嗰度嘅,22,2
115,噉因為佢哋窮呢佢哋嗰個,噉因為佢哋U爹佢哋嗰個,11,2
116,佢哋嗰度係,佢哋嗰度係,5,0
117,即係佢哋畀啲學生去實習,飛佢哋俾啲學生去實集,11,4
118,噉佢間學校呢係酒店嘅一部分嚟嘅,噉佢間學校囖係酒店嘅一部份離嘅,15,3
119,噉,噉,1,0
120,即係但係其實佢間酒店都唔係酒店好簡陋噉樣啦,機但係其實佢間酒掂都唔係酒掂好揀漏噉樣喇,21,7
121,噉跟住,噉跟住,3,0
122,但係有一日就去咗噉我就去,但係有一日就去咗噉哦就去,12,1
123,即係就跟一個同學就返咗去佢屋企瞓一晚,飛就跟一個同學就返咗去佢屋企瞓一晚,18,2
124,噉,噉嗰一晚,1,3
125,係囉就係嗰一日佢就帶我喺佢嗰條村度行噉其實,係囖就係嗰一日佢就戴哦喺佢嗰條穿嗰度行噉其實,21,5
126,覺得嗰度其實真係好靜,覺得嗰度其實真係好靜,10,0
127,即係如果你真係幾個人唔講嘢就真係,機如嗰理真係幾個人唔講嘢就真係,16,4
128,冇聲嘅噉樣,冇聲嘅噉樣,5,0
129,淨係得啲牛啊羊啊雞啊嗰啲噉樣,淨係得啲嘔呀羊呀雞呀嗰啲咁樣,14,5
130,噉,噉彈,1,1
131,佢哋係一條村嚟嘅,佢哋係一條穿來𠸏,8,3
132,但係其實佢哋嗰度已經發展咗㗎喇因為佢哋嗰度就係有啲資助所以先至會有我哋啲團去佢嗰度,但係其實佢哋嗰度已經發剪咗個啊因為佢哋嗰度就係有啲支座所意先至會有哦哋啲團去佢嗰度,41,7
133,噉所以佢已經有鋪馬路之後側邊有啲屋啊噉樣,噉所以佢已經有鋪馬路之後側邊有啲屋啊噉樣,20,0
134,噉但係,噉但係,3,0
135,噉但係佢再兩邊就真係全部都係田嚟㗎囉,噉但係佢再兩邊就真係全部都係田離阿囖,18,3
136,噉佢佢,噉佢U,3,1
137,佢啲屋又唔係好疏嘅但係佢,佢啲屋又唔係好梳嘅但係佢,12,1
138,村同村就好遠囉,穿同村就好遠囉,7,1
139,短嗰個兩個禮拜九日度啦應該係啊,短嗰個兩個禮拜九日度喇應該係呀,15,2
140,九日都係喺嗰一度囉嗰條村嗰度,九日都係喺嗰一度囉嗰條穿嗰度,14,1
141,係啊差唔多啦差唔多啦,係呀差唔多啦差唔多啦,10,1
142,嗰次係,嗰次係,3,0
143,係啊,係啊係啊,2,2
144,佢就,佢就,2,0
145,其實有做好多嘢嘅,其實有做好多嘢嘅,8,0
146,有啲係例如交流上嘅係,有啲係例如膠留上嘅係,10,2
147,即係會學佢哋嗰啲樂器啊,啫會學佢哋嗰啲惡氣啊,11,4
148,語言啊跳舞啊,雨言呀跳舞呀,6,3
149,然之後,然之後,3,0
150,然之後但係我哋主要去做就有幾樣嘅,然之後但係哦哋煮要去做就有記樣嘅,16,3
151,有起屋啊教書啊,有起屋呀教書啊,7,1
152,然之後,然之後,3,0
153,有一個係幫佢哋整啲,有一個係幫佢哋整啲,9,0
154,水管噉嘅嘢囉,水觀噉嘅嘢囖,6,2
155,噉總之都係去幫吓佢哋係啊去去去啊嗰啲噉樣係啊係啊,噉腫之都係去幫下佢哋係啊去去去啊嗰啲噉樣係啊係啊,24,2
156,印尼,印累,2,1
157,係啊係啊,係啊係啊,4,0
158,唔記得嗮喇,唔記得晒喇,5,1
159,係啊嗰啲啊噉樣,係呀嗰啲呀咁樣,7,3
160,佢佢嗰個又唔係佔好重一嘅,佢佢嗰個又唔係U好重一嘅,12,1
161,佢之後一個下晝噉樣之後輪住噉樣講吓嘢噉樣,佢只係一個下晝噉樣之後輪住噉樣講下嘢噉樣,20,3
162,主要都係我哋又教佢普通話噉樣囉係啊,主要都係哦哋又教女普通話噉樣囖係啊,17,3
163,起屋係啊係啊係啊,起屋係呀係啊係啊係呀,8,3
164,係啊係啊,係啊係啊,4,0
165,行嘅話慢慢行十五到二十分鐘啦,行嘅話萬晚行十唔到二十分鐘喇,14,4
166,係啊係啊係啊係啊,係啊係啊係啊係啊,8,0
167,返學,番學,2,1
168,返學少啲囉係啦放學就一堆人噉樣,番學小啲囉係喇放學就一堆人噉樣,15,3
169,但係返學因為都時間都散開就,但係返學因為都時間都散開就,13,0
170,唔一定撞到人嘅噉樣,唔一定撞倒人嘅咁樣,9,2
171,同埋我有時遲得滯我就行山路去所以就唔會撞到人,同埋哦有時遲一制哦就行山路去所以就唔會撞到人,22,4
172,即係,啫,2,2
173,車路之後再一出閘就即刻跑過去,車路之後再一出習就即U跑個去,14,3
174,係啊,係呀,2,1
175,一條路跑過去,一條路跑個去,6,1
176,係啊係啊係啊,係啊係啊係啊,6,0
177,有啊有老師住呢度㗎,有呀有老師住利度㗎,9,2
178,間唔中啦,間唔中啦,4,0
179,都唔係咁易撞嘅,都唔係咁易撞𠸏,7,1
180,一時一時啦一時會撞到嘅噉樣係啊係啊,一時一時啦一時會撞倒嘅咁樣係呀係啊,17,3
181,係啊小學都係嗰度,係呀小學都係嗰度,8,1
182,一條龍,一條龍,3,0
183,幾好嘅其實,幾好𠸏其實,5,1
184,因為,因為,2,0
185,即係佢又,機佢又,4,2
186,即係啲同學又係十一年一路噉樣升上去,機啲同學又係十一連一路噉樣升上去,17,3
187,由小學到中學,油小學到中學,6,1
188,老師都嘅其實即係我讀嗰陣時啦噉樣,老師都嘅其實機哦讀趕屎喇噉樣,16,7
189,而家就唔知啦,依家就唔知喇,6,2
190,係喇,係喇,2,0
191,係啊都好嘅噉樣囉,係啊都好嘅噉樣囖,8,1
192,係啊,係啊係啊,2,2
193,係啊係啊係啊,係啊係啊係啊,6,0
194,係啊,係呀,2,1
195,行咗喇,行咗喇,3,0
196,又未至於喎因為反而反而,又未至於喎因為反而反而,11,0
197,反而之後就一早有嗮心理準備啊嗰啲噉樣,反而之後就一早有晒心理準備啊嗰啲噉樣,18,1
198,噉唔係覺得好大問題噉樣,噉唔係覺得好大問題噉樣,11,0
199,即係係啦,機係啦,4,2
200,都係,都係,2,0
201,一個儀式噉樣做咗啦,一個意識咁樣做咗喇,9,4
202,有啊,有呀,2,1
203,我有做,哦有做,3,1
204,有做過學生會,有做個學生會,6,1
205,仲有啲學會嗰啲噉嘅虢礫緙嘞嘢,仲有啲學會嗰啲噉嘅UU嘢,14,4
206,學生會囉最深刻因為,學生會囖最深黑因為,9,2
207,最忙同埋嗰年我就係中四嘅時候,最忙同埋嗰拈我就係中四嘅時候,14,1
208,我就係學生會同一齊做嘅,哦就係學生會同一齊做嘅,11,1
209,噉嗰年就係最忙,噉嗰鏈就係最忙,7,1
210,唔係嗰啲唔係最忙嘅係最多嘢即係喺度搞嚟搞去囉,唔係嗰啲唔係最忙嘅係最多嘢機喺度攪離搞去囖,22,5
211,係喇係喇係喇,係喇係喇係喇,6,0
212,係啊就係讀書忙囉噉但係,係呀就係讀書U囉噉但係,11,2
213,嗰年玩就係玩得多就係中四嗰年,嗰鏈玩就係玩得多就係中四嗰憐,14,2
214,有搞過嘅攤位啊,有搞個嘅攤位啊,7,1
215,我記得嗰次係,哦記得嗰次係,6,1
216,都比起即係近幾年都比較多人嚟,都俾起機近幾連都比較多人來,14,5
217,噉幾嗰次幾嘅,噉幾嗰次幾嘅,6,0
218,然之後又搞過個啊,然之後又搞個個啊,8,1
219,噉即係,噉飛,3,2
220,即係又通宵啊又好攰啊噉樣但係到頭來,飛又通燒呀又好攰啊噉樣但係到頭來,17,4
221,即係都覺得值嘅噉樣,啫都覺得直嘅噉樣,9,3
222,十二個人,十二個人,4,0
223,好似係係啊,好似係係呀,5,1
224,我覺得接觸多咗人啊,哦覺得接竹多咗人啊,9,2
225,接觸即係,接燭機,4,3
226,諗得多咗啲嘢啊噉,林得多咗啲嘢啊噉,8,1
227,即係可能以前做嘢都冇諗咁多嘅噉但係,啫可浪以前做嘢都冇淋咁多嘅噉但係,17,4
228,一路做落去即係,一路做落去啫,7,2
229,即係可能老師會啊呢樣唔畀啊點解啊噉樣,飛可浪老師會啊利樣唔俾呀點解啊噉樣,18,6
230,點解唔可以水玩水槍啊點解啊嗰啲噉樣,點解唔可以水玩水窗呀點解呀嗰啲咁樣,17,4
231,噉即係開始會諗多咗啊一個入便其實嘅嘢係有好多啊有好多因素影響你,噉機開始會飲多咗啊一個入邊其實嘅嘢係有好多啊有好多恩掃影響理,31,7
232,做嘅嘢噉對我嚟講,做嘅嘢噉對哦離講,8,2
233,即係之後嘢啊或者係嗰啲都會,啫之後嘢呀或者係嗰啲都會,13,3
234,即係諗得通頭啲啊,機林得通頭啲呀,8,4
235,聯校,聯校,2,0
236,聯校我有搞過一年就我中三嘅時候,聯校誒有搞個一鏈就誒中三嘅時候就係,15,6
237,中三唔係學生會但係嗰年聯校嘅時候我就幫手搞,中三唔係學生會但係嗰鏈聯校嘅時候哦就幫手搞,21,2
238,即係淨係幫手嗰個,機靜係幫手嗰個,8,3
239,噉我好似,噉哦好次,4,2
240,我就負責咗一個攤位同埋幫佢哋場囉我記得,哦就U責咗一個攤位同埋幫女哋長囖哦記得,19,6
241,但係嗰次我唔係好接觸到其他學校嘅人,但係嗰次哦唔係好接捉到其他學校嘅人,17,2
242,因為我,因為哦記得,3,3
243,係聯校我唔記得邊間學校啊好似就嚟咗落嚟學校嗰度,係聯校哦唔記得邊間學校啊好次就黎咗落離學校嗰度,23,4
244,即係佢係又搞啊噉樣,飛佢係又搞呀咁樣,9,4
245,地下劃轉啊,地下畫專呀,5,3
246,之後有表演啊有啊,之後由表演呀有呀,8,3
247,有其他攤位啊嗰啲噉樣,有其他灘位啊嗰啲咁樣,10,2
248,即係總之係識吓人啊嗰啲噉樣係啊,飛種之係識下人呀嗰啲噉樣係啊,15,5
249,我嗰年,哦啲嗰憐,3,3
250,係啊校內因為,係呀校學因為,6,2
251,時間同埋老師唔畀,時間同埋老師唔俾,8,1
252,係啊太煩喇都係,係呀泰煩嚹都係,7,3
253,都係你唔好搞我啦,都係理唔好搞哦喇,8,3
254,係啊係啊,係啊係啊,4,0
255,唔係啊係,唔係呀係,4,1
256,就噉有個,就噉有個,4,0
257,係連住一個禮拜都擺個嘅,係連住一個禮拜都擺個嘅,11,0
258,跟住可能請其他學會可唔可以幫手搞吓攤位啊噉樣之後跟住,跟住可浪請其他學會可唔可以幫手搞下攤位啊噉樣之後跟住,26,2
259,我記得我哋整咗棵聖誕樹啊,哦記得哦哋整咗棵聖誕樹啊,12,2
260,噉樣之後畀人即影即有影相啊噉,咁樣之後俾人即影即有影相啊噉,14,2
261,嗰個幾難忘係啊,嗰個幾蘭忘係啊,7,1
262,有跑步囉之前,有跑步囉之前,6,0
263,而家讀,而家讀,3,0
264,學校同出便都有跑嘅但係,學校同出便都有跑嘅但係,11,0
265,讀書同整親隻手之後就冇跑到,讀書同整親隻手之後就冇跑到,13,0
266,我五月尾即係一個月之前度,五唔月美飛一個月之前到,12,6
267,咁啱咁啱就係考完試之後就整親,咁啱咁啱就係考完市之後就整親,14,1
268,係啊啱啱好彩考完試,係呀啱啱好彩考完事,9,2
269,係啊係啊,係啊係啊,4,0
270,係啊,係呀,2,1
271,我跑中間啦中長噉樣啦,哦跑中間喇中長噉樣喇,10,3
272,都係有跟出便啲隊跑啊,都係有巾出邊啲隊跑啊,10,2
273,亦都,亦都,2,0
274,學校學校就係,學校學校就係,6,0
275,學界先至會有,學介先至會有,6,1
276,因為學校,因為學校,4,0
277,冇老師啦所以成日都係,冇老師喇所以成日都係,10,1
278,鬆鬆散散噉樣,鬆鬆散散咁樣,6,1
279,所以我就有跟出便練噉樣,所以哦就有巾出便練噉樣,11,2
280,噉好多好老師嘅但係,噉好多好老師𠸏但係,9,1
281,都有嘅但係教就,都有嘅但係教就,7,0
282,個個老師都係噉教㗎啦差唔多啊噉,個個老師都係噉教𡃉喇差唔多啊噉,15,2
283,我覺得,哦覺得,3,1
284,其實有時好睇,其實有時好睇,6,0
285,好睇,好睇,2,0
286,即係成班係點樣同埋,機成班係點樣同埋,9,2
287,嗰啲要教啲乜嘢囉,嗰啲要較啲乜嘢囉,8,1
288,因為有一年就係我,因為有一鏈就係哦,8,2
289,即係有一年我中三嘅時候揀咗科但係就未咁近考試佢係科嚟嘅,飛有一鏈五中三嘅時候揀咗科但係就未咁近考事佢係科來嘅,27,6
290,噉佢就佢有但係因為但係,噉佢就佢有但係因為但係,11,0
291,同學係未分噉所以呢就,同學係未分噉所以嘞就,10,1
292,就佢就教嗰啲嘢都係偏向興趣多啲嘅,就佢就教嗰啲嘢都係蝙向興趣多啲嘅,16,1
293,噉所以佢就,噉所以佢就,5,0
294,即係嗰年我各得佢係幾開心嘅教得噉樣,啫嗰鏈哦覺得佢係幾開心嘅教得噉樣,17,5
295,係啊係啊係啊,係啊係啊係啊係啊,6,2
296,係啊係啊啲噉樣囉,係啊係啊啲咁樣囉,8,1
297,都有嘅,都有嘅,3,0
298,有啲老師都會住嘅,有啲老師都會住嘅,8,0
299,係啊係啊係啊係啊,係啊係啊係啊係啊,8,0
300,都有嘅,都有嘅,3,0
301,有嘅,有嘅,2,0
302,係啊係啊係啊,係啊係啊係啊係啊,6,2
303,係嘅因為,係嘅因為,4,0
304,有時係,有時係,3,0
305,係囉好睇嗰一班學生噉,係囖好睇嗰一班學生噉,10,1
306,即係根本都唔夾或者,啫根本都唔夾或者,9,2
307,我試過有一個老師就係,哦試個有一個老師就係,10,2
308,佢係我哋嗰間學校嘅舊生嚟嘅,佢係哦哋嗰間學校嘅舊生來嘅,13,2
309,之後佢再返返嚟即係好後生噉樣,之後佢再返返來機好後生噉樣,14,3
310,之後跟住嗰陣時我哋,之後跟住趕市哦哋,9,4
311,噉跟住跟住佢好叻嘅真係好叻但係,噉跟住跟住佢好叻嘅真係好叻但係,15,0
312,但係佢真係唔係好識教書,但係佢真係唔係好識教書,11,0
313,之後上堂係冇人理嘅,之後上堂係冇人理嘅,9,0
314,係啊即係嗰啲全部都係噉㗎啦,係呀啫嗰啲全部都係噉𡃉喇,13,5
315,係,係,1,0
316,冇喎,冇喎,2,0
317,中英文啦之後數同埋,中英文喇之後掃同埋,9,2
318,係啊係啊,係啊係啊係啊,4,2
319,因為,音慧,2,2
320,嗰陣時感覺上好啲,趕屎感覺上好啲,8,3
321,其實唔係嘅,其實唔係嘅,5,0
322,即係佢嗰陣時其實都未仲係未好知讀咩嘅,飛佢趕屎其實都未重係未好知讀咩𠸏,18,7
323,噉但係知道佢有啲寫啊嗰啲噉嘅嘢啊,噉但係知道佢有啲寫啊嗰啲噉嘅嘢啊,16,0
324,同埋即係知道佢有其他路例如係,同埋啫支道佢有其他路例如係,14,3
325,即係佢有其他嘢例如我講話我要去嗰個啊嗰啲噉樣,機佢有其他嘢例如哦講話哦要去嗰個啊嗰啲噉樣,22,4
326,噉就嗰啲嘢係,噉就嗰啲嘢係,6,0
327,到我即係去讀呢樣嘢,倒哦機去讀利樣嘢,9,5
328,係啊係啊係啊,係啊係啊係啊,6,0
329,係啊有,係呀有,3,1
330,又未係好辛苦嘅嗰啲因為,又味係好辛苦嘅嗰啲因為,11,1
331,係啊因為其實佢有嘅,係呀因為其實佢有嘅,9,1
332,同埋即係,同埋啫,4,2
333,如果你跟足個一啲去做其實,如嗰理跟捉嗰一啲去做其實,12,4
334,未至於會太難囉,未次於會太蘭囉,7,2
335,但係如果你再上,但係如嗰理再上,7,2
336,再進一步嘅話就真係要,再俊一部嘅話就真係要,10,2
337,抌時間同心機落去囉,抌時間同心機落去囖,9,1
338,都有嘅,都有嘅,3,0
339,佢哋有時打吓波啊或者,佢哋有時喇下波啊或者,10,2
340,即係出嚟食吓飯啊耐冇見啊或者有啲去咗外國嘅噉返返嚟噉樣都,機出來食下飯啊好U舞見啊或者有啲去咗愛角嘅噉返返來噉樣都,28,10
341,都多嘅,都多嘅,3,0
342,每年都總會有啲人係即係,每連都種會有啲人係機,11,4
343,係啊係啊係啊,係啊係啊係啊,6,0
344,留返喺香港應該,留返喺香港應該,7,0
345,應該都係讀返,應該都係讀返,6,0
346,或者或者嗰邊囉噉,或者或者嗰邊囉噉,8,0
347,係啊睇放榜啦,係呀睇放綁啦,6,2
348,係啊,係呀,2,1
349,係啊,係呀,2,1
350,反而可能係因為大家都住喺區所以唔會留喺區,反而可浪係因為大家都住喺區鎖以唔會留喺區,20,2
351,係啊係啊出去出便食啊噉樣,係呀係呀出去出便食呀咁樣,12,4
352,係啊,係呀,2,1
353,都有試過行山,都有試個行山,6,1
354,係啊有試過,係呀有試個,5,2
355,一時間又諗唔起有啲咩,一時間又林唔起有啲咩,10,1
356,都有嘅啊嗰啲噉樣,都有嘅啊嗰啲噉樣,8,0
357,有嘅,有嘅,2,0
358,都會有嘅班即係特別係,都會有嘅班啫特別係,10,2
359,最係呢兩年係,最後利兩連係,6,3
360,同一班冇轉過噉即係都會有,同一班冇轉個噉機都會有,12,3
361,自己班都會有活動啊即係啊啊打邊爐啊,自己班都會有活動啊機啊啊打邊U啊,17,3
362,二十個,二十個,3,0
363,因為佢少啲人,因為佢小啲人,6,1
364,冇啊其實班房都一樣,冇啊其實班房都一樣,9,0
365,係啊佢有一間房專係考試嘅噉樣囉,係呀佢有一間房專係考事嘅噉樣囖,15,3
366,即係佢,飛佢,3,2
367,佢係專登有幾間房係啱返嗰個規格嘅,佢係專登有幾間房係啱返嗰個規格嘅,16,0
368,但係班房就,但係班房就,5,0
369,其實唔係都係一個一個,其實唔係都係一個一個,10,0
370,一間好大嘅房啦總之好似,一間好大嘅房喇總之好次,11,2
371,一個禮堂咁長嘅房噉樣,一個禮堂咁長嘅房噉樣,10,0
372,佢可以有唔同活動嘅但係,佢可以有唔同活動嘅但係,11,0
373,佢佢嗰個係因為我哋考試喺返自己學校嘅,佢佢嗰個係因為哦哋考事喺返自己學校嘅,18,2
374,噉所以佢,噉所以佢,4,0
375,係啊係啊佢有個房係專係會噉囉,係呀係呀佢有個房係專係會噉囖,14,3
376,有嘅,有嘅,2,0
377,囉囉,嗮波囉晒U囉,2,4
378,有囉係啊,有晒棵囉係啊,4,2
379,噉,噉,1,0
380,係啦都係噉啦,係喇都係噉喇,6,2
381,我就係有,哦就係有,4,1
382,我有讀過囉就係,哦啲有毒個嗮呵囖就係,7,7
383,中三,中衫,2,1
384,即係我頭先講話佢唔跟教就係囉,機哦頭先講話佢唔跟教就係嗮U囉,14,5
385,因為佢就係係啊係啊,因為佢就係係呀係呀,9,2
386,所以佢就係就係係啊專係嚟,所以佢就係真係係呀專係離,12,3
387,嗰陣時佢就係你想讀咩佢就會畀你,趕屎佢就係理想讀啲咩佢就會俾理,15,7
388,係啊係啊,係啊係啊,4,0
389,係啊,係呀,2,1
390,係啊,係呀,2,1
391,冇啊兩歲冇印象,冇呀兩歲舞印象,7,2
392,冇啊,冇呀,2,1
393,唔知嘅但係,唔知嘅但係,5,0
394,但嗰陣時好多時候都,蛋趕屎好多時候都,9,4
395,都喺屋企嘅,都喺屋企嘅,5,0
396,所以,所以,2,0
397,係啊都冇冇乜做咗啲乜嘢,係呀都冇冇乜做咗啲乜嘢,11,1
398,噉同埋因為細佬突然出世,噉同埋因為細佬突然出細,11,1
399,噉所以係喇,噉所以係嚹,5,1
400,所以,所以,2,0
401,我好多時間都喺屋企嘅即係係啊係啊,哦好多時間都喺屋企嘅機係啊係啊,16,3
402,未啊冇啊,未呀冇呀,4,2
403,冇,冇,1,0
404,零交流,零交流,3,0
405,四,四,1,0
406,係喇,係喇係喇,2,2
407,冇,冇,1,0
408,冇喎,冇喎,2,0
409,冇交流咁滯差唔多,冇交流咁滯差唔多,8,0
410,係啊佢都喺度讀,係呀佢都喺度讀,7,1
411,細個會多啲嘅,細個會多啲嘅,6,0
412,噉又冇打交喎好少打交,噉又冇打交喎好少打交,10,0
413,嘈囉最多即係,嘈囉最多啫,6,2
414,鬧囉然之後就行開之後就冇嘢講噉樣囉,U囉然之後就行開之後就冇嘢講咁樣囖,17,3
415,噉又少啲啊,噉又少啲啊,5,0
416,係啊係啊,係啊係啊,4,0
417,有時會同講但係有時有啲可能,有時會同講但係有時有啲可浪,13,1
418,難啲嘅係或者係,蘭啲嘅係或者係,7,1
419,即係好睇情況啦,飛好睇情重喇,7,4
