NUM,EXPECTED,C1M59A_qwerty,# characters,edit distance
52,咁樣就一起移民嚟加拿大嗰陣時又開放好歡迎啲外國嘅人,咁樣就一齊兒民離加嗱大嗰陣時候開放好歡迎啲愛角嘅人,25,7
53,嚟到係申請做加拿大嘅居民囉,U到係新請做加拿大嘅居文囖,13,4
54,難唔難適應係咪,爛唔爛色應係米,7,4
55,初初嚟到都,係喇初錯厘到都,5,4
56,冇乜大問題嘅因為我喺香港做開工嗰間公司係國際公司,冇乜大問題嘅因為我係香港做開工個間公司係國滯公司,24,3
57,喺加拿大都有分公司咁所以咧我就嚟到加拿大申請咁樣就係加拿大嘅公司,喺加拿大都有分公試噉所以哩我就黎到加嚹戴新請噉養就係加嗱大嘅公司,32,10
58,都請我做佢哋嘅推銷員囉,到請我做佢哋嘅推消完囖,11,4
59,最困難係學好呢度啲文化啲人嗰啲嘅生活方式啊,最困蘭係學好啲到啲文化啲人究啲嘅生U方色啊,21,6
60,佢哋講說話嗰啲嘅啊咁樣囉,佢哋講說話嗰啲嘅啊噉樣囖,12,2
61,初初嚟到我哋咪講啲香港嘅英文囉,初初四到我哋买講啲香港嘅英文囖,15,3
62,咁樣就知道一定要學好啲英文,咁樣就知度一定要學好啲英文,13,1
63,咁咪喺多倫多嗰度嚟到係讀一啲英文課囉,噉咪喺多U多個到離到係讀一啲英文科囖,18,7
64,呢度政府好好啊加拿大嗰個嘅教育局,哩度政府好好啊加拿大個個嘅較肉局,16,4
65,個咧就畀好多呢啲唔洗收錢,個屋就比好多依啲唔吠收錢,12,4
66,嗰啲嘅學英文嗰啲嘅班等到我哋可以去學英文啊,嗰啲嘅學英文嗰啲嘅班等檔我哋可意學英文啊,21,3
67,學發音啊發音即係啊咁樣囉,學發音呀發音借係呀噉樣囖,12,5
68,然後咧就有啲,現後囉就有啲,6,2
69,嗰啲嘅社區嘅專屬學院啦啲啦,嗰啲嘅社區嘅豬上學院喇啲喇,13,4
70,咁我就喺多倫多嘅嗰度咧,噉脑就喺多U多嘅歌度囖,11,5
71,又修咗有幾課嗰啲嘅英文點樣寫啊,學收咗幼幾貨嗰啲嘅英文點樣寫啊,15,4
72,係點樣係講呢個叫做係,係點樣係講哩個叫做係,10,1
73,公眾演說,高仲賢雪,4,4
74,咁就學呢一啲嗰啲嘅課程,噉就學啲一啲個啲嘅貨情,11,5
75,咁就同一班新移民嚟嘅同學,噉就唔同一班三移民利嘅同學,12,4
76,一起去到學有啲好好嘅先生嚟到教我哋,一齊去到學幼啲好好嘅先生例到救我哋,17,4
77,咁收嗰啲學費又唔係好貴,噉收嗰啲學費又唔係好貴,11,1
78,初初嚟咁就學呢啲英文咁慢慢嚟到學習囉,初初厘咁就學依啲英文咁U晚離到學紮囖,18,7
79,應該都有嘅我諗有嘅我哋講話講得𪙛𪙛𠸉𠸉,應該啲有嘅有嘅我哋講話講得UUUU,19,7
80,又講得唔正啊咁樣就嗰啲講得正話嗰啲人覺得我哋好論盡囉,幼講得唔淨啊噉養就嗰啲講得井話嗰啲人覺得我哋好論盡囖,26,6
81,加拿大最正嘅英文有㗎,加拿大最淨嘅英文到𡃉,10,3
82,嗰啲本地嗰啲加拿大人講嘅咪係加拿大嘅英文囉,嗰啲本地嗰啲加拿大人講嘅咪係加拿大嘅英文囖,21,1
83,加拿大有好多不同國家嚟嗰啲嘅移民,加拿大幼好多不同國家利嗰啲嘅移慢,16,3
84,每一個國家嚟嗰啲嘅移民有啲佢哋個母語,每一個角加來嗰啲嘅移民有啲佢哋歌個冇雨,18,6
85,唔係講英文嘅咁佢哋都有佢哋各個嘅口音,唔係講英文嘅噉佢哋多有佢哋個嗰嘅口音,18,4
86,有啲唔係講英文做母語嗰啲咧有佢哋自己嗰啲嘅口音啊咁樣,有啲唔係講英文咗冇雨個啲囖有佢哋自己個啲嘅口音啊噉樣,26,7
87,所以加拿大如果係移民嚟都有唔同嘅口音囉,所以加拿大預顧係移民離多幼唔堂嘅口音多囖,19,8
88,都唔會點樣知道嘅,都唔會點樣知度嘅,8,1
89,除非有啲好好特別譬如啲印度嚟嗰啲啊,除非有啲活好揼別譬如啲印度離嗰啲啊噉佢哋有印度人嘅厚音,17,13
90,就容易啲聽得到囉,就容易啲聽得度囉,8,1
91,其他有啲由東歐啊其他嘅國家嚟嗰啲都即係分唔出佢哋喺邊一度嚟㗎,其他有啲又當勾啊其他嘅角加利嗰啲都斜可分唔出佢哋係邊一到離嘅,30,12
92,冇乜點樣詳細嘅留意囉,冇乜點樣長細嘅留意囖,10,2
93,我唔係佢我點佢知唔知道我喺邊度嚟咧,我唔係佢哦點知度知唔知道我喺邊度離囉,17,5
94,唔知嘅佢知道我哋香港嚟㗎啦,唔知嘅佢知度我哋係香港離给啊,13,5
95,以前去讀啊咁樣嗰個老師就有教點樣你讀係真正好好嘅呢個發音囉,以前去讀呀咁樣嗰個老師就有較點樣彌到係真政好好嘅離到發音囖,29,8
96,但係我哋年紀大嚟咧咁樣就好難改我哋嗰個嘅口音嘅了,但係我哋連幾大來囖噉樣就好蘭改我哋嗰個嘅口音嘅囖,24,7
97,因為學口音有時都係有啲生理上邊嘅嗰啲嘅情況囉,哇喂學口音有時都係有啲生李上邊嘅嗰啲嘅情況囖,22,4
98,嗰個即係音帶嘅,嗰個姐喺運帶嘅,7,3
99,實咗咁就好難改我哋嗰啲嘅口音,失咗噉就好蘭改我哋嗰啲嘅口音,14,3
100,有梗係有用啦唔學就仲差添啦,有梗係有用喇唔學就仲叉添喇,13,3
101,我啲細路仔係度出世嗰啲英文準到不得了囉話我哋講得嘰嘰乞乞添啦,我啲細路仔喺度出細哥啲英文準度不得了囖話我哋講得自枝趷趷𠻹U,30,11
102,冇嘅,冇嘅,2,0
103,其實講話講語言咧,其實講話講語言囖,8,1
104,係可以溝通得到講得到出嚟人哋可以明白得到咁就可以達到語言呢個嘅目的囉,係可以咭通得到講得倒出例人哋可以明白得倒咁就可以U到語言依個嘅目的囖,34,7
105,如果係講得同佢哋一樣嘅咁就最好啦,如嗰係講得重佢哋一樣嘅噉就嘴好喇,16,5
106,咁不過咧就算加拿大人喎加拿大講嗰啲嘅口音好正咧,噉不過哩就算𠺢嗱大人話加嗱大講嗰啲嘅口音好淨嘞,23,8
107,譬如去到英國倫敦咧啲倫敦嗰啲人又話呢一啲加拿大人,譬如去度英國倫敦哩啲倫敦嗰啲人有話依一啲加嗱大人,24,5
108,講話講得好有口音好難聽得到囉,講話講得好有口音好蘭聽得倒囉,14,2
109,唔同係咪,唔同还咪,4,1
110,有時啲年輕人講嗰啲話我都唔識得聽㗎,有時啲年青人講嗰啲畫我都唔識得聽嘅,17,3
111,因為佢哋用嗰啲啦,因為佢哋用嗰啲喇,8,1
112,唔係好知嘅係啦,唔係好黐嘅係嚹,7,2
113,冇得咁樣講嘅,冇得咁樣講嘅,6,0
114,其實係唔同嘅人唔同嘅嘅人嗰個嘅表達佢哋嗰個意思嘅一個嘅方法,其實係唔同嘅人唔同嘅嘅人歌個嘅表達佢哋嗰個意思嘅一個嘅方法,29,1
115,年輕人佢哋有自己嗰個嘅咁就係讀書嗰啲嘅人就讀書人嗰啲,連青人佢哋有自嘅歌個嘅噉就係讀書嗰啲嘅人有讀書人嗰啲,26,6
116,嗰啲術語每一個行業都佢自己嗰啲特別嗰啲嘅術語其實嗰啲都係佢哋嘅都係佢哋嗰啲嚟囉,嗰啲信U每一個行業都有佢自己嗰啲揼別嗰啲嘅信U其實嗰啲都係佢哋嘅都係佢哋嗰啲嚹囖,39,8
117,差唔多差唔多如果係一般日常生活嗰啲就差唔多,差唔多差唔多如嗰係一搬日上生U嗰啲就差唔多,21,4
118,如果講到我哋自己嘅專業嗰啲咧咁佢哋都即唔係好太明白囉,如嗰講到我哋自给嘅專業歌啲囖噉佢哋多啫係唔係好大明白囉,26,9
119,變都有變但係唔係變得好快,邊度有邊但係唔係變得好快,12,3
120,特別係變嘅時候咧嗰啲嘅電視啊收音機啊嗰啲傳播媒介就係開始慢慢嚟會用新嗰啲嘅名詞咁啊另到嗰個語言慢慢慢慢嘅變,UU呀變嘅時候惡嗰啲嘅電視啊收音機啊嗰啲全播UU就係開始萬晚離會用新嗰啲嘅名刺噉马另到歌個嘅魚現慢U慢晚嘅變,53,19
121,我嘅童年啊童年好曳囉,我嘅同連呀堂連好曳囖,10,6
122,好懶讀書囉,好懶讀書囉,5,0
123,阿媽好想我讀書讀得好囉,哦阿媽好想我讀書讀得好囖,11,2
124,但係我就好懶囉咁就考試考得唔係幾好囉,但係我就好懶囖噉走考試考得唔係幾好囖,18,4
125,咁啊返嚟喺屋企嗰一次畀阿媽打囉,噉啊返來喺U企嗰一次俾阿媽打囖,15,5
126,係囉打完之後咧咁樣就勤力啲讀書咁就再考得好返啲攞,係囉打完之後囉咁樣就勤力啲讀書噉就再考得好返啲囖,24,3
127,咁啊都係要阿媽嚟到係好多時都管啊督促啊咁樣囉,咁呀都係要阿媽彌到係好多士都管呀篤U呀咁樣囉,22,7
128,同埋好細個嘅時候爸爸就喺香港好難搵工做,痛埋好細個嘅時候爸巴就喺香港好U揾工做,19,4
129,所以就離開咗香港去喺嗰度嚟都係打工,所以就離開個香港去喺嗰度離到係打工,17,3
130,嚟到係養個屋企囉咁樣好細嘅時候爸爸就離開咗屋企十幾年,彌到係想個我U企囉噉啊好細嘅時候爸巴就離開咗U企十幾連,26,9
131,到我十幾歲嗰陣時爸爸先至返嚟囉,到我十幾歲嗰陣士爸巴先至返來囖,15,4
132,都有㗎喺香港讀書嗰陣時,都有㗎喺香港讀書嗰陣時,11,0
133,如果係做得唔好啊要打手板啊要罰企啊,如果係做得唔好呀要打手板呀要罰企呀,17,3
134,有時用啲藤條打啊咁樣嘅,有時用啲藤條打呀噉樣嘅,11,2
135,有梗有啦,有梗有啦,4,0
136,咪畀打手板啊罰企啊咁樣囉,马俾打手板啊罰企呀噉樣囖,12,5
137,有時上堂傾計啊咁樣囉,有時上堂傾偈呀咁樣囖,10,3
138,都唔記得咗囉,都唔記得咗嘍,6,1
139,屋企嘅規矩,U企嘅規U誒,5,3
140,放學要準時返屋企囉,放學擾準時番岸企囖,9,4
141,要吃飯囉吃三餐飯囉,结食飯囉食三餐飯囉,9,3
142,朝頭早起身吃飯晏晝吃飯夜晚黑要吃飯咁樣囉,朝頭早起身食飯顏晝食飯夜晚黑要食飯噉樣囖,20,6
143,係囉,係囉,2,0
144,阿媽會嬲囉會打囉,阿媽會U囉會打囉,8,1
145,規矩啊要勤力讀書讀書成績要好囉,規舉又要勤力讀書讀書剩即要好囖,15,5
146,冇冇試過離家出走,冇冇試個離家出走,8,1
147,多數都唔會嘅囉自己搞掂算數囉,多數都唔會嘅囖自己搞掂算數囖,14,2
148,冇乜幾多嘢講嘅我都係好內向好靜嗰啲人,冇乜幾多嘢講嘅我都係好U向好靜嗰啲人,18,1
149,係幾多歲嘅時候啊,係幾多歲嘅時候啊,8,0
150,搵啲好朋友囉,搵啲好朋友囉,6,0
151,做乜嘢,做乜嘢,3,0
152,我哋一起去禮拜堂囉,我哋一齊去禮拜堂囉,9,1
153,去完禮拜堂就去買西瓜吃囉,去完禮拜堂就去買西瓜食囉,12,1
154,吃十磅八磅西瓜囉,食十磅八磅西瓜囖,8,2
155,有時就去吃飯啊宵夜啊去下旅行啊咁樣囉,有時想去食飯呀燒嘢呀去下旅行啊噉樣囖,18,8
156,去禮拜堂咪一個禮拜見一次囉,去禮拜堂賣一個禮拜見一次囉,13,1
157,去旅行啊放假嗰陣時幾個月去一次咁樣囉,去旅行呀放假個陣時幾個月去一次噉樣囖,18,4
158,乜嘢係中國節目啊,乜嘢係中國節目呀,8,1
159,呢度嘅啊,依度嘅𠻺,4,2
160,中國嘅活動啊,中國嘅活動𠻺,6,1
161,係囉而家我就去一個中國人嘅禮拜堂嗰度嚟到係參加佢哋啲聚會囉,係囖而家我就去一個中國人嘅禮拜堂個到離到係參加佢哋啲聚會囖,29,5
162,咁啊有時係有嗰啲慶祝中秋節啊慶祝新年啊咁樣嗰啲嘅活動囉,噉啊有時係有嗰啲慶祝中秋節啊慶祝新年啊噉樣嗰啲嘅活動囖,27,3
163,咁話有一班好好嘅朋友囉,噉話有一班好好嘅朋友囖,11,2
164,咁就由五個家庭咁就一年都有幾次一起係有,噉就又哦個家停噉就一年都有幾次一齊係有,19,6
165,聚埋一齊傾計啊吃嘢啊咁樣囉,誒除埋一齊傾偈啊食嘢啊噉樣囖,13,6
166,移民嚟嘅時候就識佢哋嘅囉識咗二十幾年囉,移民離嘅時候就識佢哋嘅囖識就二十幾連嘍,19,5
167,呢度嘅大事情啊,依度嘅大士程啊,7,3
168,係我哋自己嘅大事情還是多倫多嘅大事,係我哋自己嘅帶視情還事係多U多嘅,17,7
169,多倫多嘅大事情,多輪多嘅大士情,7,2
170,有幾年前停電啦成個城市冇晒電,誒有幾連前停電喇成個成士冇嗮電,14,6
171,咁就啊好熱㗎啲雪櫃啲嘢臭晒啊咁樣囉,噉就啊好熱架啲雪櫃啲嘢臭晒啊噉樣囖,17,4
172,有多倫多,有多輪多,4,1
173,而家冇人髧垃圾囉幾年前又冇人髧垃圾囉,而家冇人抌垃圾囉幾連前又冇人抌垃圾囖,18,4
174,咁就啲工人罷工囉,噉就啲工人U工囖,8,3
175,打開啲窗囉係囉然後就吃麵包囉,打開啲窗囉係囉然後就食麵包囉,14,1
176,呢區有冇大明星啊,醫區有冇大明星呀,8,2
177,冇乜啊唔知啊唔知啊,冇乜呀唔知呀唔知呀,9,3
178,我家庭,我家停,3,1
179,有冇人去打仗啊,有冇人去打仗呀,7,1
180,冇啊冇啊哈香港就唔係一定要去打仗嘅,冇啊母啊下香港就唔係一定要去打唱嘅,17,3
181,喺加拿大呢度唔係一定要去打仗咁所以冇,喺加拿大亦都唔係一定要去打仗噉所以冇,18,3
182,我爸爸係咪啊,我爸巴係咪啊,6,1
183,唔係我爺爺啊,唔係我夜也係啊,6,3
184,我爸爸去瓜地馬拉嗰度開商店囉,我爸巴去瓜哋碼拉嗰到開傷掂囖,14,7
185,賣嗰啲嘅雜貨囉,買嗰啲嘅習課囖,7,4
186,賣嗰啲嘅啊賣米啊賣嗰啲嘅食物啊,買嗰啲嘅阿買米阿買嗰啲嘅食物啊,15,5
187,嗰啲叫做囉,嗰啲叫做囉,5,0
188,細個嗰陣時佢都冇乜點想我做乜嘢嘅,細個嗰陣時佢都冇乜點樣想我做乜嘢嘅係,16,2
189,畀我嗰啲自己選擇,俾我嗰啲自己損擇,8,2
190,因為細個嗰陣時爸爸就去咗瓜地馬拉所以就係多數都係阿媽同我哋一起啦,因為細個嗰陣時爸巴就去咗瓜哋馬拉所以就係多數係阿媽同我哋一齊啦,32,4
191,阿媽好細個就話佢哋嘅責任就係供我讀書讀到中學畢業,阿媽好細個就話佢哋嘅擲任就係工我讀書讀到中學畢業,24,2
192,咁樣就完啦中學畢業咧就要出嚟做嘢啦咁,咁樣就完喇中學畢業屋就要出離做嘢嚹噉,18,5
193,係囉中學畢業之後咧咁因為我哋禮拜堂咧咁就識得有一班嘅朋友囉,係囉中學畢業之後惡噉因為我去禮拜堂U噉就識得有一班嘅朋友囖,29,6
194,佢哋都係同我咁上下年紀咁樣呢一班朋友好有心係讀書,佢哋都係同我噉上下連幾噉马利一班朋友好有心係讀書,24,6
195,繼續係讀大學啊咁樣咁就係鼓勵我都係繼續進修去讀書囉,繼續係讀大學啊噉樣噉晝係鼓勵我都係繼續俊收去讀書囖,25,6
196,咁我讀完中學之後就要聽啊媽話出嚟做嘢咁啊做咗五年嘢,噉我讀完忠學之後就要聽阿媽話出離做嘢噉啊做咗唔年嘢,25,6
197,先至再又去讀大學咁讀緊大學嘅時候就想再讀多啲書,先至再又去讀大學噉讀𡁵大學嘅時候就想再讀多啲書,23,2
198,咁大學畢業咁啊嚟加拿大讀讀碩士囉,噉大學畢業噉啊離加拿大讀咩啤U讀石事囉,16,8
199,我啲細路仔想佢讀乜嘢啊我都係盼望佢哋係發揮佢自己嘅所鍾意嗰啲囉,我啲細路仔想佢讀乜嘢啊我都係U望佢哋係發揮佢自己嘅鎖鍾意嗰啲囖,31,3
200,咁啊佢喜歡讀邊一啲啦,噉啊佢起歡讀邊一啲嚹,10,3
201,咁我咪係側邊嗰度鼓勵佢幫佢發揮佢嘅潛力囉,焗到埋執邊個度古勵佢幫佢發揮佢嘅潛力囖,20,8
202,佢嘅囉,佢嘅囖,3,1
203,我就用咗我阿媽嗰個嘅嗰個嘅觀點囉,我就用咗我阿媽嗰個嘅嗰個嘅觀點嘍,16,1
204,咁我哋就想細路仔起碼要讀大學畢業大學畢業啦,噉我哋就想細路仔起碼要讀大學筆業大學畢頁嚹,21,4
205,咁樣佢就可以有一個基本嗰啲嘅知識可以出嚟做嘢囉,咁樣佢就可以借有一個基本嗰啲嘅至色可以出離做嘢囖,23,5
206,以前啲細蚊仔咧就好細個就要出嚟做嘢啊要出嚟捱啊咁樣,以前啲細蚊仔囉就好細個就要出離做嘢呀要出梨嗌啊噉樣,25,6
207,咁即係老練好多囉加拿大嗰啲細蚊仔好似喺個溫室個嗰度長大,噉遮係老連好多囖加拿大嗰啲U蚊位好似係個溫膝係個嗰度長大,27,9
208,咁就好都嘢都係一知半解唔係好瞭解囉,噉就好多嘢都係一支半搞唔係好了解囖,17,6
209,唔洗啦,唔駛啦,3,1
210,冇乜冇乜差別啊差唔多,冇乜冇乜差別呀差唔多,10,1
211,我而家係做緊工啊,我而家係做緊工呀,8,1
212,我係自己做生意,我係自己做生意,7,0
213,開一間保險代理公司嚟到係喺保險行業嗰度係要提供服務囉,開一間寶險袋理公司離到係喺保險行業嗰到係要睇工服務囖,26,7
214,喺邊一度第一份工啊出啦畢業畢業嘅第一份工啊,喺邊一度第一份工呀出嚟不業畢業嘅第一份工啊,21,3
215,中學畢業出嚟做啊,中學畢業出離做啊,8,1
216,中學畢業咧就冇經驗囉咁就係間羊毛衫廠嗰度做文員,中學畢業屋就冇經驗囖噉就喺間羊毛三廠嗰度做文員,23,5
217,做囉,做囉,2,0
218,最怪啊最怪嗰份工,最怪啊最怪嗰份工,8,0
219,就係新嚟度加拿大要做賣嘢嘅要做囉,就係新離到加拿大要做賣嘢嘅叫做囖,16,4
220,因為同埋間公司喺香港同埋間公司我就做,因為同賣間公司喺香港同埋間公司我就做,18,1
221,嚟到呢一度就要做個嗰個跟班要嗰個呢個佢個加拿大嘅,彌到姨○度就要做個嗰個根班要嗰個依個去個加拿大嘅,24,6
222,去做學賣嘢囉,去終學賣嘢囖,6,2
223,最理想嘅工作可以賺好多錢唔洗點樣做嘢囉,最理想嘅工作可以賺好多錢唔使點樣做嘢嘅囖,19,3
224,而家就唔係賺好多錢不過咧就好夠舒服囉好好囉我好鍾意囉,而家就唔係賺好多錢筆個哩就好救舒服囖好好囉好鍾意囖,26,7
225,應該啲女人咁叻應該做工嚟到貢獻個社會啊嘛,應該啲裏人咁叻應該做工脷到UU個社會𠺢嗎,20,6
226,有細路仔睇下佢哋各個嘅興趣喺邊度囉,有細路仔睇下佢哋嗰個嘅興趣喺邊度囖,17,2
227,有啲好叻嘅女人佢有細路仔佢都可以請人哋嚟同佢湊佢細路仔佢可以出去做工,有啲好叻嘅裏人佢有細路仔佢都可以請人利到係臭佢細路喂佢可以出去做工,34,7
228,可以貢獻社會又可以即係幫到屋企囉,可以UU社會又可以啫係幫到岸企囖,16,5
229,應該做工唔係為錢㗎嘛好似我話係貢獻個社會,應該做工唔係餵錢嘅马好似我話係UU個社會,20,5
230,咁啊等到個社會有更加好嘅發展,噉啊等到個社會有更加好嘅法剪,14,3
231,唔洗嘥咗人呢一啲咁叻嗰啲嘅啊嗰啲嘅啊咁囉,唔駛嘥咗人利一啲噉叻嗰啲嘅啊嗰啲嘅啊噉囖,20,5
232,好難講喎年輕人咁多咁多嘅年輕人有啲年輕人都好有上進心,好欄講喎連青人噉朵噉朵嘅U青人有啲連青人都好有上俊心,26,12
233,好勤力好好有啲年輕人就係即係自暴自棄,好勤力好好有啲連青人就係遮係自部自戲,18,5
234,唔肯學上進啊咁樣囉,唔肯學上進下噉樣囖,9,3
235,有嘅,有嘅,2,0
236,我去禮拜堂禮拜堂年年都有慶祝聖誕節囉屋企就冇咩點樣,我去禮拜堂禮拜堂連連都有慶祝聖誕節囉岸企就冇乜點樣,25,4
237,聖誕節十二月二十四日咁樣就我哋會去報佳音囉,聖誕節十二月二十四日咁樣就我哋會去布街音囖,21,3
238,喺屋企嗰度去唱歌咁啊嗰啲人喺屋企煮定好多嘢畀我哋吃囉吃完一家又一家去六七家,喺岸企嗰度去唱歌噉啊嗰啲人喺U企主定好多嘢俾我哋食囖食完一加又一加去U七加,37,12
239,去完返嚟都好飽啦好舒服好開心囉,去完返來都好飽喇好舒服好開心囉,15,2
240,星期廿五號就有聖誕節嘅聚會有聖誕節嘅崇拜日咁樣囉,升被廿五浩就有聖誕節嘅罪會有聖誕節嘅信擺日噉樣,24,8
241,久唔久吃下火雞囉,狗唔九食下火雞囉,8,3
242,又係喺禮拜堂囉,又係喺禮拜堂囉,7,0
243,係嚟咗加拿大我哋有嗰啲嘅小組囉啊有啲啊嗰啲咁樣,係離咗加拿大我哋有嗰啲嘅少早囖啊有啲啊嗰啲噉樣,23,5
244,咁啊聖誕節嗰陣時咧佢哋就焗火雞畀佢吃㗎有呢啲嘅聚會囉,噉啊聖誕節嗰陣時囖佢哋就U火雞脾佢食𡃉有依啲嘅聚會囖,26,8
245,復活節,復活節,3,0
246,禮拜堂又有聚會囉,禮拜堂又有聚會囉,8,0
247,後年輕嗰陣時咧去拾復活蛋啊吃朱古力咁樣囉,後連清嗰陣時囖去執復活蛋啊食朱古力𡃉噉樣囖,20,8
248,復活兔喺加拿大先至有嘅,復活兔喺加拿大先至有嘅,11,0
249,聖誕老人咧就係喺香港啊嗰陣時都有聖誕老人,聖誕老人囉就係喺香港啊嗰震時都有聖誕老人,20,2
250,信啊有,信啊有,3,0
251,見到佢哋喺嗰啲嘅商場啊喺嗰度到嚟到係同人哋係恭賀啊咁樣囉,見倒佢哋喺嗰啲嘅商場啊喺嗰度度離到係開UU同人哋功U啊噉樣囖,28,11
252,但係呢啲假嘅聖誕老人囉真嗰個聖誕老人就我哋都唔係好知道,但係依啲假嘅聖誕老人囖真嗰個聖誕老人就我哋都唔係好知道,27,2
253,喺北極有嗰啲聖誕老人啊咁嗰啲知道係假嘅呢啲,喺北極有嗰啲聖誕老人啊噉嗰啲知道係假嘅利啲,21,2
254,讀大學嘅時候,讀大學嘅時候,6,0
255,嗰度認識囉試過一起上堂,歌度認識囉試個一齊上堂,11,3
256,讀選同樣嘅科啊咁樣,揼選同樣嘅科啊噉樣,9,2
257,又喺禮拜堂嘅宗教部囉不過即係,又喺禮拜堂嘅租教寶囖筆個啫係,14,6
258,嗰個嘅嗰度識佢嘅囉,嗰個嘅嗰度識佢個囖,9,2
259,點樣求婚好咧,點樣求分好囉,6,2
260,咁就拍拖拍到咁上下囉咁話係啦我哋結婚好唔好啊佢話都啱時間囉好囉咁樣囉,噉就泊歌泊到噉想下囖噉話係喇我哋結婚好唔好啊噉話都啱時間囖好囉噉樣囖,34,13
261,好嘅哈,好嘅吓,3,1
262,結婚之後剛剛結婚咧我哋就喺,結婚之後啱啱結婚囖我哋就喺,13,3
263,嘅嘅地方,嘅嘅地方,4,0
