NUM,EXPECTED,C1M62A_qwerty,# characters,edit distance
160,係啊因為我哋喺香港嗰時梗係做工程師㗎嘛,喺啊今我哋喺香港趕時梗係做工程師𠺢满,19,6
161,咁,噉,1,1
162,係啦即係,係啦姐二,4,2
163,即係唔需要轉行囉,啫唔需要轉虹囉,8,3
164,有人要轉行,有人要轉红,5,1
165,大致上都冇分別嘅,大至上冇分別𠸏,8,3
166,只不過你係,支筆個理係,5,4
167,因為你初初嚟到,因為理初初離到,7,2
168,加拿大冇加拿大,加拿大冇加拿大,7,0
169,嘅嘅工作經驗啊嘛,嘅嘅工作經艷唔马,8,3
170,咁你又冇,撳鯉又冇依,4,3
171,人事關係,人屎關係,4,1
172,又冇話,又冇話,3,0
173,我諗你,我林理,3,2
174,掉返轉頭嚟講你,釣返轉頭李講理,7,3
175,而家加拿大人去香,而家加拿大人去香,8,0
176,港如果你冇人事關係一樣好難搵到工做㗎,講如嗰理冇人是關係一樣可欄揾到工做啊,18,8
177,係啊,下,2,2
178,一樣,一樣,2,0
179,有個個讀書都,有個個讀書爹,6,1
180,都暑假梗係去搵下,多暑假緊係去搵拿,8,3
181,錢㗎啦,錢嘍啦,3,1
182,係啊,下,2,2
183,你講暑工暑期工,理股處谷處期呢,7,6
184,係我哋當年喺英國,喺我哋當年喺U角嗰龜,8,5
185,就,就,1,0
186,同你哋,同理哋,3,1
187,都諗同加拿大都差唔多㗎啦係,都林同加拿大都參唔多啊啊係,13,4
188,係暑期工係唔啊,係處期工係唔呀,7,2
189,只不過係賣勞力㗎咋嘛,指筆個係賣爐力個U马,10,7
190,即係你做嘅嘢係,遮係理做嘅嘢係,7,2
191,譬如喺,譬如喺,3,0
192,餐館,餐罐,2,1
193,做下侍應啊,做挖士應,5,3
194,係啊,下,2,2
195,都係嗰類,啲係個類,4,2
196,喺喺英國反而我哋嗰個時代就係冇呢度咁多,喺喺英角返然我哋趕時就係冇利度咁多,19,7
197,咁多機會添呢度就可以,咁多機會添哩度又可以,10,2
198,有人,有人,2,0
199,你去百貨公司做啊,你去八貨公司做啊,8,1
200,營業員啊係啊,營業完啊U,6,3
201,即係比較做多啲,遮係比較就多啲,7,2
202,我哋,我哋,2,0
203,我哋當年喺英國係,我哋當年係U角係,8,3
204,學生暑期工多數都係,學山薯期工多數刀係,9,3
205,都係喺餐館幫手嘅,啲係喺撐管幫手嘅,8,3
206,中國人餐館,終角人撐管,5,4
207,西人餐館都有,西人撐管多有,6,3
208,因為我曾經做過西人餐館,因為我陳經做西人撐管,11,4
209,係啊,下,2,2
210,都好閑雜,都好U紮,4,2
211,我就,我就,2,0
212,都去過一次,都去個一次,5,1
213,係啊,下,2,2
214,一係,一係,2,0
215,唔係唔係有,唔係唔係有,5,0
216,屋企㗎話你就,屋企呀話李就,6,2
217,去嘅錢就係要自己賺返嚟㗎啦,去嘅錢就係要自己賺返來啊啦,13,2
218,我去過一次,我去個一次,5,1
219,去三沓地方嘅,去衫笪地方歌,6,3
220,最近英國嘅三沓地方,最揾英角嘅衫達地方,9,4
221,即係荷蘭比利時啊,遮係河躝比理事,8,6
222,咁都係同啲同學,噉都係同啲同學,7,1
223,孭背囊去嗰只囉,咩背狼去嗰隻囉,7,3
224,係啊,下,2,2
225,係啊,下,2,2
226,趣事,翠事,2,1
227,你講個旅行,狸講個旅行,5,1
228,都冇乜特,都冇咩揼,4,2
229,別趣事嘅,別翠是嘅,4,2
230,你去到言語方面更加唔,理去到賢羽方命感加唔,10,5
231,方即係唔溝通啊,方啫係唔巴通呀,7,3
232,咁你變咗都,錦鯉變坐都,5,3
233,係,係,1,0
234,係摸索囉,係摸索囉,4,0
235,幾廿年前嘅事都唔係好記得清楚㗎啦,記廿連前嘅事都唔係好記得清楚啊啊,16,4
236,要搵地方搭車啊,要搵地方搭車呀,7,1
237,冇咁,冇咁,2,0
238,幾廿年前唔係咁冇,記廿連前唔係咁冇,8,2
239,英文唔係咁乜㗎,英文唔係咁咩嘅,7,2
240,喺歐洲,还歐洲,3,1
241,而家先比較上,而家先比較上,6,0
242,即係多啲人識㗎咋,遮誒多啲人識個咋,8,3
243,基本上你而家去到,哩半份理而家去到,8,4
244,譬如荷蘭咁唔係個個同你講,譬如何U噉唔係個個同李講,12,4
245,講英文㗎,講英文嘍,4,1
246,即係遊客嘅地方就係囉,啫誒遊客嘅地方就係囖,10,3
247,即係我而家住呢區,姐誒我而家住哩區,8,3
248,鍾意如果唔係我點會,鍾意如嗰唔係我點會,9,1
249,搬嚟,搬累,2,1
250,鍾意,鍾意,2,0
251,呢度呢區幾新㗎,哩度利區幾身個,7,4
252,兩年到,兩年度,3,1
253,我之前喺,我之前喺,4,0
254,係啊,下,2,2
255,係啊,下,2,2
256,個個好就,個個好就,4,0
257,比較上,比較上,3,0
258,冇咁遠囉,冇咁遠囉,4,0
259,呢上高就清淨啲囉,哩上高就蜻靜啲囖,8,4
260,呢度呢度就即係而家,哩度哩度做U依家,9,6
261,而家嚟講係,而家離講係,5,1
262,唔,唔,1,0
263,買嘢係,買嘢係,3,0
264,要去好遠下㗎嘛,要去好遠下他晚,7,2
265,呢度,哩度,2,1
266,一定要揸車嘅你唔洗啊嘛,一定要揸車嘅理唔使吖马,11,4
267,行都行到,行都行倒,4,1
268,係啊,下,2,2
269,呢個喺度,哩個喺度,4,1
270,暫時嚟講係一個大分別,扎時離講係一個大分別,10,2
271,其他冇乜分別,其他冇咩分別,6,1
272,都,都,1,0
273,都好多㗎,都好多個,4,1
274,白種人有,白種人有,4,0
275,黃種人有,皇種人有,4,1
276,印籍人士有,印直人士有,5,1
277,係啊,下,2,2
278,好嘅,好嘅,2,0
279,暫時我冇機會聽過人嗌交喎不過你話,U時我冇機會聽個人嗌交喎不個理話,16,4
280,即係,遮,2,2
281,聯絡,聯轆,2,1
282,上,上,1,0
283,方面就唔係唔想話,方面就唔係唔係話,8,1
284,咁,咁,1,0
285,而咁,以咁,2,1
286,熱,熱,1,0
287,聯即係,亂啫誒,3,3
288,即係大家嘅交往上高係,姐誒大家嘅膠U上高係,10,4
289,普通㗎囉點頭嗰啲嘢囉,普通個囖點頭嗰啲嘢囉,10,2
290,即係鄰居啊嗰啲咁嘅點頭嗰啲唔會話,砸係倫居嗰啲噉嘅點頭嗰啲唔會話,16,4
291,即係始終都有個文化差異,姐誒似鍾多有個文化叉二,11,7
292,係啊,下,2,2
293,冇乜,冇咩,2,1
294,直接嘅話題,直接嘅話題囖,5,1
295,我哋呢度冇,我哋利度冇,5,1
296,照我,照我,2,0
297,知道好似係有嘅,知道好似係有嘅,7,0
298,有存在啊但係呢一條我我呢個唔見有,有全在啊但係哩一條我我哩個唔見有,16,3
299,有啲我好知道好似係有㗎,有啲我好知度好似係有啊,11,2
300,有啲辦㗎係啊係啊,有哩搬啊係係,8,5
301,係啊係啊,係啊係啊,4,0
302,呢個係睇下你,哩個係睇下嘢,6,2
303,有冇人去扯頭纜㗎啫,有冇人去似頭嵐個遮,9,4
304,係咪係啊,係咪下,4,2
305,同我啲朋友會做啲乜,同我啲朋友U做啲咩,9,2
306,你講,李講,2,1
307,都冇乜特色,多冇咩特色,5,2
308,哈都係,下都係,3,1
309,飲茶傾計,飲茶傾偈,4,1
310,好少話,好少話,3,0
311,約埋一齊睇波,藥埋一齊睇波,6,1
312,冇,冇,1,0
313,冇呢樣嘢,冇哩樣嘢,4,1
314,記得,記得,2,0
315,係啊,下,2,2
316,嗰陣時,個陣時,3,1
317,有成兩日,有成兩日,4,0
318,冇電㗎,冇電㗎,3,0
319,係啊,下,2,2
320,記得,記得,2,0
321,點解會問呢樣嘢咧,點解會問哩樣嘢囖,8,2
322,即係呢個都係佢個問題,姐誒哩個都係佢個問題,10,3
323,哇詳細真係唔記得,嘩長世真係唔記得,8,3
324,就,就,1,0
325,個個都去,個個都去,4,0
326,撲,扑,1,1
327,電芯啊,電芯呀,3,1
328,啊,U楊捉啊,1,3
329,唔係個個屋企都預,唔係個個屋企多預,8,1
330,即係,啫誒,2,2
331,預備咗,預鼻咗,3,1
332,啊呢啲嘢喺喺度啊嘛,哩啲嘢喺喺度马,9,4
333,係啊,下,2,2
334,因為,因為,2,0
335,喺呢度住嘅環境係冇電就係冇電又冇,喺哩度住嘅還竟係冇電就係冇電又冇,16,3
336,冇冇,冇冇,2,0
337,唔同一,唔同一,3,0
338,個城唔同啲,個成唔同啲,5,1
339,繁盛城市咁你有,凡性嘅成市噉鯉有,7,6
340,佢因為有街燈有係啊有出邊嘅燈,佢而歌有街燈有吓姐二有出邊嘅燈,14,5
341,呢度呢啲屋一冇咗電就,哩度啲岸一冇咗電就,10,3
342,漆黑一片㗎啦嘛係啊,七刻一片它拉妈下,9,7
343,呢個,哩個,2,1
344,可能嗰陣時我哋都係用嗰啲,可浪嗰陣時我哋都係用嗰啲,12,1
345,石油氣,石遊戲,3,2
346,嗰啲打邊爐嗰啲石油氣爐,嗰啲打邊爐嗰啲石遊戲爐,11,2
347,啲細細個嗰啲咧,啲細細個嗰啲囉,7,1
348,我呢度,我利度,3,1
349,呢個區冇聽過,哎個區冇聽個,6,2
350,火燭或者,火燭或嘢,4,1
351,入屋,入屋,2,0
352,都冇聽過,都冇聽個,4,1
353,係啊係啊係啊,吓下下,6,6
354,係啊,下,2,2
355,可能都係新囉,可能都係新囖,6,1
356,係啊,下,2,2
357,冇,冇,1,0
358,你講打仗係,李講打仗係,5,1
359,參軍,參軍马,2,1
360,係咪啊,U𠻺,3,3
361,冇,冇,1,0
362,你講打仗係,李講打仗係,5,1
363,第二次世界大戰啊,第二次世界大戰,8,1
364,係咪啊,下咪,3,2
365,第二次世界大戰即係一九四,第二次世界大戰啫誒一九四,12,2
366,幾年前成六十年前囉喎,幾年前成六十年前嘅嘍喎,10,2
367,吓冇,下冇,2,1
368,冇冇,冇冇,2,0
369,如果佢係呢個第二次大戰就冇,如嗰佢係哩個第二次大墊就冇,13,3
370,係,係,1,0
371,即係近期都係冇啦係咪啊近期都冇啦,遮係近期都係冇啦係咪人哋都冇啦,16,4
372,我哋,我哋,2,0
373,細個長大畀而家,細個槳大比而家,7,2
374,小朋友梗係,小朋友梗係,5,0
375,好大分別啦,好大分別吖,5,1
376,物質上冇而家咁多啦,襪質上冇而家咁多喇,9,2
377,係啊,下,2,2
378,呢度主要主要上係,哩度主要煮要上係,8,2
379,點講,點講,2,0
380,而家嘅小朋友,而家嘅小朋友,6,0
381,係比較上,係比較上,4,0
382,多咗呢個物,多咗哩個乜,5,2
383,質供應啦,七工型啦,4,3
384,睇爹地媽咪都係用,啲爹爹媽咪都係用,8,2
385,都係用物質去,都係用物質去,6,0
386,顯示佢哋對,顯字佢哋對,5,1
387,細路仔嘅,細爐仔嘅,4,1
388,愛啊關懷囉,愛關懷囖,5,2
389,吓,下,1,1
390,以前就冇得揀嘅,以前又冇一揀嘅,7,2
391,爹地媽咪邊會,爹爹媽咪邊U,6,2
392,冇咁多物質去,冇咁多襪質去,6,1
393,亦冇咁多話,滴冇咁多話,5,1
394,錢去買啊嘛,錢去買马,5,2
395,咁啊比較上係,噉比較上係,6,2
396,我諗係,我淋係,3,1
397,比較上親密啲嘅,比較上親密啲嘅,7,0
398,小以前我哋細個,燒以前我哋細個,7,1
399,都有嘢玩但係嗰啲係唔係嗰啲咁嘅,都有嘢玩但係嗰啲係唔係哩啲噉嘅,15,2
400,以前啲細路仔玩嘅遊戲多數都係,以前啲細爐仔玩嘅遊戲多數啲係,14,2
401,一係自己整嘅,一係自己整嘅,6,0
402,自己識,自己熄,3,1
403,整玩具㗎,整玩具呀,4,1
404,用樹條棍都整過玩具㗎,用雪條棍都整倒玩具啊,10,3
405,雪條棍都整過玩具,雪條棍整玩具,8,2
406,都以前,都以前,3,0
407,如果男仔嚟講多數都識㗎,如果藍仔離講多掃都識個,11,4
408,係啊如果你唔識就係,下如果理唔識就係,9,3
409,即係,遮誒,2,2
410,吓,拿,1,1
411,畀人哋笑啦,俾人哋笑呀下,5,3
412,雪條棍可以整好多嘢㗎,雪條棍可以整好多嘢啊,10,1
413,整飛機整槍整船,整飛機整窗整船,7,1
414,以前我哋細個嗰時候我好好興起即係,以前我哋細個嗰時候我好好興起啫誒,16,2
415,好興整嘅玩具係雪條棍,好興整嘅玩具係雪條棍,10,0
416,或者去執,或者係執,4,1
417,係啊,下,2,2
418,多數都係咁啊,多數刀係噉,6,3
419,而家嘅細路仔就係,而家嘅細奴仔就係,8,1
420,全部嘅玩具都係買㗎啦,全部嘅玩具都係買啊啦,10,1
421,係啊,下,2,2
422,家庭規則,嘉停規U,4,3
423,係有嘅,係有嘅,3,0
424,一係所謂,一係所謂,4,0
425,家庭規則係,嘉停規側係,5,3
426,唔係明文規條嘅,唔係明文規條嘅,7,0
427,只不過係,指筆個係,4,3
428,以前我哋,以前我哋,4,0
429,對,對,1,0
430,父母,附冇,2,2
431,係,係,1,0
432,因為佢哋放工返嚟咧我哋係要,因為佢哋放工返來囖我哋係要,13,2
433,幫佢,幫佢,2,0
434,即係攞水畀佢洗面啊,遮誒攞水俾佢洗面呀,9,4
435,即係嗰個,啫誒嗰嗰,4,3
436,嗰啲嗰樣咁嘅嘢囉,嗰啲嗰樣噉嘅嘢囖,8,2
437,係啊,下,2,2
438,啲呢個,啲哩個,3,1
439,你可以講係,理可意講係,5,2
440,規則又得你講係,規U又得理講係,7,2
441,自發性又得囉,自發聖右得囉,6,2
442,係啊,下,2,2
443,即係而而家就乜都方便啦以前就,姐誒移而家就咩嘢都方便啦以前就,14,5
444,以前冇咪,以前冇咪,4,0
445,即係,啫誒,2,2
446,洗面係,洗面係,3,0
447,冇一個冇,冇一個轆冇,4,1
448,因為以前住嘅嘅環境係,因誒以前住嘅嘅還警係,10,3
449,一,一,1,0
450,間屋係,U岸係,3,2
451,住好多伙人㗎嘛,住好多火人她马,7,3
452,咁啊廚房係幾,噉U房係幾,6,3
453,伙人,火人,2,1
454,不過唔知你有冇聽過啦,筆個唔知理有冇聽個啦,10,4
455,即係一一,遮誒一一,4,2
456,譬如一個咁樣唔係一,譬如一個噉樣唔係一,9,1
457,唔係一家人住㗎,唔係一加人住嘅,7,2
458,成,成,1,0
459,四可能四五家人喺度住㗎,四可浪四五加人喺度住個,11,3
460,香港而家都仲有,香港而家都重有,7,1
461,呢咁樣環境㗎,哩噉樣還境啊,6,4
462,呢一家人住一間房㗎咋,哩一加人住一間房啊咋,10,3
463,可能一間一張床位㗎咋,可浪一間一張床位嘍咋,10,2
464,即係上下床位㗎咋,遮誒上下床位嘍咋,8,3
465,咪喺張訓埋晒一堆囉,咪係出U瞓埋晒一堆囉,9,4
466,係啊,下,2,2
467,係咁㗎啦,係噉個囖,4,3
468,以前嘅生活係咁㗎,以前嘅生活係噉啊,8,2
469,係啊,下,2,2
470,訓地下唔係一個,瞓地下唔係一個,7,1
471,唔係一個,唔係一個,4,0
472,即係唔係去露營先訓地下㗎咋,啫誒唔去露營先瞓地下U咋,13,5
473,日日都訓地下,日日都瞓地下,6,1
474,咁當然睇下你睇下你家庭背景啦吓即係有錢人就唔同啦,噉當然睇下李睇下理家停背警啦拿遮誒有錢人就唔同啦,24,8
475,係啊普通人家嘅,下普通人家嘅,7,2
476,普通人家嘅係一,普通人家嘅係一,7,0
477,一層樓住,一層樓住,4,0
478,即係兩三伙人係好等閒嘅事,它係兩三坐人係好等限嘅事,12,3
479,如果你真係人,如果理真係人,6,1
480,多㗎話就要輪流㗎啦,多個話就要輪柳嘅呀,9,4
481,如果唔係咪,如果唔係咪,5,0
482,即係爭嗌大囉,遮誒脏咬大囉,6,4
483,咁你咪自己去,錦理咪自己去,6,2
484,自己去,自己去,3,0
485,遷就下囉,千就下囉,4,1
486,係啊有陣時你,下有𠻺時理,6,4
487,煮先有陣時我煮先囉,煮先有𠻺時我煮先囖,9,2
488,係係自己有自己嘅,係係自己有自己嘅,8,0
489,做具嘅唔同唔同,做具嘅唔同唔同,7,0
490,即係雖然一個廚房可能有成四五個火爐喺度㗎,啫誒需然一個廚房可浪有成四五個火佬喺度啊,20,6
491,係啊,下,2,2
492,冇聽過呢啲嘢,冇聽個哩啲嘢,6,2
493,幾點返屋,幾點番屋,4,1
494,企嗰啲,企嗰啲,3,0
495,以前唔係一個問題冇人,以前唔係一個問題冇人,10,0
496,咁夜返屋企嘅而家先,咁夜撐岸企嘅而家先,9,2
497,即係啲,遮係啲,3,1
498,啲小朋友先去街去到好夜嘅啫吓,啲小朋友先去街去到好夜嘅遮下,14,2
499,以前唔完全唔係一個,以前唔完全唔係一個,9,0
500,即係我哋嘅時代係冇呢個,啫誒我哋嘅時代係冇哩個,11,3
501,完全冇呢個喺度㗎,完全冇哩個喺度啊,8,2
502,冇唔冇人會話半夜三更先返屋企嘅,冇唔冇人會話半夜三間先返屋企嘅,15,1
503,即係唔會話去咗吓,啫誒唔會話去咗吓,8,2
504,以前啲人都就好,以前啲人都U好,7,1
505,大多數都好早,大多數刀好早,6,1
506,早訓覺㗎啦因為冇電視冇,祖瞓覺嘅呀因為冇電視冇,11,4
507,收音機嗰啲咁嘅你冇咁冇咁夜生活㗎,心機嗰啲噉嘅理冇咁冇噉嘢生活個,16,7
508,係,係,1,0
509,十點十一點都,十點十一點倒,6,1
510,已經訓覺,已經瞓覺,4,1
511,好少話去到話,好少話去到話,6,0
512,去夜街除咗話即係,去夜街除咗係遮誒,8,3
513,當然新年啊,當然身年,5,2
514,嗰啲啊去行下年宵啊咁但係嗰啲係同,嗰啲呀去行下年燒啊噉但係嗰啲係同,16,3
515,屋企人去㗎啦,屋企人去呀啦,6,1
516,係啊,下,2,2
517,冇㗎冇呢個,冇呀冇哩個,5,2
518,嗰啲冚唪唥全部都係,嗰啲扻吧爛全部都係,9,3
519,即係,遮誒,2,2
520,嚟㗎啦,離呀喇,3,3
521,即係平時,姐誒平時,4,2
522,因為以前,誒誒以前,4,2
523,啊啦呢個又係,呀嗱利個又係,6,3
524,睇下你嗰個,睇下理嗰個,5,1
525,個工作性質啦唔係個個都係,個工作聖U啊唔係個個都係,12,3
526,星期六星期日,星期六星期日,6,0
527,放假嘅我諗即係好似,放假嘅我林遮誒好次,9,4
528,而家都有㗎你,依家都有案李,6,3
529,如果你做嘅職業係,如嗰理做個職葉係,8,4
530,唔可以畀你星期六星期日放假㗎話咁你,唔可以俾理星期六星期日放假𡃉話噉鯉,17,5
531,一有,一有,2,0
532,節令放假,節令放假,4,0
533,咁你個時間就係畀咗你個,錦鯉個時間就俾咗裡個,11,5
534,家庭嗰度㗎啦,嘉停嗰度嘅啦,6,3
535,係啊帶啲細路仔出去行街咁,下帶啲細U仔出去行街噉,12,4
536,呢個好自然以前,哩個好自然以前,7,1
537,即係我個人個環境就係咁樣,它係我個人個還警就係噉養,12,5
538,因為我,因為我,3,0
539,因為我爸爸做嘅工作唔係,因為我爸巴做嘅工作唔係,11,1
540,朝九晚五或,朝九五晚話,5,3
541,者,嘅,1,1
542,星期六星期日有,星期六星期六星期日有,7,3
543,假期嘅,假期嘅,3,0
544,我多數都係出去,哦多數刀係出去,7,2
545,呢個譬如端午節咁去,哩個譬如端五節噉去,9,3
546,趁下熱鬧囉,襯下熱U囉,5,2
547,睇下龍舟啊吃啊嘢啊咁,睇下龍U啊食下嘢呀噉,10,5
548,係啊,下,2,2
549,都係好好好好嗰啲嘢嚟嘅啫,都係好好好好嗰啲嘢離嘅啫,12,1
550,係囉,吓,2,2
551,以前都有幾日㗎,以前都有幾日個,7,1
552,以前都係,以前都係,4,0
553,就算係你,就算係理,4,1
554,即係,遮誒,2,2
555,梗係有啲人係要,緊係有啲人係要,7,1
556,年初都要返工啦,連初多要返工啦,7,2
557,巴士電車嗰啲,巴士電車嗰啲,6,0
558,成日都要行㗎啦,蛇日多要行呀啦,7,3
559,咁但係,噉大,3,3
560,譬如係,譬如係,3,0
561,一般,一般,2,0
562,工人咁樣,工人咁樣,4,0
563,佢通常年初四就返工㗎啦,佢通常年初四就返工啊啊,11,2
564,咁咪年初一,噉咪年錯一,5,2
565,知道年初三係放假囉,至度年初一三係放假囖,9,4
566,年初四咪返工囉,年初四咪返工囖,7,1
567,係啊,下,2,2
568,而家就係法定假期啦一定要去到,而家就係發停假期啦一定要去到,14,2
569,年初七啦,年初七啦,4,0
570,呢個當有,哩個當日,4,2
571,即係以前體罰係,姐誒咦前睇罰係,7,4
572,好,好,1,0
573,好平常,好平常,3,0
574,即係我哋細個嗰時候體罰係,啫誒我哋細個個時候體沸係,12,4
575,係,係,1,0
576,一定有㗎囉,一定有個囖,5,2
577,係啊,下,2,2
