NUM,EXPECTED,C2M44A_qwerty,# characters,edit distance
118,主要係最好啲朋友係中國人啦哈,主要係最好啲朋友U邋中角人拉吓,14,5
119,係啊所以覺得就,打朵意覺得就,7,4
121,係我覺得呢個就係最最大分別就係而家,係哦覺得哩個就係最最大分別就係而家,17,2
122,而家嚟講咧就會比較會容易啲接觸嗰啲個嗰啲嗰啲,而家離講嘞就會俾較會容易啲接竹嗰啲個嗰啲嗰啲,22,4
123,華人啊嗰啲嘢囉哈,華人呀嗰啲嘢囉下,8,2
124,屋企,屋企,2,0
125,啊主要屋企多跟住就學校咧,住屋企多跟住就學校嘞,12,4
126,我嗰啲嗰啲嗰啲嗰啲同學咧,哦嗰啲嗰啲嗰啲嗰啲同學囖,12,2
127,跟住做嘢,跟住做嘢,4,0
128,個個我覺得係係,個個哦覺得係係,7,1
129,比較,比較,2,0
130,嗰度係學得最快因為要逼住要講啊,嗰度係學得最快因為要逼住要講啊,15,0
131,係啊係啊哈,下係啊係啊下,5,2
132,又逼住要講變咗就,又逼住要講變咗就,8,0
133,喺嗰度比較咧我覺得係學得最快跟住咧都,喺嗰度比較U哦覺得係學得最快因住嘞爹,18,5
135,咧我個我個咧就啊,啊哦個哦個哩就啊,8,4
136,都都教到我嘅都多唔少去就咁講啦哈,孭多較到哦嘅啲多唔小佢就噉講啦下,16,9
137,好講啊,女好講,3,2
138,但係我覺得最大部分都喺喺喺做工嗰度咧因為又要接觸好多中國人咧就,但係哦覺得最大部份啲喺喺喺做工嗰度哩呀又要接足好多中角人囖就,31,9
139,就比較講得多就會變咗好啲囉哈,就比較講得多就會變咗好啲囖下,14,2
140,主要係咁,主要係噉,4,1
141,哦得得得我喺做咋嘛,得得得哦喺做砸马,9,4
142,哈做嗰啲嗰啲嘢,下做嗰啲嗰啲嘢,7,1
143,個變咗你剩係都要接觸嗰啲客,嗰變咗理淨係多要接燭嗰啲客,13,5
144,我嗰排都喔喺嗰個分行做咧喺大部分都係中國人,我嗰排多哦喺嗰個分红做囖係大部份都係終角人,21,8
145,更加,赶家,2,2
146,哈主要係咁囉哈,係住要係噉囖下,7,5
148,電話,電話,2,0
149,唔係唔係唔係,唔係唔係唔係,6,0
151,第你講我第第第一份,第理講哦第第第一份,9,2
152,第一份咧係唔係喺喺個啊餐館做做,第一份囖係唔係喺喺個啊餐館做做,15,1
153,做啊亦都係洗下碟啊嗰啲嘢囉主要係哈,做啊譯多係使下碟啊嗰啲嘢囉主要係蝦,17,4
154,嗰個係第一份嗰時主要係十,嗰個係第一分嗰時朝係十,12,3
155,應該係十唔知係咪十四定十應該係十六歲啊,應該係十唔知係咪十四定十應該係十六歲啊,19,0
156,十六歲係第一份工,十六歲係第一份工,8,0
157,但係嗰個當然係咧嗰時我仲係返緊學噶嘛係囉,但係嗰個當然係哩朵時我仲係返緊學歌马係囖,20,5
158,跟住咧就,跟住哩就,4,1
160,你講嚟講咧就會係,李講離講嘞就會係,8,3
161,畢咗業就,筆咗葉就,4,2
162,哦係,第,2,2
163,係走去賣嗰啲影印機,係走去賣嗰啲影印機,9,0
164,哈,大,1,1
165,係賣影印機同埋嗰啲啲嗰啲囉哈,第賣影印機同賣嗰啲啲嗰啲囖下,14,4
166,可能都轉咗都幾次噶而家但係都做咗差唔多十年了,朵能多轉咗啲幾次嘅而家但係多做咗差唔多十年,22,6
167,唔其實咁嘅我就係賣影印機咧跟住就走去做啲咩嘢咧,哋離實噉嘅哦就喺賣影印機囖跟住就走去做啲咩嘢U,23,7
168,賣影印機,賣影印機,4,0
170,跟住,跟住,2,0
171,跟住咧,跟住啊哦,3,2
172,跟住做咗另一個咧係賣嗰啲,跟住做咗另外一個哩係賣嗰啲,12,2
173,唔知你聽過未你聽過未,唔知理聽個未李聽個未,10,4
175,咧,囉,1,1
176,你可能未聽過但係一定好大機會用過,李可浪未聽個大一定好大機會用過,16,5
177,主要係,主要係,3,0
178,佢哋賣嗰啲啊嗰啲,佢哋賣嗰啲啊嗰啲,8,0
179,啊啊嗰啲洗頭水啊護髮素咧就賣俾嘅,呀誒嗰啲洗頭水呀護發素囉就賣比嘅,16,6
181,咁我嗰度做咗差唔多六年,噉哦嗰度做咗差唔多六連,11,3
182,咁我跟住咧我個朋友,噉哦跟住誒哦個朋友,9,4
183,走咗去,走咗去,3,0
184,大家一齊喺係嗰時第一份工咧賣影印機咧,大家一齊喺係嗰次第一份工囉賣影印機嘞,18,3
185,佢啊走咗去做啊,女𠻺走咗去做啊,7,2
186,係一個,係一個,3,0
187,我跟住咧佢就啱啱咁巧就撞返,到跟住囉佢就啱啱咁橋就撞返,13,3
188,佢嘍我喂你,U漏哦威理,5,5
189,你有冇興趣做我個啊嗰啲咁嘅跟住我做咗佢,理有冇興趣做我個啊嗰啲噉嘅跟住我做咗去,19,3
190,我冇幾耐咧我就自己都咗走咗去做,哦冇幾來囖我就自己多咗走咗去做,15,4
191,做個做咗四五年度啦,做個做咗四五年度喇,9,1
192,跟住就走咗啦,因住就走咗喇,6,2
193,哈哈走過啦,打下走過喇,5,3
194,其實都跳過一二三四四五次度噶啦,所其實多跳過一二三四四五次到嘍啊,15,5
195,啊幾好啊哈都暫時,吖幾好吖下多站時,8,5
196,都啊都冇霖住轉轉,都吖多冇林住轉轉,8,3
197,哈,打,1,1
198,都,都,1,0
199,冇喎,倒喎,2,1
200,你真係冇,李真係冇喎,4,2
201,冇喎,倒喎,2,1
202,都係冇真係冇喎真係,都係冇真係冇喎真係,9,0
203,哎呀冇喎,啲吔冇喎,4,2
204,冇喎冇喎認真霖返起真係冇喎,倒喎到影親林返起真係冇喎,13,6
206,佢冇認真話啊阿仔你應該考慮做下呢啲冇喎佢完全都自己俾我,佢冇影真話呀阿仔理應該考慮做下依啲度喎U完全爹自己俾哦,27,8
207,啊決定想做咩㗎冇,呀決定想做咩誒啊到,8,4
208,冇冇逼冇冇逼過話你要做呢啲啊嗰啲啊呢啲啊哈,冇冇逼冇冇碧個話理要做依啲啊嗰啲啊依啲啊嚹,21,6
209,係咩,第咩,2,1
210,你你嘅爹哋媽咪係咪咁話唔洗啊女你要做呢啲啊係咪真係啊,理理嘅啲哋媽咪係咪噉話唔係啊裏理要做依啲啊第咪真係啊,26,9
211,係咪啊,第咪啊,3,1
212,係咪,搭咪,2,1
214,可能你讀到啊嘛係咪,朵浪李讀倒啊嘛弟咪,9,5
215,其實嗰個最緊要我記得我爹地媽咪話咧最緊要做乜都好你一定入到大學,带實嗰個最緊要哦記得哦爹爹媽咪話囖最跟要做乜都好理一定入到大學,31,7
216,我剩係記呢度啦我爹哋就話一定要入到大學㗎如果你剩係咁啊就,我淨係記利度啊哦爹哋就話一定要入到大學嘍如果理淨係噉U就,28,9
217,唔得㗎啦係咪咧,唔得呀里係咪理,7,3
218,嗰時搵唔到份工㗎啦呢啲嘢,以後嗰時搵唔到份工個阿依啲嘢,12,5
219,主要係佢最大希望咧我入到大學咁就,主要係去最大希望爹我入倒大學噉就,16,4
220,咁啊得㗎啦,抌啊得嘅呀,5,3
221,係啊,第呀,2,2
222,係啊係啊係冇乜鬼嘢冇話一定要做呢啲嗰啲冇,第呀係啊第冇舞乜鬼嘢冇話一定要做依啲嗰啲冇,20,5
223,冇,倒,1,1
224,又冇喎我我成日都問我個仔喂阿仔你想做乜嘢啊佢話,又冇喎五成日啲問哦個仔喂啊仔理想做乜嘢呀佢話,23,7
225,唔知喎剩係都即係而家都十四歲啦都仲,唔知喎淨係都它𠻺而家啲十四歲喇哦爹仲,17,7
226,真係真係唔知啊,它係真唔知啊,7,2
227,咁啊睇下到時睇下讀點啊,咁啊睇下到時睇下讀點啊,11,0
228,咁就個女都都唔知啊,抌就個旅爹爹唔知啊,9,4
229,其實我女好笑啊我女成日都話我想做好似媽咪咁,佢射哦裏好笑舞裏成日啲話哦想做好U媽咪噉,21,11
230,因為媽咪唔洗做嘢,因為媽咪唔使做嘢,8,1
231,佢成日都話想做媽咪,佢成日啲話想做媽咪,9,1
232,係唔洗做嘢啊嘛幾好啊哇我想做媽咪咁幾好喎,喺唔駛做嘢啊嗎幾好啊嚹哦想做媽咪敢哋好喎,20,7
233,係喎我想做媽咪咁喎,係喎五上做媽咪咁喎啞,9,3
234,成日冇唔記得媽咪曾經都有,哦成日唔好唔記得媽咪多親經多有,12,6
235,嗰排都有有嘢做噶嘛係係近排十年冇咋嘛,嗰排多有有嘢做她马係係近利十連冇他马,18,7
236,哈呢十十年冇哈,第哩實十連舞啊下,7,7
237,係啊哈差唔多十年啦,第呀特參唔十連啊,9,7
238,哈哈啱好嗰排,打特啱哦嗰牌,6,4
239,好似話係十年啊二千年度佢就冇做嘢啦,倒似話係𠻺十連U二千年到佢就冇做嘢啊,17,6
241,哇,打,1,1
242,係啦咁,第嵐噉,3,3
243,啦咁講我覺得對嗰個個個小朋友咧就好嘅,𠻺噉講我覺得對嗰個個個小朋友啊就好嘅,18,3
244,係好啲嘅如果,係好啲嘅如果,6,0
245,其中一個咧就唔洗返工啊,其中一個囖就唔使返工呀,11,3
246,湊大佢咧我覺得通常嗰啲細路咧就點都,臭大女爹哦覺得通常嗰啲細路就嘞就點爹,17,7
247,未必咁容易變壞,未必咁容易變壞,7,0
248,係咪,第咪,2,1
250,但係,但係,2,0
251,睇下啱我我知道好多人,睇吓啱U午哦知道好多人,10,4
252,都唔係囉知道好多人都係兩公婆出去做嘢啊咁,爹唔係囉之度好多人啲係兩公婆出去做嘢啊噉,20,5
253,正式嚟講我覺得會對嗰啲仔女好啲,正識離講我覺得可UU對嗰啲仔U好啲,15,6
254,哈但係,U但係,3,1
255,係囉,第囉,2,1
256,但係我知道好多人都係佢爹哋媽咪出去做嘢啊咁就,彈哦知道好多人啲係女爹哋媽咪出去做嘢啊噉就,22,6
257,亦都要朋友啊啊嗰啲嘢啊,譯多小朋友啊啊嗰啲嘢啊,11,3
258,就係起碼都唔洗做嘢啦暫時,就係起碼爹唔使做嘢啦暫時,12,2
259,將嚟,張來,2,2
261,哇如果中咗咁啊,嘩如果中咗六四九噉唔,7,6
262,啊如果中咗我真係分分鐘唔做嘢噶啦老實講,呀如果眾六四狗哦他𠻺分分鍾唔做嘢喎阿老實講,19,11
263,真係㗎如果但係唔係咁講可能會但係就,真係嘍如果但係唔係抌講可能會但係就,17,2
264,冇咁大壓力囉,冇咁大咬力囉,6,1
265,同埋做又得唔做又得,凍埋做得唔做得,9,3
267,但係咧我覺得亦都係而家我又唔係,但係U哦覺得翼啲係而家哦哋又唔係,15,6
268,又唔可以話老啦哈,又唔可以話佬喇吓,8,3
269,亦都唔好話後生但係我覺得,譯啲唔可話後閂彈哦覺得,12,7
270,如果你叫我係,如果理叫哦係,6,2
271,日日都屋企啊呢啲嘢啦雖然譬如話唔洗,日日都屋企啊依啲嘢喇歲然譬如話唔使,17,4
272,大把錢啊呢度但係我都未必,大把錢啊依度大哦啲未必,12,5
273,未試過啊但係未必,地試過啊大未必,8,3
274,可能都會頂唔順啊過一排就都要都要做啲嘢但係,朵浪度會頂唔信啊過一派就U遇都唔少多要做啲嘢大,21,12
275,但係未試過咁未試過可以日日喺屋企,但係未試過噉哋試過可以日日喺屋企,16,2
276,哈,大,1,1
277,啊反而冇喎,單然冇喎,5,3
278,可以冇喎我唔知我,可以冇喎哦唔知哦,8,2
279,係佢兩個係好聽話我都承認係真係好聽話兩個真係好聽話,第女兩個係好聽話我都成形弟真係好聽話兩個真係好聽話,25,5
280,但係我覺得又冇喎冇話反而我覺得我哋有時唔夠嚴啊真,但係哦覺得又冇喎冇話蛋而哦覺得哦哋有時唔夠炎啊真,24,5
281,係個個得我亦都唔想同我個仔女撞得咁拫,第個個U哦翼多唔想同哦個仔U撞得咁恆,18,8
282,因為我覺得有時你,哇𠻺哦覺得有時理,8,4
283,撞得咁拫更加佢個咧你同佢撞得太拫噶話咧可能佢會,撞得咁恆更加去個嘞理同去撞得太恆嘍話U可浪佢會,23,9
284,佢會佢會直程哇直程你啊,女會女會直程嘩直程理啊,11,4
285,唔睬你,唔睬理,3,1
286,你講乜都冇啊爹哋,去講乜都冇呀爹哋,8,2
287,嗰陣你咁你可能第日大咗直程冇嗰個,朵弹你抌你可浪第日大咗直程冇嗰個,16,4
288,所以都盡量都費事話佢咁多,朵意啲盡量多費時話話佢咁多,12,6
290,但係佢哋都都都幾聽話囉我亦都唔知係咪因為,大佢哋多爹自幾聽話囖哦譯多唔知係咪因為,20,9
291,佢出世到而家我個太太屋企咧,女出細就而家哦個太太屋企嘞,13,5
292,就變咗我個我個屋企就比較唔知會唔會好啲,就變咗哦個哦個屋企就比較唔知會唔U好啲,19,3
293,亦都可能嗰啲係些少生出嘅,亦啲可忘個啲係些少生出嘅,12,3
294,耐都見到啲朋友啊啲親戚咧,耐多見倒有啲朋友啊啲親U囖,12,5
295,可能嗰啲仔女係,可浪嗰啲仔區係,7,2
296,係係比較係,係係比較係,5,0
297,唔知點講啊唔好話曳,唔知點講呀唔好話喂,9,2
298,但係係,但係係,3,0
299,會會見到係難搞啲囉哈哈,會會見倒係欄搞啲呵嚹,11,5
300,哈哈,打特,2,2
301,唔知好唔好啊,唔知好唔好啊,6,0
302,將嚟先知真係會唔會好唔好啊,張來先知它係會唔會好冇下,13,6
303,但係我冇認真唔即係唔唔反而我覺得對佢唔夠嚴啊,大哦冇影真唔它𠻺哦五反哦覺得對會唔救炎啊,22,13
304,我覺得真係要對佢真係啲但係算啦,哦覺得真係要對去真係啲打係算喇,15,4
305,十四歲囉都,十四歲囉啲,5,1
306,佢兩個都係啊佢哋兩個冇乜嘢㗎係啊,佢兩個啲第啊佢哋兩個冇乜嘢啊係啊,16,3
307,係啊通常通常,第啊東常東常,6,3
308,我覺得佢哋兩個可能有啲會蝕底啊真啊,哦覺得去兩個可U有啲會節抵啊真啊,17,6
309,我覺得係啊驚啊蝕底啊好似有時咧我見到,哦覺得係啊驚呀蝕抵呀倒似有時U哦見倒,18,8
312,就可能喔仔都好啲啦即係都好啲啦,就可U我仔都好啲啦姐𠻺都好啲啦,15,4
313,但係有時見到啊咧好似,大有時見倒呀嘞好次,10,6
314,乜乜都讓個晒人哋先啊,乜乜多樣個細人哋先呀,10,4
315,呢啲嘢啊就去,哎啲嘢呀就去,6,2
316,永遠都係嘅,永遠爹係嘅,5,1
317,好似好似有啲細路仔係第一個沖出去就唔會嘅,倒次好次有啲細路仔係第一個沖出去去就唔會嘅,20,4
318,佢會等到個個人沖曬出去啊譬如有,佢會弹到個個人沖晒出去呀譬如女有,15,4
319,有有攞啊可能佢分分鐘個個都攞曬啊佢會執最尾嗰個嘅係咪先,有有攞呀可浪佢分分鐘個個啲攞晒啊女會執住最尾嗰個啊係咪先,27,7
320,佢就係嗰個性格囉但係,佢就係嗰個性格囖但係,10,1
322,同埋我都有時叫佢覺得喂你唔可以咁噶喎係咪先你唔好,動賣我啲有時叫去覺得得理唔可以噉個喎係咪先理唔好,24,9
323,唔係蝕唔蝕底你要比較,唔係蝕唔蝕抵理要比較,10,2
324,做人唔好咁怕醜啊,做人唔好咁怕醜呀,8,1
325,佢係好怕醜好啊呢啲嘢咁啊變咗我覺得有好有唔好,佢係好怕醜好啊依啲嘢抌啊變咗哦覺得有好有唔好,22,3
326,但係就,大就,3,2
327,都都盡量,读巫盡量,4,2
328,盡量佢少少囉盡量都有時,盡量佢少少囖盡量多有時,11,2
329,哈,打,1,1
330,但係啊你都見到好乖啊,但係𠻺理多見到好乖啊,10,3
331,係咩,第咩,2,1
332,佢哋係啊佢哋兩個係哈比較,女哋係啊佢哋兩個係特哋教,12,4
333,唔知係咪細個嗰時咧我都,唔知係咪細個嗰時U哦爹,11,3
334,整下整下融曬添,整下整下囉容晒添,7,3
335,好啊,倒呀,2,2
336,唔該,唔該,2,0
337,唔知係咪細個嗰時,唔知咪細個嗰時,8,1
339,細個嗰時咧我記得嗰時我我同我女我我同我,第個嗰時哩哦幾得嗰時美同喎哦裏哦同哦哦同哦,19,14
340,就,就,1,0
341,你睇佢出世啦,係睇佢出細啦,6,2
342,即係對都幾嚴噶,遮係對U幾鹽嘅,7,4
343,直程,但佢靜,2,3
344,好多人都好多朋友啊都而家都咁講啊,倒多人度好多朋友啊啲而家多噉講啊,16,5
345,細個嗰時個仔係哇係好嘅,第個嗰時個仔係嘩UUU係好嘅,11,5
346,係有啲有時真係見到佢咧就話,係有啲有時它係見倒女囉就嘩,13,5
347,咁嘅佢哋直程係好,抌嘅佢哋直程係好,8,1
348,好好噶,好好個,3,1
349,咁我哋都對佢好嚴咁啊而家就好多朋友都見到講哇細個嗰時啊咁,抌哦哋多對去好嚴抌啊而家就好多朋友多見到講嘩諦個嗰時啊噉,28,9
350,而家係咪,而家弟咪,4,1
351,唔知係咪我哋真係嗰時唔係打佢但係但係成日都罰佢囉,唔知係咪哦哋擦係嗰時唔係打去但係但係成日啲浮去囖,24,7
352,因為嗰時真係哇好,因為嗰時真係嘩好,8,1
353,同埋都好犀利啊細個嗰時我記得佢,同賣多好犀利啊細個嗰時哦記得女,15,4
354,但係佢而家佢唔知係咪,但係而家去唔知係咪,10,2
355,唔知係咪我哋細嗰時,唔知係咪哦哋細嗰時,9,1
356,比較,比較,2,0
357,啲,啲,1,0
358,咁啊而家就,噉啊而家就,5,1
359,佢真係我最記得細個嗰時真係哇佢,去真係哦最記得細個嗰時咋係嘩去,15,5
360,佢都啱啱近嚟嗰個,佢都啱啱近離嗰個,8,1
361,個嚟咗啊嘛,個離咗啊马,5,2
362,我最記得呢係好細啦幾歲啦兩三歲完全唔識性嘅,哦最記得依係好細拉幾歲啦兩三歲完全唔識性嘅,21,3
363,我咧去嗰個叫咧即係好鬼死好笑啊,哦囖佢嗰個叫囖遮係好鬼死好笑啊,15,5
364,咁我咧霖返起咧大家差唔多噶,抌哦囉林返起囖大家差唔多啊,13,6
365,哇記得嗰時咧唔知點解喎我仔都會成日走埋嗰度咧,嘩得得個時囖唔知點解喎哦仔度會成日走埋嗰度嘞,22,7
366,搲佢塊面喎,搲塊面喎,5,1
367,哇搲到冚唪唥,嘩搲到扻白,6,4
368,哇好似俾貓冚唪唥就全部都係血啊,嘩倒次俾媽扻扮就全部多係血啊,15,8
369,搲到係咁損曬啊塊面咧直程咧,搲度係噉損晒啊塊面啊直程啊,13,5
370,總之走埋去就搲佢,總之走埋去就搲佢,8,0
371,跟住佢就搲笑死我,跟煮去就嘢笑死哦,8,4
372,搲到佢咧直程一直係咁搲,得到去爹要字女就喺度搲,11,9
373,佢周圍搲,女周圍搲,4,1
374,我記得我嗰個,哦記得哦嗰個,6,2
375,我嗰個啊我嗰個啊嗰個唔係我個個表姐咧表姐夫咧,哦嗰個啊哦嗰個啊嗰個唔係哦個個表姐囖表嘢夫嘞,22,6
376,佢就話哇你個仔啊咁曳嘅直接,女就話打理個仔呀惦曳嘅直接,13,5
377,即係,遮係,2,1
378,我話係喎即係即係搲得閒搲佢細個佢就咁啦,嘩係喎他係好啫係搲得閒搲女細個就噉嚹,19,9
379,我我記得嗰時咧,五哦記得嗰時嘞,7,3
380,佢嗰時初初咧未入,佢嗰時初初囖未入,8,1
381,未如咧就去啦,未入囉就去啦,6,2
382,嗰時,嗰時,2,0
383,咁啊跟住夠大咧入咧,噉啊跟住救大囖入嘞,9,4
384,佢嗰時話去佢喺嗰個啊,去嗰時哇去去係嗰個啊,10,4
385,就我見到佢咧嗰時咧哇我見到佢咧,就哦見到佢爹嗰時就嘩哦見到女囖,15,7
386,哇係咁,嘩係噉,3,2
387,哇大嗰個細路仔係咁哇,嘩大嗰個細路仔係噉嘩,10,3
388,係咁見到佢係咁打係咁哇,係噉見到去係咁大係噉嘩,11,5
