NUM,EXPECTED,C3M12A_qwerty,# characters,edit distance
111,不過因為我哋係我哋要唱個陣時先我會見到,不過因為我哋係我哋要唱個陣時先我會見到,19,0
112,係,係,1,0
113,我去係去個唱歌咁我淨係知道我啲同學嗰啲人,我去係去個唱歌咁我淨係知度我啲同學嗰啲人,20,1
117,有時因為香港嗰度係,有時因為香港嗰度係,9,0
118,係有啦,係有啦,3,0
119,有好多唔同嘅嘢,有好多唔同嘅嘢,7,0
120,我兩個都仲鐘意,我兩個都仲鍾意,7,1
121,香港都一樣,香港都一樣,5,0
122,有啲好唔同嘅不過好我鍾意,有啲好唔同嘅不過好我鍾意,12,0
125,唔知唔知,唔知唔知,4,0
126,未,未,1,0
127,有,有,1,0
128,好少,好少,2,0
130,我睇好多嗰啲咁,我睇好多嗰啲咁,7,0
132,我冇一個好鍾意嘅,我冇一個好鍾意嘅,8,0
133,睇完,睇完,2,0
134,我講唔到,我講唔到,4,0
135,冇,冇,1,0
136,唔知,唔知,2,0
137,有,有,1,0
138,我覺得睇個快啲,我覺得睇個快啲,7,0
139,我去我鍾意去,我去我鍾意去,6,0
140,係,係,1,0
141,唔知,唔知,2,0
142,我個因為會出淨係有不過已經個,我個因為會出淨係有不過已經個,14,0
146,冇咁,冇咁,2,0
147,冇,冇,1,0
148,四歲或者如果你講緊係三歲,四歲或者如果你講緊係三歲,12,0
149,少少啫,少少啫,3,0
150,我唔記得呀,我唔記得吖,5,1
151,去跟七,去跟七,3,0
153,我想去不過如果我因為要如果唔到我可以就咁因為我個有,我想去不過如果我因為要如果唔到我可以就咁因為我個有,25,0
154,我諗佢哋會,咁你啲朋友呢佢哋會多掃去邊㗎,5,11
157,有不過我唔去覺得太多錢,有不過我唔去覺得太多錢,11,0
158,有時依家唔去咁多不過鍾意去,有時依家唔去咁多不過鍾意去,13,0
161,我要去,我要去,3,0
164,有時好慢我覺得香港嗰個快啲,有時好慢我覺得香港嗰個快啲,13,0
165,香港嗰個冇唔知點解不過好少我未聽過有,香港嗰個冇唔知點解不過好少我未挺過有,18,1
166,有時啫,有時啫,3,0
167,我唔記得啦,我唔記得啦,5,0
168,三十分鐘,三十分鐘,4,0
169,自己搭係有我陪媽咪去落去上去有時陪媽咪有時陪爹哋有時自己有時陪我朋友,自己搭係有我陪媽咪去落去上去有時陪媽咪有時陪爹哋有時自己有時陪我朋友,34,0
172,係,係,1,0
173,爹啲媽咪有時如果佢哋唔係到我就問姐姐或者哥哥,爹啲媽咪有時如果佢哋唔係到我就問者姐或者歌歌,22,3
178,真係唔知,真係唔知,4,0
180,我唔知,我唔知,3,0
182,我會殺,我會殺,3,0
183,或者我會攞出去,或者我會攞出去,7,0
184,係係大家係大家嘅,係係大家係大家嘅,8,0
189,有時,有時,2,0
190,我諗我會悶,我淋我會悶,5,1
191,冇真係冇如果有我就咁,冇真係冇如果有我就咁,10,0
193,我鍾意或者,我鍾意或者,5,0
194,嗰啲,嗰啲,2,0
195,碗食,碗食,2,0
196,姐姐鍾意我唔知哥哥,這姐中意我唔知歌歌,9,4
200,要學嘅,要學嘅,3,0
201,唔係咁多,唔係咁多,4,0
202,少少啫,少少啫,3,0
203,七點六點幾,七點六點几,5,1
204,有時媽咪起身係或者我自己,有時媽咪起身係或者我自己,12,0
205,我唔知我未我唔係咁多,我唔知我未我唔係咁多,10,0
207,有時,有時,2,0
209,有時啫,有時啫,3,0
210,有時係,咁你記唔記得佢哋講過啲咩,3,12
213,我聽緊,我聽緊,3,0
214,有時係我哥哥嗰啲中文嗰啲歌,有時係我歌哥嗰啲中文嗰啲歌,13,1
215,唔知,唔知,2,0
216,冇,冇,1,0
217,我唔知因為好少啫,我唔知因為好少啫,8,0
218,冇所謂啫,冇所謂啫,4,0
220,就咁有就咁嗰啲嘢,就咁有就咁嗰啲嘢,8,0
221,冇,冇,1,0
222,冇所謂啫,你想唔想要一部吖,4,8
223,冇,冇,1,0
224,係我哋一齊用嘅,係我哋一齊用嘅,7,0
227,冇,冇,1,0
231,好耐冇用嘅,好耐冇用嘅,5,0
232,有,有,1,0
233,嗰啲,嗰啲,2,0
238,不過我哋仲有好多,不過我哋仲有好多,8,0
239,以前我依家唔記得咗因為好耐冇用,以前我依家唔記得咗因為好耐冇用,15,0
240,鍾意而家嗰啲,鍾意而家嗰啲,6,0
241,我覺得有啲快啲不過有啲都慢啲,我覺得有啲快啲不過有啲都慢啲,14,0
244,唔同啲,唔同啲,3,0
245,細,細,1,0
247,唔知我哋會去跟住跟,唔知我哋會去跟住跟,9,0
248,去跟住,去跟住,3,0
250,聽日,挺日,2,1
251,佢已經係佢喺嗰度而家,佢已經係佢喺嗰度而家,10,0
252,好唔同喺依度佢唔喺依度,好唔同喺依度佢唔喺依度,11,0
253,唔知,唔知,2,0
254,姐姐係二零零二,這姐係二零零易,7,2
255,哥哥係三月二零零零零,歌哥係三月二零零零零,10,1
256,三月號二零零四,三月號二零零四,7,0
258,有時會我哋三個一齊以前係,有時會我哋三個一齊以前係,12,0
259,我唔記得咗太耐,我唔記得咗太耐,7,0
260,我未試過自己,我未試過自己,6,0
261,冇所謂啫,冇所謂啫,4,0
262,我唔記得咗啦,我唔記得咗啦,6,0
264,生果嗰啲鍾意芒果,生果嗰啲中意忙果,8,2
267,我真係冇所謂啫,我真係冇所謂啫,7,0
268,奶跟住水有時飲茶啫,奶跟住水有時飲茶啫,9,0
269,有啲茶鍾意有啲唔係咁鍾意,有啲茶鍾意有啲唔係咁鍾意,12,0
270,有啲苦有啲淡啲有啲甜,有啲苦有啲淡啲有啲甜,10,0
271,我冇所謂,我冇所謂,4,0
273,唔知,唔知,2,0
275,有嗰啲嘢就咁搵下要搵下因為有時唔知道食咩,有嗰啲嘢就咁揾下要搵下因為有時唔知度食咩,20,2
276,不過耐啲要整耐啲,不過耐啲要整耐啲,8,0
280,整牛肉,整牛肉,3,0
282,要洗碗,要洗碗,3,0
283,有時佢哋問果陣時會,有時佢哋問果陣時會,9,0
284,有時會摺衫果啲嘢,有時會接三果啲嘢,8,2
285,冇所謂啫,冇所謂啫,4,0
287,校服嘅,校復嘅,3,1
288,有時,油時,2,1
290,唔記得嘅,唔記得嘅,4,0
291,唔記得,唔記得,3,0
292,有點唔明白嘅,有點唔明白嘅,6,0
293,有時,有時,2,0
294,唔知,唔知,2,0
295,兩個都講嘅,兩個都講嘅,5,0
Total CER: 90/1357=0.07,,,,
