NUM,EXPECTED,C2F22A_qwerty,# characters,edit distance
59,樂樂我哋未去過,U落我哋未去個,7,3
60,去咗一次因為佢去咗,去咗一次音為佢去咗,9,1
62,嗰個,嗰個,2,0
63,我未去過,我未去個,4,1
64,原本,原本,2,0
65,我個爹哋同媽咪兩個喺呢度讀大學㗎嘛所以,我個爹爹同媽咪兩個喺利度讀大學𠺢嗎所以,19,4
66,讀完又喺香港結咗婚又返返嚟囉,讀完又喺香港結咗婚又返返來囖,14,2
67,我諗呢度,我林U度,4,2
68,佢哋想,佢哋想,3,0
69,可能多啲機會做工嗰啲嘢,可U多啲機會做工嗰啲嘢,11,1
70,吓又喺呢度讀書所以,下又喺利度讀書所以,9,2
71,佢喺呢度移民咗囉,佢喺利度移民咗囉,8,1
72,有啲,有啲,2,0
79,我爹哋喺呢度,哦爹哋喺利度,6,2
80,讀書嗰陣時佢話,讀書趕時佢話,7,2
81,嗰陣時因為又唔唔係好多錢㗎嘛,趕時音為又唔唔係好多錢柑嗎,14,5
82,嗰陣時係嫲嫲話,趕時係嫲嫲話,7,2
83,有你啲錢你可以飛過去,有利啲錢你可以飛個去,10,2
84,喺,还,1,1
85,所以嗰陣時佢讀書嗰陣,所以趕時佢讀書趕,10,4
86,佢又做咗兩份工,佢又做咗兩份工,7,0
87,佢讀咗,佢讀咗,3,0
88,掘掘地,掘掘地,3,0
90,所以讀完書呢佢,所以讀完書囉佢,7,1
91,做咗工係有啲,做咗公係有啲,6,1
92,又,又,1,0
93,又做有份工係個,又做有份工係啊,7,1
94,係個茶茶樓係個,係呀搽搽樓係呀,7,4
95,法國,發角,2,2
96,係佢做咗個,係佢做咗嘅,5,1
97,廚,儲,1,1
98,廚嗰陣時,儲趕時,4,3
99,因為佢係個個,音為佢係U個,6,2
100,做工呢佢去咗,做工囉佢去咗,6,1
101,好多唔同嘅我記得佢,好多唔同個我記一佢,9,2
102,最最遠嗰個呢係,最最U嗰個囖係,7,2
103,我哋,我哋,2,0
104,又好多幅相你見到係,有好多幅相理見倒係,9,3
106,嗰陣時,哥𠻺時,3,2
107,着咗啲衫就點樣,著咗啲衫袖點樣,7,2
110,我個媽咪喺,哦個媽咪喺,5,1
111,香港嗰陣時佢,香港趕時佢,6,2
112,唔係同佢個,唔係同佢嘅,5,1
113,親,親,1,0
115,住係佢係同佢個,住係佢係同佢個,7,0
116,舅父住嘅所以,扣父住嘅所意,6,2
117,我個媽咪啲故事,我個媽咪啲故事,7,0
118,故事,姑士,2,2
119,係多數係,係多數係,4,0
120,佢,佢,1,0
121,佢細個嗰陣時啲嘢,佢細個趕時啲嘢,8,2
122,佢個佢,佢個佢,3,0
123,舅父,扣父,2,1
125,我細個嗰陣時,我細個趕時,6,2
127,唔係啱啱移民咗因為我嗰陣時我家姐已經出咗世個咯個咯都出咗世所以都已經大,唔係啱啱移民咗音為我趕時我家姐已經出咗世哦囖個囖都出咗細所以都已經大,35,7
128,六七年㗎喇我諗,六七連個呀我林,7,4
129,我媽咪喺,我媽咪喺,4,0
130,個,個,1,0
131,做工嘅,做工嘅,3,0
132,我諗未,我林未,3,1
133,我哋係士嘉堡住嗰陣時呢,我哋喺士家寶住趕時囖,11,6
134,佢成日有個係,佢成日有個係,6,0
135,因為佢係對面㗎嘛,音為佢係對面𠺢嗎,8,3
136,佢諗住接,佢林住接,4,1
137,我家姐放放學嗰陣時呢佢諗住接佢又佢唔想帶埋我因為太麻煩因為又要執嘢又盛所以佢佢諗住五分鐘嘅係一走過去又走返嚟又得㗎喇,我家姐放放學趕時囖佢林住接佢又佢唔想戴埋我音為太麻煩音為又要執嘢又盛所意佢佢林住唔分鐘嘅係一走個去又走返來又得啊啊,58,14
138,所以佢留咗我喺屋企好細㗎嗰陣時,所以佢留咗我喺屋企好細個趕時,15,3
139,噉樣㗎,啤啤咁樣呀,3,4
140,到,到,1,0
141,啱啱呢,啱啱囉,3,1
142,有,有,1,0
143,走走走火警喎,走走火警喎,6,1
144,所以出佢出咗,所以出佢出坐,6,1
145,個又接咗我嘅,個U撻文又接咗我嘅,6,3
146,家姐呢嗰陣時嗰個,家姐爹趕時嗰個,8,3
147,個個出嗮嚟個㗎因為走火警所以,個個出晒離架呀撻文㗎音為走火警所以,14,7
148,佢佢話啊好驚啊因為佢驚嗰啲,佢佢話啊好驚啊音為佢經個啲,13,3
150,搵到哎吔點解留咗個喺屋企噉㗎,搵倒哎吔點解留咗個啤啤还屋企噉㗎,14,4
151,都都成日,刀都成日,4,1
152,都記得嗰個故事嘅,都記得嗰個故事嘅,8,0
153,有有一次,有有一次,4,0
154,有一次係好似係,有一次係好次係,7,1
155,噉樣,咁樣,2,1
157,佢話震得咁多呢佢斬緊啲,佢話震得咁多哩佢斬緊哩,11,2
158,啲肉呢啲肉飛飛快飛嗮飛嗮,啲肉哩啲肉飛飛塊飛晒飛晒,12,4
159,嗰啲係嗰啲故事係我唔係自己記得㗎但係佢佢哋講㗎咋嘛,嗰啲係嗰啲故事係我唔係自己記得嘍但係佢佢哋講個針马,25,4
160,傳統,轉桶,2,2
162,我哋都有嘅唔唔唔係唔係,我哋都有𠸏唔唔唔係唔係,11,1
164,嗰啲,嗰啲,2,0
165,嗰啲,嗰啲,2,0
167,食,食,1,0
168,蘿蔔糕年糕,蘿百歌連歌,5,4
169,月餅,月餅,2,0
170,嗰啲都做嘅但係,嗰啲都做嘅但係,7,0
172,因為我哋而家個個大嗮呢又,音為我哋而家個個大晒囖又,12,3
173,我家姐,我家姐,3,0
174,同哥哥喺度第度住所以,同哥歌喺度第度住所以,10,1
175,多數啲係,多數啲係,4,0
176,做聖誕節,做聖誕節,4,0
177,我哋個個返嚟,我哋個個返來,6,1
178,一齊食嘢都係嚟食嘢,一齊食嘢都係嚟食嘢,9,0
179,嗰啲囉,嗰啲囉,3,0
180,聖誕節,聖誕節,3,0
181,我哋會擺擺嗮啲,我哋會擺擺晒啲,7,1
182,個樹啊啲啊,個樹呀啲呀,5,2
183,我諗我哋因為而家大啲呢冇,我飲我哋音為而家大啲囖冇,12,3
184,冇做咁多㗎因為又覺得個個都走嗮唔喺度所以,冇做咁多架音慧又覺得個個都走晒唔喺度所以,20,4
185,生日都,生日多,3,1
186,都多數會做個生日會嘅,啲多數會做個山日會𠸏,10,3
187,我記得有每年都你都去過嘅,我記一有每連姐理都去個嘅,12,5
188,有佢啲相嘅,有佢啲相嘅,5,0
189,年年都都多數會有,連U爹啲多數會有,8,4
190,請啲朋友返嚟做生日,請啲朋友返來做生日,9,1
191,生日會,生日會,3,0
192,但係我諗,但係我臉,4,1
193,有時我我哥哥,有時我我歌哥,6,1
194,我叫佢樂樂佢佢生日嗰陣時係太多細路佢哋走嚟走去又,我叫佢U落佢佢生日趕時係太多細路佢哋走來U去又,24,6
195,整爛啲嘢啦所以,整爛啲嘢啦所以,7,0
196,遲啲唔唔係好想請佢哋返嚟囉,遲啲唔唔係好想請佢哋返來囖,13,2
199,我諗,我林,2,1
200,夏天我哋,夏天我哋,4,0
201,因為爹哋佢揸,音為爹爹佢揸,6,2
202,車揸耐車呢,車揸袋車嘞,5,2
203,都都幾佢嘅所以我哋我記得,爹自幾佢嘅所以我哋我記得,12,2
204,去,去,1,0
207,出去玩下呢我哋,出去玩下囖我哋,7,1
208,唔會年年但係,唔會連扇但係,6,2
209,我嗰啲呢我記得嘅又去咗,我嗰啲囉我記一嘅又去咗,11,2
210,同呢個,同理個,3,1
211,又好多咪過去紐約又,又好多未個去扭約又,9,3
213,我哋個,我哋啊,3,1
214,係,係,1,0
215,細個嗰陣時,細個趕時,5,2
216,都有吓,都有下,3,1
217,我,我,1,0
218,我細個嗰陣時呢我去咗個個學校係係個,我細個趕時囖我去咗個個學校係係啊,17,4
219,基督個,基督個,3,0
220,所以我諗嗰個學校係,所以我林嗰個學校係,9,1
221,多數係細啲嘅又嗰啲嗰啲朋友係成世都都都識嘅所以,多數係細啲嘅又嗰啲嗰啲朋友係成細多爹爹識嘅所以,23,4
222,嗰啲朋友係,嗰啲朋友係,5,0
223,真係好,真係好,3,0
224,好,好,1,0
225,好近,好近,2,0
226,又嗰啲我哋個個大嗮都都仲仲識,又嗰啲我哋個個大晒多度仲仲識,14,3
227,都喺喺教會呢又係有啲朋友係,都还喺較會囖又係有啲朋友係,13,3
228,我細個嗰陣時,我細個趕時,6,2
229,都係一齊出世嘅又,啲係一齊出細嘅又,8,2
230,可能可能佢哋,可浪可浪佢哋,6,2
231,好細個嗰陣時去咗個教會所以嗰啲都係佢都識㗎,好細個趕時去咗個較會所以嗰啲姑係佢都識架,21,5
232,而家係係,而家係係,4,0
233,多數去食嘢㗎,多掃去食嘢個,6,2
234,食嘢又可能,食嘢又可浪,5,1
235,出去,出去,2,0
236,玩做運動,玩做運動,4,0
237,打,打,1,0
238,又細個嗰陣時,又細個趕時,6,2
240,睇戲,睇戲,2,0
241,有時去去去去去佢哋個屋嗰度可能瞓一晚瞓幾晚噉樣,有時去去去去去佢哋個屋嗰度可浪瞓一晚瞓几晚噉樣,23,2
242,我諗因為每個禮拜喺教會見到佢哋呢所以,我U音為每個禮U喺較會見到佢哋囖所以,18,5
243,嗰度都會有機會見到佢哋可能喺,嗰度多會有機會見倒佢哋可U喺,14,3
244,團契,團契,2,0
245,幫手一齊,幫手一齊,4,0
246,會,會,1,0
247,做啲團契啲嘢,做啲團契啲嘢,6,0
248,帶組,戴早,2,2
249,同呢所以我哋都會都會見嘅,同光瘦啊所以我哋多會啲會見嘅,12,5
250,同朋友,同朋友,3,0
251,又都係食嘢㗎,又多係食嘢嘅,6,2
252,有有,有有,2,0
253,有好好多係出去食嘢㗎因為啲人又,有好好多係出去食嘢個音為啲人又,15,2
254,有有錢所以,有有錢所以,5,0
255,係啊我都覺得好嘥錢嘅有時我我,係啊我都覺得好嘥錢嘍有時我我,14,1
256,我大學啲朋友呢嗰啲朋友,我大學啲朋友爹嗰啲朋友,11,1
257,因為我哋舊陣時係,音為我哋舊𠻺時係,8,2
258,好近一齊住㗎嘛所以,好近一齊住今马所以,9,2
259,嗰啲朋友可能,嗰啲朋友可浪,6,1
260,唔係一定要出去食嘢可以住嘢煮嘢,唔係一定要出去食嘢可以住嘢煮嘢,15,0
261,又一齊玩,又一齊玩,4,0
262,遊戲彈,遊戲U,3,1
263,彈彈結他噉樣,UU結呔噉樣,6,3
264,即係嗰啲唔使使咁多錢囉,遮係嗰啲唔使洗咁多錢囉,11,2
265,童年,同連,2,2
266,童年,同連,2,2
267,我諗,我林,2,1
268,我最記得啲嘢呢係,我最記得啲嘢爺係,8,1
269,係細小學啲朋友,係細小學啲朋友,7,0
270,放完學等緊,放完學等緊,5,0
271,等緊爹哋媽咪接我哋呢係,等緊爹哋媽咪接我哋囖係,11,1
272,同啲朋友做乜嘢因為,同啲朋友做咩嘢音為,9,2
273,我哋係個學校都冇嘢做嘅所以我最記得係同呢啲朋友可能換,我哋喺啊學校都冇嘢做𠸏所以我最記得係同哩啲朋友可浪換,26,5
274,換,換,1,0
276,又出去出去個個嗰度玩又,又出去出去個個啪嗰度玩又,11,1
277,爬樹啊又同啲,爬樹呀又同啲,6,1
278,松鼠唔係松鼠,松鼠唔係松鼠,6,0
279,嗰啲啲,嗰啲啲,3,0
280,蟲,蟲,1,0
281,玩啲蟲,玩啲蟲,3,0
282,喺喺嗰個學校呢我有好多啲,喺喺嗰個學校爹我有好多啲,12,1
284,記念,記唸,2,1
285,因為嗰啲嗰啲朋友係,音為嗰啲嗰啲朋友係,9,1
286,好細都已經識㗎,好細啲已經識個,7,2
287,所以又記得㗎喎啲嘢,所以又記得過啲嘢,9,2
288,又,又,1,0
289,又記得,又記得,3,0
290,我頭先話喺嗰啲,我頭先話喺嗰啲,7,0
292,出去玩因又又多數我哋會去嗰啲可以揸車嗰度唔係唔係好遠離開要要飛嗰啲囉因為嗰啲貴啲呢所以,出去玩音又又多數我哋會去嗰啲可以揸車嗰度唔係唔係好遠離開要要飛嗰啲囖音為嗰啲貴啲唔所以,43,4
293,我最記得係個揸車嗰陣時有啲,我最記得係個楂車趕時有啲,13,3
294,乜傾啲乜傾偈又,咩傾啲咩傾偈又,7,2
295,又仲,又仲,2,0
296,大啲嗰陣時同同爹哋媽咪傾啲咩嘢,大啲趕時同同爹爹媽咪傾啲咩嘢,15,3
298,噉我諗第三樣,唔我U第三樣,6,2
299,我記通,哦给通,3,2
300,通痛通童年,通痛通同連,5,2
301,我記得係,我記得係,4,0
302,啲時間喺個教會嗰度因為我,啲時間喺個較會嗰度音為我,12,2
303,我個爹哋係個牧師吖嘛所以,我個爹哋係個牧師吖嗎所以,12,1
304,夏天呢,夏天囉,3,1
305,我個媽咪返工嗰時又,我個媽咪返工嗰時又,9,0
306,冇人照顧我哋呢,冇恩照顧我哋囖,7,2
307,爹哋會有時帶我同我個哥哥上去教會又我哋會咩嘢都可以幫手都幫手㗎所以有時係剪嘢,爹哋會有時帶我同我個哥歌上去教會又我哋會咩嘢都可以幫手都幫手個所以有時係剪嘢,38,2
309,刨刨筆呢,刨刨筆U,4,1
310,要刨筆又,要刨筆又,4,0
311,影印啊嗰啲嘢乜乜都可以畀我哋做嘅都做得㗎,影印啊嗰啲嘢乜乜都可以俾我哋做嘅都做得嘍,20,2
312,喺教會要,喺教會要,4,0
313,每個禮拜會派,每個禮白會派,6,1
314,嗰啲秩序表所以,嗰啲U罪表所以,7,2
315,我哋會,我哋會,3,0
316,接啲秩序表嗰啲,接啲熱罪表嗰啲,7,2
317,即係我有好多時間喺個教會嗰度嘅所以,遮係我有好多時間喺個較會嗰度嘅所以,17,2
318,我好,我好,2,0
319,好多喺嗰度又,好多喺嗰度又,6,0
320,有時冇嘢做呢我同啲朋友,有時冇嘢做屋哦同啲朋友,11,2
321,禮拜禮拜日嗰陣時佢哋啲啲,禮拜禮拜日趕時佢哋啲啲,12,2
322,啲啲啲爹哋媽咪有自己啲呢我哋就玩下啲遊戲呢遊戲喺喺個教會嗰度又,啲啲啲爹哋媽咪有自己啲囉我哋就玩下啲遊戲嘞遊戲喺喺個較會嗰度又,31,3
323,乜都冇嘢做嘅,乜都冇嘢做嘅,6,0
324,好多都係我,好多啲係我,5,1
325,好啲嘅朋友係多數係中國人嘅但係,好啲嘅朋友係多數係終角人𠸏但係,15,3
326,但係嗰個學校唔係唔係,但係嗰個學校唔係唔係,10,0
327,多數唔係,多數唔係,4,0
328,大部分中國人係,大部份中國人係,7,1
329,所以,所以,2,0
330,我都有好多朋友唔係係係西人,我都有好多朋友唔係係係西人,13,0
331,人,人,1,0
334,但係因為我個嗰個教會係,但係音為我個嗰個較會係,11,2
335,係係個中中國,係係個鐘中國,6,1
336,個華人,個華人,3,0
337,個教會多數,個較會多數,5,1
338,教會啲朋友係中國人嘅我諗我唔係,教會啲朋友係中國人嘅我林我唔係,15,1
339,我大啲先先睇,我大啲先先睇,6,0
340,中學中學嗰陣時同大學呢先有多啲朋友可能我特登,中學忠學趕時同大學爹先有多啲朋友可浪我特燈,22,6
341,做,做,1,0
342,啲朋友唔係中國人,啲朋友唔係中國人,8,0
344,我諗我細個嗰陣時,我已我細個趕時,8,3
345,有嘅係,有嘅係,3,0
347,因為我因為我個嫲嫲煮嘢嘅,音為我音為我個嫲嫲煮嘢嘅,12,2
350,有細路仔嗰陣時你可能又好多嘢唔鍾意食㗎嘛但係,有細爐仔趕時理可浪有好多嘢唔鍾意食𠺢嗎但係,22,8
351,我媽咪,哦媽咪,3,1
352,佢成日話你唔可以喺個喺個,佢成日話理唔可以喺嘍喺嘍,12,3
353,食緊嘢嗰陣時同爺爺嫲嫲話喂好,食緊嘢趕時同爺爺嫲嫲話里好,14,3
354,唔好食啊因為,唔好食呀音慧,6,3
355,有啲有啲係,有啲有啲係,5,0
357,係,係,1,0
360,我諗唔,我林唔,3,1
361,嗰啲唔係,嗰啲唔係,4,0
363,唔係好,微係好,3,1
365,你唔可以做呢個,理唔可以做U個,7,2
366,唔可以做呢個係,唔可以做U個係,7,1
369,所以,所以,2,0
370,我諗我啲我,我淋我啲我,5,1
371,我個都係,我個啲係,4,1
372,都幾,爹幾,2,1
373,畀我好多位,俾我好多位,5,1
374,所以已經而家呢又大啲呢唔係好多啲,所以已經而家囖又大啲囉唔係好多啲,16,2
375,規矩,規U,2,1
376,我諗我我知有好多朋友佢哋佢哋嘅係,我飲我我知有好多朋友佢哋佢哋嘅係,16,1
377,都仲見,都痛見,3,1
378,都仲,都仲,2,0
379,當佢細路係,當佢細路係,5,0
380,好細嘅細路,好細嘅細路,5,0
381,所以佢哋有好多啲規矩畀佢哋但係我諗我個媽咪爹哋都係唔係好唔係噉樣囉所以我都好,所以佢哋有好多啲規舉比佢哋但係我飲我個媽咪爹哋都係唔係好唔係噉樣囖所以我都好,38,4
382,我諗細個嗰陣時,我淋細個趕時,7,3
383,要要要少少嚴㗎嘛但係而家呢,要要要少少鹽𠺢嗎但係而家囉,13,4
384,佢哋都,佢哋爹,3,1
385,有好畀我好多機會我我讀大學嗰陣時佢我媽咪都話哦你出去讀啊唔好喺多倫多嗰度住㗎噉我都我因為我係最細㗎嘛所以我入大學嗰陣時係會三個喺一一個時間個個都喺大學所以我入大學嗰陣時我少少擔心哦好多錢喎但係,有好俾我好多機會我我讀大學趕時佢麥我媽咪都話哦理出去讀呀唔好喺多輪多嗰度住𡃉噉我爹我音為我係最世𠺢嗎所以我入大學嗰陣時係會三個喺一一個時間個個啲喺大學所以我入大學趕時我我少少擔心U好多錢喎但係,96,18
386,我,我,1,0
387,決定去邊個大學嗰陣時呢,決定去邊個大學趕時囖,11,3
388,我媽咪真係,我媽咪真係,5,0
389,鼓勵,鼓麗,2,1
390,我鼓勵我你,我估勵我理,5,2
391,上去第度都可以嘅因為佢覺得我最細所以我真係個所以佢想我去第度,想去第度都可以嘅音為佢覺得我最細所以我真係個啤啤所以佢想我去弟度,30,5
392,讀書所以我自己可以學下我點住啊點煮嘢嗰啲嘢囉所以,讀書所以我自己可以學吓我點住啊點煮嘢嗰啲嘢囖所以,24,2
393,佢唔係好,佢唔係好,4,0
395,唔唔想我走嗰嗰個,唔唔想我走嗰嗰個,8,0
397,佢哋,佢哋,2,0
398,都唔係,唔唔係,3,1
399,唔係好,微係好,3,1
401,佢哋佢哋成日係覺得,佢哋佢哋成日係覺得,9,0
402,我哋最鍾意做嗰啲嘢就做囉唔係冇話哦你,我哋最鍾意做嗰啲嘢就做囖唔係冇話哦理,18,2
403,規定你啊哦你做個,規定理啊哦理做個,8,2
404,嗰啲嘢所以我,嗰啲嘢所以我,6,0
405,因為我大學讀咗社工嗰啲係,音為我大學讀咗社講嗰啲係,12,2
406,因為我覺得我會做好囉又我鍾意所以,音為我個得我會做好囖又我鍾意所以,16,3
407,我揀嗰科囉,我揀嗰科囉,5,0
408,我家姐都係佢轉科轉咗幾次㗎,我家姐都係佢轉科轉咗几似嘅,13,3
409,所以,所以,2,0
410,佢我個媽咪爹哋諗住幾時,佢我個媽咪爹爹林住幾時,11,2
411,幾時讀完㗎,幾時讀完啊,5,1
413,嗰啲,嗰啲,2,0
414,轉咗幾多次呢佢哋都好,轉咗幾多次囉佢哋都好,10,1
417,我哋想讀咩嘢佢哋,我哋想讀咩誒佢哋,8,1
418,你可以讀囉,你可以讀囉,5,0
423,有嘅我諗,有嘅我飲,4,1
424,而家啲細路仔因為,而家啲細路仔音咪,8,2
425,有咁多,有咁多,3,0
426,有啲電腦啲嘢又,有啲電好啲嘢又,7,1
427,嗰啲上網,嗰啲上網,4,0
428,所以佢哋,所以佢哋,4,0
430,佢哋,佢哋,2,0
431,嗰個,座個,2,1
432,個,個,1,0
433,係,係,1,0
434,有好多啲嘢都可以,有好多啲嘢都可以,8,0
435,好唔係好遠嘅好近嘅所以,好唔係好遠嘅好近嘅所以,11,0
436,你上網都搵到啲啲啲又,李上網啲搵倒啲啲啲又,10,3
437,所以,所以,2,0
438,噉啦又,噉喇又,3,1
439,有好嘢有好處又唔好處,有好嘢有好處又唔好處,10,0
440,所以我覺得,所以我覺得,5,0
441,你啲有啲而家啲細路,哎啲有啲而家啲細路,9,1
442,我諗佢哋嘅,我淋佢哋嘅,5,1
443,佢哋嘅耐性,佢哋嘅袋性,5,1
444,係短冇咁長,係短冇咁長,5,0
445,長耐性啊佢哋好容易,長例性呀佢哋好容意,9,3
452,有一個,有一個,3,0
453,一個大係,一個大係,4,0
454,我細個嗰陣時多數撇一啲,我細個趕時多素U一啲,11,4
455,啲家庭,啲家停,3,1
456,係都幾,係多幾,3,1
457,有個媽有個爹哋,有個媽有個爹爹,7,1
458,有幾多細路而家我諗,有幾多細路而家我諗,9,0
459,因為好多多啲人係離婚啊又,音為好多多啲人係離分啊又,12,2
460,可能唔結婚啊嗰啲,可浪唔結婚啊嗰啲,8,1
461,而家啲細路,而家啲細路,5,0
462,越長大,月長大,3,1
463,係,係,1,0
467,散咗個,散咗個,3,0
468,所以有嗰啲,所以有嗰啲,5,0
473,我諗都係,我林啲係,4,2
474,佢啲佢啲,佢啲佢啲,4,0
475,啲,啲,1,0
476,啲係,啲係,2,0
477,都係,爹係,2,1
478,大約一樣,大約一樣,4,0
481,佢哋可能覺得而家啲係,佢哋可浪鋸得而家啲係,10,2
482,哎吔有唔識用啲,哎吔又唔識用啲,7,1
483,因為,音咪,2,2
484,啲細路仔咁,啲細路仔咁,5,0
485,咁識你啲嘢所以,咁色利啲嘢所以,7,2
486,有可能嗰啲但係,有可浪嗰啲但係,7,1
487,我諗個,我淋個,3,1
488,嗰個,嗰個,2,0
489,有啲係,有啲係,3,0
490,係,係,1,0
494,嗰啲係一樣嘅,嗰啲係一樣嘅,6,0
496,我諗,我林,2,1
497,我諗,我林,2,1
498,因為我而家同啲,音為我而家同啲,7,1
501,做啲,做啲,2,0
502,大啲小學,大啲小學,4,0
503,細蚊仔,U蚊仔,3,1
504,唔係中學,唔係中學,4,0
506,我同喺個教會嗰度同佢哋,我同喺個較會嗰度同佢哋,11,1
507,等幫幫,等幫幫,3,0
508,個團團契,個團團契,4,0
509,又我覺得,又我個一,4,2
510,你啲細路佢哋都係幾,哎啲細路佢哋爹係幾,9,2
511,你識同佢哋,李識同佢哋,5,1
512,傾呢,傾嘞,2,1
513,就嘅,就嘅,2,0
514,又有啲大人,又有啲大人,5,0
515,都係,爹係,2,1
516,啲,啲,1,0
517,啲啲,啲啲,2,0
518,又佢哋識同佢哋傾呢,又佢哋識同佢哋傾嘞,9,1
519,識同佢哋講呢,識同佢哋講囖,6,1
520,就個喎,就個喎,3,0
521,啲而家啲細路同,啲而家啲細露同,7,1
522,我細嗰陣時,我細趕時,5,2
525,我諗係,我淋係,3,1
526,頭先我講咗嗰個,頭先我講咗嗰個,7,0
529,整咗個好,整咗個好,4,0
532,好似快啲噉樣因為你,好似快啲咁樣音為理,9,3
533,你乜都可以,李乜都可以,5,1
534,做嘅,做嘅,2,0
536,又,又,1,0
537,我諗而家啲細路可能因為,我林而家啲細路可U音慧,11,4
538,我個我個,我個我個,4,0
539,嗰陣時佢哋,趕時佢哋,5,2
540,移民過來係,移民個嚟係,5,2
541,真係冇錢㗎嘛所以,真係冇錢𠺢嗎所以,8,2
542,呢啲又,哎啲又,3,1
543,真係,真係,2,0
544,做工做到好辛苦,做工做到好辛苦,7,0
545,儲埋嗮啲錢,儲埋嗮啲錢,5,0
546,又,又,1,0
547,可能而家好,可浪而家好,5,1
548,好多錢又,好多錢又,4,0
549,佢哋自己啲細路可能唔,佢哋自己啲細路可U唔,10,1
550,知,支,1,1
551,佢哋做得,佢哋做得,4,0
552,幾辛苦所以,幾辛苦所以,5,0
553,呢啲細路啦而家,哎啲細路喇而家,7,2
555,佢哋,佢哋,2,0
558,佢哋唔,佢哋唔,3,0
559,可能唔知幾,可浪唔知幾,5,1
560,所以佢哋,所以佢哋,4,0
561,成日用錢,成日用錢,4,0
562,同使錢嗰個,同洗錢嗰哦,5,2
563,嗰個係,嗰個係,3,0
564,好唔同,好唔同,3,0
569,唔需要錢都仲返唔返,唔需要錢多仲番唔番,9,3
570,我諗,我林,2,1
571,佢,佢,1,0
572,呢有啲人,哎有啲人,4,1
573,佢覺得,佢覺得,3,0
574,都有錢但係,啲有錢但係,5,1
575,想返工係因為有個,想番公係音為有個,8,3
576,有啲嘢做吖嘛有個,有啲嘢做吖嗎有個,8,1
577,我諗,我林,2,1
578,佢哋覺得,佢哋個得,4,1
579,佢想唔想返工做,佢想唔想番工做,7,1
580,佢哋佢哋,佢哋佢哋,4,0
581,個,個,1,0
583,我而家做,我而家做,4,0
584,緊喺,緊孩,2,1
585,係係,係係,2,0
586,短短,短短,2,0
587,時間工嘅,時間公嘅,4,1
588,所以因為我,所以音為我,5,1
589,我,我,1,0
590,我個科係社工吖嘛,我個科係社工啊嗎,8,2
591,所以我,所以我,3,0
592,仲係搵緊個工喺嗰行嘅,仲係搵緊個公喺嗰行嘅,10,1
593,所以而家做緊,所以而家做緊,6,0
594,真係好唔同㗎所以,真係好唔同個所以,8,1
595,我,我,1,0
596,我搵到嘅工係,我搵倒嘅工係,6,1
597,我嗰行囉,我嗰行囉,4,0
